world_id,scene_id,object_id_a,object_id_b,_object_name_a,_object_name_b,boundary_sharpness,minimum_boundary_distance,minimum_boundary_distance_is_metric,surface_normal_consistency,relative_height,depth_gradient,overlap_ratio,edge_continuity,occlusion_boundary_score,ground_truth_relation
world6_dense_mixed,world6_dense_mixed__v2,1,4,obj_bottle,obj_cereal_box,,0.004093414717095133,True,0.9872345621548722,-0.02005044336874251,,0.020309116702755172,1.0,0.6772823779193207,Separate
world6_dense_mixed,world6_dense_mixed__v2,4,5,obj_cereal_box,obj_tissue_box,,0.004093414717095133,True,0.6716145105049929,0.07480015464720369,,0.006571049472420547,1.0,0.9405204460966543,Separate
world6_dense_mixed,world6_dense_mixed__v2,4,12,obj_cereal_box,obj_ruler,,0.004093414717095133,True,0.11021075905282589,0.05847426984168125,,0.0190228160561626,1.0,1.0,Separate
world6_dense_mixed,world6_dense_mixed__v2,5,6,obj_tissue_box,obj_bowl,0.12779566645622253,0.0122802441512854,True,0.874129164990891,-0.0064351751760046705,0.044781725853681564,0.0,,1.0,Separate
world6_dense_mixed,world6_dense_mixed__v2,5,12,obj_tissue_box,obj_ruler,0.10903316736221313,0.004093414717095133,True,0.8010655691264642,-0.01632588480552244,0.04243813082575798,0.372674791533034,0.5037406483790524,0.747870528109029,Support
world6_dense_mixed,world6_dense_mixed__v2,6,7,obj_bowl,obj_apple,0.11246994137763977,0.004093414717095133,True,0.9640237054234346,-0.0003039400026211281,0.0358828566968441,0.0,1.0,1.0,Contact
world6_dense_mixed,world6_dense_mixed__v2,6,12,obj_bowl,obj_ruler,0.0924910232424736,0.004093414717095133,True,0.8198988218148706,-0.009890709629517769,0.038185179233551025,0.33815502183406115,0.5234657039711191,0.6633906633906634,Support
world6_dense_mixed,world6_dense_mixed__v2,7,12,obj_apple,obj_ruler,0.08613166213035583,0.014723603339704988,True,0.9423809928753513,-0.00958676962689664,0.03213847801089287,0.0,,1.0,Separate
world6_dense_mixed,world6_dense_mixed__v2,9,10,obj_notebook,obj_remote,0.057424429804086685,0.004093414717095133,True,0.9419500123582789,-0.015701335943670625,0.026969946920871735,0.2584252213076565,1.0,0.44976525821596236,Support
world6_dense_mixed,world6_dense_mixed__v2,9,11,obj_notebook,obj_pen,0.05214811861515045,0.004093414717095133,True,0.12721911197705418,-0.01127364407438547,0.02690308727324009,0.25847525067642846,1.0,0.3724279835390947,Support
world6_dense_mixed,world6_dense_mixed__v2,10,11,obj_remote,obj_pen,0.056698866188526154,0.016373658868380533,True,0.33774132247744815,0.004427691869285155,0.030447574332356453,0.011156782149148562,,1.0,Contact
world6_dense_mixed,world6_dense_mixed__v2,13,14,obj_plate,obj_spoon,0.030275441706180573,0.004093414717095133,True,0.9978728844106035,-0.0044534854529816315,0.013127971440553665,0.25020424836601307,1.0,0.002360346184107076,Support
world6_dense_mixed,world6_dense_mixed__v2,13,15,obj_plate,obj_fork,0.03024952858686447,0.004093414717095133,True,0.9955484667312202,0.02852524986940752,0.01307349931448698,0.0,1.0,1.0,Contact
world6_dense_mixed,world6_dense_mixed__v2,13,16,obj_plate,obj_knife,0.02728525921702385,0.004093414717095133,True,0.9737637574681428,-0.03428800007753785,0.01266695000231266,0.0026604874699622384,1.0,1.0,Contact
