world_id,scene_id,object_id_a,object_id_b,_object_name_a,_object_name_b,boundary_sharpness,minimum_boundary_distance,minimum_boundary_distance_is_metric,surface_normal_consistency,relative_height,depth_gradient,overlap_ratio,edge_continuity,occlusion_boundary_score,ground_truth_relation
world5_occlusion_scene,world5_occlusion_scene__v2,1,2,obj_cereal_box,obj_bottle,,0.003785037965443486,True,0.6996152148587395,-0.0581043607274041,,0.016510448017886318,1.0,0.08267270668176674,Separate
world5_occlusion_scene,world5_occlusion_scene__v2,1,3,obj_cereal_box,obj_jar,,0.003785037965443486,True,0.3352956902058307,0.04862620309068655,,0.002548002548002548,1.0,0.6778846153846154,Separate
world5_occlusion_scene,world5_occlusion_scene__v2,1,4,obj_cereal_box,obj_tissue_box,,0.003785037965443486,True,0.6389847860666771,0.07330753718892025,,0.061535052079485855,1.0,0.18341968911917095,Separate
world5_occlusion_scene,world5_occlusion_scene__v2,1,5,obj_cereal_box,obj_cup,,0.01891345471366757,True,0.7356565402981673,0.08858322348878434,,0.00253617783082202,,0.1701346389228886,Separate
world5_occlusion_scene,world5_occlusion_scene__v2,1,10,obj_cereal_box,obj_notebook,,0.003785037965443486,True,0.8550246363294111,0.15830007779643884,,0.0,1.0,0.9066511085180864,Separate
world5_occlusion_scene,world5_occlusion_scene__v2,2,3,obj_bottle,obj_jar,,0.003785037965443486,True,0.8989031828310866,0.10673056381809065,,0.0,1.0,0.9043062200956937,Contact
world5_occlusion_scene,world5_occlusion_scene__v2,4,5,obj_tissue_box,obj_cup,0.18715474009513855,0.003785037965443486,True,0.9773465008571144,0.015275686299864089,0.0427122488617897,0.018867924528301886,0.7818181818181819,0.38613861386138604,Contact
world5_occlusion_scene,world5_occlusion_scene__v2,4,6,obj_tissue_box,obj_bowl,0.164422869682312,0.003785037965443486,True,0.9063711011263456,0.007471078371920292,0.02688434347510338,0.014177420288177768,1.0,1.0,Separate
world5_occlusion_scene,world5_occlusion_scene__v2,6,7,obj_bowl,obj_apple,0.1364862024784088,0.003785037965443486,True,0.9730368573951622,-0.015048380014648477,0.023703446611762047,0.03843274270027452,1.0,0.97610513739546,Contact
world5_occlusion_scene,world5_occlusion_scene__v2,6,8,obj_bowl,obj_can,0.15398207306861877,0.011355113896330458,True,0.9312987077575354,-0.0373400447912583,0.02644435316324234,0.015231400117164616,,0.8141935483870968,Contact
world5_occlusion_scene,world5_occlusion_scene__v2,9,11,obj_remote,obj_book,0.08782724291086197,0.003785037965443486,True,0.8951053605444761,-0.0197252314265719,0.03155728057026863,0.058577405857740586,1.0,0.5629139072847682,Support
world5_occlusion_scene,world5_occlusion_scene__v2,10,11,obj_notebook,obj_book,0.08925997465848923,0.003785037965443486,True,0.8524112050680858,-0.03982640590633879,0.03664834052324295,0.7632911392405063,1.0,0.10843373493975905,Contact
world5_occlusion_scene,world5_occlusion_scene__v2,12,13,obj_plate,obj_mug,0.10202725231647491,0.003785037965443486,True,0.8285083034575985,-0.08498964884585913,0.02472124993801117,0.10022779043280182,1.0,0.6526181353767561,Contact
world5_occlusion_scene,world5_occlusion_scene__v2,13,14,obj_mug,obj_sponge,0.11991050094366074,0.007570075930886972,True,0.7907750755603886,0.03479738877512317,0.0357075035572052,0.024496461622210124,,0.08947368421052637,Separate
world5_occlusion_scene,world5_occlusion_scene__v2,14,15,obj_sponge,obj_container,0.07610192894935608,0.003785037965443486,True,0.9445137862688582,-0.05717820487003178,0.030104229226708412,0.09565563969709047,1.0,0.9428571428571428,Contact
world5_occlusion_scene,world5_occlusion_scene__v2,14,16,obj_sponge,obj_toy,0.10091839730739594,0.003785037965443486,True,0.9059889402970853,-0.0808807408063772,0.03519931435585022,0.23745473357475427,1.0,0.7067307692307692,Separate
world5_occlusion_scene,world5_occlusion_scene__v2,15,16,obj_container,obj_toy,0.07980731129646301,0.003785037965443486,True,0.9875703256655453,-0.023702535936345415,0.031022708863019943,0.28029941073419334,1.0,0.3003533568904594,Support
world5_occlusion_scene,world5_occlusion_scene__v2,15,17,obj_container,obj_banana,0.062377896159887314,0.003785037965443486,True,0.9159983853458161,0.042921427611585794,0.025999657809734344,0.12136929460580913,0.974025974025974,0.6499999999999999,Contact
