world_id,scene_id,object_id_a,object_id_b,_object_name_a,_object_name_b,boundary_sharpness,minimum_boundary_distance,minimum_boundary_distance_is_metric,surface_normal_consistency,relative_height,depth_gradient,overlap_ratio,edge_continuity,occlusion_boundary_score,ground_truth_relation
world5_occlusion_scene,world5_occlusion_scene__v6,1,2,obj_cereal_box,obj_bottle,0.32954511046409607,0.0021060004738072315,True,0.905516523987967,-0.035621590000283865,0.04722330719232559,0.07850662944870901,1.0,0.11783783783783786,Separate
world5_occlusion_scene,world5_occlusion_scene__v6,1,3,obj_cereal_box,obj_jar,0.30474573373794556,0.0021060004738072315,True,0.30860101834712883,0.08122699251990029,0.045520517975091934,0.025168750981110356,1.0,0.4282380396732788,Separate
world5_occlusion_scene,world5_occlusion_scene__v6,1,4,obj_cereal_box,obj_tissue_box,0.24146974086761475,0.010523472935270416,True,0.6932235059923179,0.11811780520707782,0.04034707322716713,0.0508567404741413,,0.18772136953955143,Separate
world5_occlusion_scene,world5_occlusion_scene__v6,2,3,obj_bottle,obj_jar,0.3498036563396454,0.0021060004738072315,True,0.5634498945475077,0.11684858252018415,0.09284573048353195,0.15673040869891264,1.0,0.5186915887850467,Contact
world5_occlusion_scene,world5_occlusion_scene__v6,4,5,obj_tissue_box,obj_cup,0.1443530172109604,0.0021060004738072315,True,0.9349966364008541,0.012195013822824508,0.036036740988492966,0.14817758601112752,1.0,0.042386185243328045,Contact
world5_occlusion_scene,world5_occlusion_scene__v6,4,6,obj_tissue_box,obj_bowl,0.1458747535943985,0.00589680122623832,True,0.887646919796322,0.005625536429021971,0.02324678748846054,0.04860550197177745,,1.0,Separate
world5_occlusion_scene,world5_occlusion_scene__v6,6,7,obj_bowl,obj_apple,0.1453077644109726,0.0021060004738072315,True,0.6770193512754898,-0.014088237122761305,0.020105961710214615,0.02245088868101029,1.0,0.3815950920245399,Contact
world5_occlusion_scene,world5_occlusion_scene__v6,6,8,obj_bowl,obj_can,0.16392861306667328,0.0021060004738072315,True,0.9912208483181424,-0.04270177726587954,0.02219470776617527,0.04568338616446019,1.0,0.20946745562130176,Contact
world5_occlusion_scene,world5_occlusion_scene__v6,9,11,obj_remote,obj_book,0.06677145510911942,0.0021060004738072315,True,0.9673751049246322,-0.004846992978610687,0.014534082263708115,0.06088198535975719,1.0,0.44855967078189296,Support
world5_occlusion_scene,world5_occlusion_scene__v6,10,11,obj_notebook,obj_book,0.06004074960947037,0.0021060004738072315,True,0.975900141075168,-0.03768493533042372,0.01687060482800007,0.7589913187267466,1.0,0.42471910112359545,Contact
world5_occlusion_scene,world5_occlusion_scene__v6,12,13,obj_plate,obj_mug,0.09156317263841629,0.0021060004738072315,True,0.992459144144657,-0.084532470841292,0.012211941182613373,0.050790067720090294,1.0,0.8454106280193237,Contact
world5_occlusion_scene,world5_occlusion_scene__v6,13,14,obj_mug,obj_sponge,0.12402334809303284,0.007575073075315716,True,0.9885293798975432,0.03184124836048996,0.024825721979141235,0.018404907975460124,,0.771604938271605,Separate
world5_occlusion_scene,world5_occlusion_scene__v6,14,15,obj_sponge,obj_container,0.09101487696170807,0.0021060004738072315,True,0.9954478794839062,-0.05742725006804983,0.022317100316286087,0.06640352913861157,1.0,0.9212962962962963,Contact
world5_occlusion_scene,world5_occlusion_scene__v6,15,16,obj_container,obj_toy,0.11589603871107101,0.0021060004738072315,True,0.9987999300828213,-0.028888271774877516,0.03137348219752312,0.37170986538075146,0.9140893470790378,0.35967302452316074,Support
world5_occlusion_scene,world5_occlusion_scene__v6,15,17,obj_container,obj_banana,0.0931590273976326,0.0021060004738072315,True,0.9959743266674234,0.04890456584543679,0.025053739547729492,0.3543433909588747,0.5714285714285714,0.788888888888889,Contact
world5_occlusion_scene,world5_occlusion_scene__v6,16,17,obj_toy,obj_banana,0.08546976000070572,0.0021060004738072315,True,0.9983403756008808,0.0777928376203143,0.02336665242910385,0.22621509824198552,1.0,0.7662337662337662,Separate
