world_id,scene_id,object_id_a,object_id_b,_object_name_a,_object_name_b,boundary_sharpness,minimum_boundary_distance,minimum_boundary_distance_is_metric,surface_normal_consistency,relative_height,depth_gradient,overlap_ratio,edge_continuity,occlusion_boundary_score,ground_truth_relation
world5_occlusion_scene,world5_occlusion_scene__v4,1,2,obj_cereal_box,obj_bottle,0.275663286447525,1.0,False,0.8863028172563576,-0.0059515114666106594,0.04170183092355728,0.17718047174986287,1.0,0.414324569356301,Separate
world5_occlusion_scene,world5_occlusion_scene__v4,1,4,obj_cereal_box,obj_tissue_box,0.2747870981693268,1.0,False,0.5836217634595933,0.11333335472497419,0.04229775443673134,0.03313253012048193,1.0,0.7324602432179608,Separate
world5_occlusion_scene,world5_occlusion_scene__v4,1,5,obj_cereal_box,obj_cup,0.29672765731811523,1.0,False,0.5956006011934414,0.11782953810860408,0.04307813197374344,0.006437768240343348,1.0,0.770873786407767,Separate
world5_occlusion_scene,world5_occlusion_scene__v4,2,3,obj_bottle,obj_jar,0.20802323520183563,1.0,False,0.8965658358404243,0.0507426216821939,0.03884812444448471,0.1177045393977081,1.0,0.23317683881064166,Contact
world5_occlusion_scene,world5_occlusion_scene__v4,4,5,obj_tissue_box,obj_cup,0.24901199340820312,1.0,False,0.9844178698000584,0.0044961833836298926,0.06713217496871948,0.01150817686250757,1.0,0.12244897959183676,Contact
world5_occlusion_scene,world5_occlusion_scene__v4,4,6,obj_tissue_box,obj_bowl,0.1804703027009964,1.0,False,0.9880309362996111,0.021203768409839507,0.03894713148474693,0.149984111852558,1.0,0.8996138996138996,Separate
world5_occlusion_scene,world5_occlusion_scene__v4,6,7,obj_bowl,obj_apple,0.1636403352022171,1.0,False,0.9163517832953934,0.004008637963521244,0.03627828508615494,0.03861003861003861,1.0,0.8364963503649636,Contact
world5_occlusion_scene,world5_occlusion_scene__v4,6,8,obj_bowl,obj_can,0.17609982192516327,1.0,False,0.5772500152725198,-0.02386665725092052,0.03885529190301895,0.027918781725888325,1.0,0.1339031339031338,Contact
world5_occlusion_scene,world5_occlusion_scene__v4,9,10,obj_remote,obj_notebook,0.045296810567379,1.0,False,0.9925590806004254,0.0057132438532763175,0.018316660076379776,0.01213376738680083,0.35714285714285715,0.9672131147540983,Contact
world5_occlusion_scene,world5_occlusion_scene__v4,9,11,obj_remote,obj_book,0.06681916117668152,1.0,False,0.9838866831050705,-0.0029471327133259173,0.014752421528100967,0.02400669176076955,0.375,0.5374149659863945,Support
world5_occlusion_scene,world5_occlusion_scene__v4,10,11,obj_notebook,obj_book,0.061311159282922745,1.0,False,0.992241904863502,-0.008660376566602235,0.015499903820455074,0.7289244186046512,0.8742632612966601,0.1996615905245347,Contact
world5_occlusion_scene,world5_occlusion_scene__v4,12,13,obj_plate,obj_mug,0.07979851216077805,1.0,False,0.7304717312655988,-0.0665962889231475,0.02071160078048706,0.0,1.0,0.6964285714285714,Contact
world5_occlusion_scene,world5_occlusion_scene__v4,13,14,obj_mug,obj_sponge,0.12064076960086823,1.0,False,0.9139975205908002,0.04999418232810171,0.03968450054526329,0.0,1.0,0.8647058823529412,Separate
world5_occlusion_scene,world5_occlusion_scene__v4,13,15,obj_mug,obj_container,0.15259824693202972,1.0,False,0.9495186445384308,0.007720266806512832,0.05111107602715492,0.06363382640245605,1.0,0.7071823204419889,Separate
world5_occlusion_scene,world5_occlusion_scene__v4,13,17,obj_mug,obj_banana,0.1489752233028412,1.0,False,0.600986008474807,0.04424478047561753,0.048720601946115494,0.028889806025588115,1.0,1.0,Separate
world5_occlusion_scene,world5_occlusion_scene__v4,14,15,obj_sponge,obj_container,0.11179018020629883,1.0,False,0.8639411317347873,-0.04227391552158888,0.04513173550367355,0.044188637207575196,1.0,0.6945454545454546,Contact
world5_occlusion_scene,world5_occlusion_scene__v4,15,16,obj_container,obj_toy,0.16708219051361084,1.0,False,0.9953229377450385,-0.042640569306045095,0.07039627432823181,0.3699897225077081,0.849624060150376,0.30660377358490565,Support
world5_occlusion_scene,world5_occlusion_scene__v4,15,17,obj_container,obj_banana,0.13952870666980743,1.0,False,0.48676595157404207,0.0365245136691047,0.062161050736904144,0.0,1.0,0.9202453987730062,Contact
world5_occlusion_scene,world5_occlusion_scene__v4,16,17,obj_toy,obj_banana,0.1668556034564972,1.0,False,0.49200806781876394,0.07916508297514979,0.07195288687944412,0.0,1.0,0.8028169014084507,Separate
