world_id,scene_id,object_id_a,object_id_b,boundary_sharpness,minimum_boundary_distance,minimum_boundary_distance_is_metric,surface_normal_consistency,relative_height,depth_gradient,overlap_ratio,edge_continuity,occlusion_boundary_score,ground_truth_relation
world6_dense_mixed,world6_dense_mixed__v4,2,3,0.10703157633543015,0.01309238313117272,True,0.972267205454235,0.01254856088707812,0.031068241223692894,0.0111716621253406,,1.0,Separate
world6_dense_mixed,world6_dense_mixed__v4,3,4,,0.0036399074706439547,True,0.978873256145438,-0.0870385940567191,,0.12953163701868947,1.0,0.17964071856287422,Contact
world6_dense_mixed,world6_dense_mixed__v4,4,5,,0.0036399074706439547,True,0.40023546461845516,0.1172086959496762,,0.01593335942304467,0.5892857142857143,0.8202846975088969,Separate
world6_dense_mixed,world6_dense_mixed__v4,4,12,,0.0036399074706439547,True,0.3602932172786928,0.10775491404114468,,0.0022462849902085014,1.0,1.0,Separate
world6_dense_mixed,world6_dense_mixed__v4,5,6,0.19319099187850952,0.0036399074706439547,True,0.0937660732372543,0.01630687848037049,0.07950754463672638,0.013084112149532711,0.6607142857142857,0.740139211136891,Separate
world6_dense_mixed,world6_dense_mixed__v4,5,12,0.1832367181777954,0.0036399074706439547,True,0.996425691827137,-0.009453781908531522,0.0818430557847023,0.15681544028950542,0.5275590551181102,0.8385826771653544,Support
world6_dense_mixed,world6_dense_mixed__v4,6,7,0.15176531672477722,0.0036399074706439547,True,0.7985326764534652,0.016093792541095553,0.06656903773546219,0.13013698630136986,1.0,0.7512953367875648,Contact
world6_dense_mixed,world6_dense_mixed__v4,6,12,0.1377258151769638,0.0036399074706439547,True,0.1676844411020707,-0.025760660388902012,0.06525139510631561,0.2167729279058362,0.5070422535211268,0.6907216494845361,Support
world6_dense_mixed,world6_dense_mixed__v4,7,12,0.13886919617652893,0.0036399074706439547,True,0.41187814518276056,-0.041854452929997565,0.06878093630075455,0.0,1.0,1.0,Separate
world6_dense_mixed,world6_dense_mixed__v4,9,10,0.039450258016586304,0.0036399074706439547,True,0.9861362399366016,-0.013731369078816336,0.01537779625505209,0.2798546995610716,1.0,0.004825090470446325,Support
world6_dense_mixed,world6_dense_mixed__v4,9,11,0.03706879913806915,0.0036399074706439547,True,0.51841966373543,0.0053152805317441265,0.015630178153514862,0.17651538227231192,1.0,0.48285322359396443,Support
world6_dense_mixed,world6_dense_mixed__v4,10,11,0.04706677049398422,0.014559629882575819,True,0.44996933684685825,0.019046649610560462,0.01927252858877182,0.025688073394495414,,1.0,Contact
world6_dense_mixed,world6_dense_mixed__v4,13,14,0.03753218799829483,0.0036399074706439547,True,0.5702916249120071,-0.00954088096004757,0.022076189517974854,0.27017543859649124,1.0,0.053879310344827624,Support
world6_dense_mixed,world6_dense_mixed__v4,13,15,0.03679881989955902,0.0036399074706439547,True,0.9076814756943608,0.007463736519230935,0.02189095877110958,0.00431832202344232,1.0,1.0,Contact
world6_dense_mixed,world6_dense_mixed__v4,13,16,0.03859300911426544,0.0036399074706439547,True,0.9914425031974253,0.0006270938768879741,0.022285353392362595,0.0,1.0,1.0,Contact
