world_id,scene_id,object_id_a,object_id_b,boundary_sharpness,minimum_boundary_distance,minimum_boundary_distance_is_metric,surface_normal_consistency,relative_height,depth_gradient,overlap_ratio,edge_continuity,occlusion_boundary_score,ground_truth_relation
world4_support_scene,world4_support_scene__v2,1,2,,1.0,False,0.49708399838134765,0.14888737190638857,,0.04670436062272481,1.0,0.019292604501607746,Contact
world4_support_scene,world4_support_scene__v2,1,10,,1.0,False,0.572733413809895,0.22771652883727755,,0.19564857710125744,0.7241379310344828,0.7457763475462591,Separate
world4_support_scene,world4_support_scene__v2,1,14,,1.0,False,0.8676380620393683,0.10064355742059905,,0.01719777440566515,1.0,0.7802385008517887,Separate
world4_support_scene,world4_support_scene__v2,3,13,,1.0,False,0.8889542655618317,-0.09704907096985227,,0.13043478260869565,1.0,0.4852492370295015,Separate
world4_support_scene,world4_support_scene__v2,4,5,,1.0,False,0.8281002620044668,-0.15628783510877975,,0.1317501626545218,1.0,0.9857651245551602,Separate
world4_support_scene,world4_support_scene__v2,4,14,,1.0,False,0.8328044536198095,-0.032654853721782784,,0.0633619083115915,1.0,0.783289817232376,Separate
world4_support_scene,world4_support_scene__v2,6,15,0.12570129334926605,1.0,False,0.948051773057167,0.029527926727051623,0.032516419887542725,0.0892582889149878,1.0,0.8029978586723769,Contact
world4_support_scene,world4_support_scene__v2,7,8,0.06922560930252075,1.0,False,0.9891088927763234,0.039002840210366485,0.02362642250955105,0.5223702525352952,1.0,0.10657596371882083,Support
world4_support_scene,world4_support_scene__v2,9,11,0.065299853682518,1.0,False,0.7794474515766339,-0.04515339596681189,0.023618370294570923,0.13269537480063795,1.0,0.12137681159420288,Support
world4_support_scene,world4_support_scene__v2,9,15,0.09650526195764542,3.0,False,0.9979221450812485,-0.10756276154898592,0.028574993833899498,0.0,,1.0,Separate
world4_support_scene,world4_support_scene__v2,10,14,0.3011755645275116,1.0,False,0.8921502868642187,-0.1270729714166785,0.08154305070638657,0.14669223394055608,0.5588235294117647,0.7391304347826086,Support
world4_support_scene,world4_support_scene__v2,12,15,0.1105712428689003,1.0,False,0.9892827057516573,0.022379240227690222,0.031022293493151665,0.3801312715541217,1.0,0.17879161528976573,Support
