world_id,object_a,object_b,contact,num_contact_points
world5_occlusion_scene,obj_book,obj_remote,1,2
world5_occlusion_scene,obj_book,obj_sponge,0,0
world5_occlusion_scene,obj_book,obj_tissue_box,0,0
world5_occlusion_scene,obj_book,obj_toy,0,0
world5_occlusion_scene,obj_bottle,obj_bowl,0,0
world5_occlusion_scene,obj_bottle,obj_can,0,0
world5_occlusion_scene,obj_bottle,obj_cereal_box,0,0
world5_occlusion_scene,obj_bottle,obj_container,0,0
world5_occlusion_scene,obj_bottle,obj_cup,0,0
world5_occlusion_scene,obj_bottle,obj_jar,0,0
world5_occlusion_scene,obj_bottle,obj_mug,0,0
world5_occlusion_scene,obj_bottle,obj_notebook,0,0
world5_occlusion_scene,obj_bottle,obj_plate,0,0
world5_occlusion_scene,obj_bottle,obj_remote,0,0
world5_occlusion_scene,obj_bottle,obj_sponge,0,0
world5_occlusion_scene,obj_bottle,obj_tissue_box,0,0
world5_occlusion_scene,obj_bottle,obj_toy,0,0
world5_occlusion_scene,obj_bowl,obj_can,0,0
world5_occlusion_scene,obj_bowl,obj_cereal_box,0,0
world5_occlusion_scene,obj_bowl,obj_container,0,0
world5_occlusion_scene,obj_bowl,obj_cup,0,0
world5_occlusion_scene,obj_bowl,obj_jar,0,0
world5_occlusion_scene,obj_bowl,obj_mug,0,0
world5_occlusion_scene,obj_bowl,obj_notebook,0,0
world5_occlusion_scene,obj_bowl,obj_plate,0,0
world5_occlusion_scene,obj_bowl,obj_remote,0,0
world5_occlusion_scene,obj_bowl,obj_sponge,0,0
world5_occlusion_scene,obj_bowl,obj_tissue_box,0,0
world5_occlusion_scene,obj_bowl,obj_toy,0,0
world5_occlusion_scene,obj_can,obj_cereal_box,0,0
world5_occlusion_scene,obj_can,obj_container,0,0
world5_occlusion_scene,obj_can,obj_cup,0,0
world5_occlusion_scene,obj_can,obj_jar,0,0
world5_occlusion_scene,obj_can,obj_mug,0,0
world5_occlusion_scene,obj_can,obj_notebook,0,0
world5_occlusion_scene,obj_can,obj_plate,0,0
world5_occlusion_scene,obj_can,obj_remote,0,0
world5_occlusion_scene,obj_can,obj_sponge,0,0
world5_occlusion_scene,obj_can,obj_tissue_box,0,0
world5_occlusion_scene,obj_can,obj_toy,0,0
world5_occlusion_scene,obj_cereal_box,obj_container,0,0
world5_occlusion_scene,obj_cereal_box,obj_cup,0,0
world5_occlusion_scene,obj_cereal_box,obj_jar,0,0
world5_occlusion_scene,obj_cereal_box,obj_mug,0,0
world5_occlusion_scene,obj_cereal_box,obj_notebook,0,0
world5_occlusion_scene,obj_cereal_box,obj_plate,0,0
world5_occlusion_scene,obj_cereal_box,obj_remote,0,0
world5_occlusion_scene,obj_cereal_box,obj_sponge,0,0
world5_occlusion_scene,obj_cereal_box,obj_tissue_box,0,0
world5_occlusion_scene,obj_cereal_box,obj_toy,0,0
world5_occlusion_scene,obj_container,obj_cup,0,0
world5_occlusion_scene,obj_container,obj_jar,0,0
world5_occlusion_scene,obj_container,obj_mug,0,0
world5_occlusion_scene,obj_container,obj_notebook,0,0
world5_occlusion_scene,obj_container,obj_plate,0,0
world5_occlusion_scene,obj_container,obj_remote,0,0
world5_occlusion_scene,obj_container,obj_sponge,1,3
world5_occlusion_scene,obj_container,obj_tissue_box,0,0
world5_occlusion_scene,obj_container,obj_toy,1,6
world5_occlusion_scene,obj_cup,obj_jar,0,0
world5_occlusion_scene,obj_cup,obj_mug,0,0
world5_occlusion_scene,obj_cup,obj_notebook,0,0
world5_occlusion_scene,obj_cup,obj_plate,0,0
world5_occlusion_scene,obj_cup,obj_remote,0,0
world5_occlusion_scene,obj_cup,obj_sponge,0,0
world5_occlusion_scene,obj_cup,obj_tissue_box,0,0
world5_occlusion_scene,obj_cup,obj_toy,0,0
world5_occlusion_scene,obj_jar,obj_mug,0,0
world5_occlusion_scene,obj_jar,obj_notebook,0,0
world5_occlusion_scene,obj_jar,obj_plate,0,0
world5_occlusion_scene,obj_jar,obj_remote,0,0
world5_occlusion_scene,obj_jar,obj_sponge,0,0
world5_occlusion_scene,obj_jar,obj_tissue_box,0,0
world5_occlusion_scene,obj_jar,obj_toy,0,0
world5_occlusion_scene,obj_mug,obj_notebook,0,0
world5_occlusion_scene,obj_mug,obj_plate,0,0
world5_occlusion_scene,obj_mug,obj_remote,0,0
world5_occlusion_scene,obj_mug,obj_sponge,0,0
world5_occlusion_scene,obj_mug,obj_tissue_box,0,0
world5_occlusion_scene,obj_mug,obj_toy,0,0
