world_id,scene_id,object_id_a,object_id_b,boundary_sharpness,minimum_boundary_distance,minimum_boundary_distance_is_metric,surface_normal_consistency,relative_height,depth_gradient,overlap_ratio,edge_continuity,occlusion_boundary_score,ground_truth_relation
world6_dense_mixed,world6_dense_mixed,3,4,0.5018267035484314,0.0036444304856430017,True,0.9915377846046265,-0.1084033410592451,0.0786912590265274,0.06141367323290846,1.0,0.37297297297297294,Contact
world6_dense_mixed,world6_dense_mixed,5,12,0.09599580615758896,0.0036444304856430017,True,0.9858757457074528,-0.01911541861704602,0.034931033849716187,0.2794307891332471,0.5032258064516129,0.4327772325809617,Support
world6_dense_mixed,world6_dense_mixed,6,7,0.1041775494813919,0.0036444304856430017,True,0.936797089442445,0.00230203544401264,0.038907490670681,0.03281209946167649,1.0,0.6521739130434783,Contact
world6_dense_mixed,world6_dense_mixed,6,12,0.08523590117692947,0.0036444304856430017,True,0.05363602186556746,-0.006223084111438348,0.034033868461847305,0.2488479262672811,0.5254237288135594,0.3662551440329218,Support
world6_dense_mixed,world6_dense_mixed,7,12,0.080771304666996,0.0036444304856430017,True,0.08768710274952607,-0.008525119555450988,0.029511278495192528,0.09267734553775744,1.0,0.6156583629893239,Separate
world6_dense_mixed,world6_dense_mixed,9,10,0.04198276251554489,0.0036444304856430017,True,0.9935607251336267,-0.016176687542027834,0.008308813907206059,0.25820295037997315,1.0,0.6281208935611038,Support
world6_dense_mixed,world6_dense_mixed,9,11,0.03598514199256897,0.0036444304856430017,True,0.9984036526284918,-0.0029620067785426363,0.008173555135726929,0.22240303770002712,1.0,0.7483636363636363,Support
world6_dense_mixed,world6_dense_mixed,13,14,0.026976780965924263,0.0036444304856430017,True,0.9872142626366168,-0.00984319726719507,0.004969964735209942,0.25396825396825395,1.0,0.5819112627986348,Support
world6_dense_mixed,world6_dense_mixed,13,15,0.02546713314950466,0.0036444304856430017,True,0.985701280562376,0.02811849112531417,0.004601711872965097,0.0,1.0,0.8610804851157663,Contact
world6_dense_mixed,world6_dense_mixed,13,16,0.02450486458837986,0.0036444304856430017,True,0.9899508577913658,-0.031199559336302696,0.00447221752256155,0.0,1.0,0.8538205980066444,Contact
