world_id,scene_id,object_id_a,object_id_b,boundary_sharpness,minimum_boundary_distance,minimum_boundary_distance_is_metric,surface_normal_consistency,relative_height,depth_gradient,overlap_ratio,edge_continuity,occlusion_boundary_score,ground_truth_relation
world2_dense_clutter,world2_dense_clutter__v5,1,10,,0.0031045916845190806,True,0.251518110540234,0.10681704888173149,,0.3297226325291318,0.6063829787234043,0.5529411764705883,Separate
world2_dense_clutter,world2_dense_clutter__v5,1,12,,0.0031045916845190806,True,0.5470408851484563,0.12529866471982676,,0.017611198916233913,1.0,0.9424184261036468,Separate
world2_dense_clutter,world2_dense_clutter__v5,2,7,0.20273658633232117,0.0031045916845190806,True,0.9315734340444659,-0.009063089899773558,0.04208743944764137,0.0380482649286595,1.0,0.7676767676767677,Separate
world2_dense_clutter,world2_dense_clutter__v5,2,15,0.12048417329788208,0.011166905787411602,True,0.6749794561323283,0.059838925001045706,0.040775593370199203,0.0,,1.0,Separate
world2_dense_clutter,world2_dense_clutter__v5,4,6,0.1940353661775589,0.0031045916845190806,True,0.7571950125150357,0.0701342135812546,0.04215572029352188,0.051656208959579744,1.0,0.7357142857142858,Separate
world2_dense_clutter,world2_dense_clutter__v5,5,6,,0.0031045916845190806,True,0.825266965496161,0.16229181593085162,,0.011126373626373627,1.0,0.9888475836431228,Contact
world2_dense_clutter,world2_dense_clutter__v5,5,13,,0.0031045916845190806,True,0.32851917494964006,0.05230939952080915,,0.12245165233334789,1.0,0.7255230125523013,Separate
world2_dense_clutter,world2_dense_clutter__v5,7,8,0.15052373707294464,0.0031045916845190806,True,0.9956449907844891,0.019598832178078784,0.032992687076330185,0.008014073494917905,1.0,0.8744186046511628,Contact
world2_dense_clutter,world2_dense_clutter__v5,7,9,0.15368244051933289,0.0031045916845190806,True,0.9999082457609058,0.03357809413939006,0.03449906036257744,0.05547945205479452,1.0,0.7551963048498844,Contact
world2_dense_clutter,world2_dense_clutter__v5,13,14,,0.006209183369038161,True,0.5250436408294683,0.08675894322504152,,0.012195121951219513,,0.6021897810218979,Separate
world2_dense_clutter,world2_dense_clutter__v5,15,16,0.057047463953495026,0.0031045916845190806,True,0.9737578029469225,-0.006511398230912846,0.03297368809580803,0.12311901504787962,1.0,0.08624708624708632,Support
