trial,condition,object_name,estimated_width_m,estimated_height_m,gt_width_m,gt_height_m,width_error_m,height_error_m,decision,gt_decision,correct,timestamp
9,baseline,obj_fork,0.0597,0.1061,0.19,0.005,0.1303,0.1011,GRASP,SKIP,False,2026-07-13T10:36:58.217497
10,baseline,obj_fork,0.0597,0.1061,0.19,0.005,0.1303,0.1011,GRASP,SKIP,False,2026-07-13T10:37:03.287071
11,baseline,obj_fork,0.0999,0.579,0.19,0.005,0.0901,0.574,SKIP,SKIP,True,2026-07-13T10:37:08.206512
12,baseline,obj_fork,0.0999,0.579,0.19,0.005,0.0901,0.574,SKIP,SKIP,True,2026-07-13T10:37:19.029855
13,baseline,obj_fork,0.0999,0.579,0.19,0.005,0.0901,0.574,SKIP,SKIP,True,2026-07-13T10:37:24.284100
14,baseline,obj_fork,0.0597,0.1061,0.19,0.005,0.1303,0.1011,GRASP,SKIP,False,2026-07-13T10:37:35.111435
16,baseline,obj_fork,0.0999,0.579,0.19,0.005,0.0901,0.574,SKIP,SKIP,True,2026-07-13T10:38:02.559996
18,baseline,obj_fork,0.0999,0.579,0.19,0.005,0.0901,0.574,SKIP,SKIP,True,2026-07-13T10:38:19.092966
19,baseline,obj_fork,0.0597,0.1061,0.19,0.005,0.1303,0.1011,GRASP,SKIP,False,2026-07-13T10:38:24.681552
1,baseline,obj_bottle,0.1781,0.4392,0.07,0.18,0.1081,0.2592,SKIP,SKIP,True,2026-07-13T10:38:45.448539
2,baseline,obj_bottle,0.1781,0.4392,0.07,0.18,0.1081,0.2592,SKIP,SKIP,True,2026-07-13T10:38:50.678302
5,baseline,obj_bottle,0.1781,0.4392,0.07,0.18,0.1081,0.2592,SKIP,SKIP,True,2026-07-13T10:39:21.827276
6,baseline,obj_bottle,0.0558,0.0844,0.07,0.18,0.0142,0.0956,GRASP,SKIP,False,2026-07-13T10:39:26.852992
7,baseline,obj_bottle,0.0558,0.0844,0.07,0.18,0.0142,0.0956,GRASP,SKIP,False,2026-07-13T10:39:32.316052
8,baseline,obj_bottle,0.1781,0.4392,0.07,0.18,0.1081,0.2592,SKIP,SKIP,True,2026-07-13T10:39:37.708322
9,baseline,obj_bottle,0.1781,0.4392,0.07,0.18,0.1081,0.2592,SKIP,SKIP,True,2026-07-13T10:39:43.203734
10,baseline,obj_bottle,0.0558,0.0844,0.07,0.18,0.0142,0.0956,GRASP,SKIP,False,2026-07-13T10:39:48.577449
12,baseline,obj_bottle,0.0558,0.0844,0.07,0.18,0.0142,0.0956,GRASP,SKIP,False,2026-07-13T10:40:04.431113
14,baseline,obj_bottle,0.1781,0.4392,0.07,0.18,0.1081,0.2592,SKIP,SKIP,True,2026-07-13T10:40:30.200729
15,baseline,obj_bottle,0.1781,0.4392,0.07,0.18,0.1081,0.2592,SKIP,SKIP,True,2026-07-13T10:40:40.959486
16,baseline,obj_bottle,0.1781,0.4392,0.07,0.18,0.1081,0.2592,SKIP,SKIP,True,2026-07-13T10:40:46.228436
17,baseline,obj_bottle,0.1781,0.4392,0.07,0.18,0.1081,0.2592,SKIP,SKIP,True,2026-07-13T10:40:51.486450
18,baseline,obj_bottle,0.0558,0.0844,0.07,0.18,0.0142,0.0956,GRASP,SKIP,False,2026-07-13T10:40:56.633736
19,baseline,obj_bottle,0.0558,0.0844,0.07,0.18,0.0142,0.0956,GRASP,SKIP,False,2026-07-13T10:41:07.282185
20,baseline,obj_bottle,0.1781,0.4392,0.07,0.18,0.1081,0.2592,SKIP,SKIP,True,2026-07-13T10:41:12.436440
1,baseline,obj_mug,0.0489,0.1026,0.08,0.09,0.0311,0.0126,GRASP,SKIP,False,2026-07-13T10:41:23.518030
2,baseline,obj_mug,0.0489,0.1026,0.08,0.09,0.0311,0.0126,GRASP,SKIP,False,2026-07-13T10:41:34.915380
3,baseline,obj_mug,0.2315,1.1386,0.08,0.09,0.1515,1.0486,SKIP,SKIP,True,2026-07-13T10:41:40.804524
4,baseline,obj_mug,0.2315,1.1386,0.08,0.09,0.1515,1.0486,SKIP,SKIP,True,2026-07-13T10:41:46.149369
5,baseline,obj_mug,0.2315,1.1386,0.08,0.09,0.1515,1.0486,SKIP,SKIP,True,2026-07-13T10:41:51.096784
6,baseline,obj_mug,0.0489,0.1026,0.08,0.09,0.0311,0.0126,GRASP,SKIP,False,2026-07-13T10:41:56.305010
9,baseline,obj_mug,0.0489,0.1026,0.08,0.09,0.0311,0.0126,GRASP,SKIP,False,2026-07-13T10:42:38.547806
10,baseline,obj_mug,0.0489,0.1026,0.08,0.09,0.0311,0.0126,GRASP,SKIP,False,2026-07-13T10:42:43.732674
11,baseline,obj_mug,0.2315,1.1386,0.08,0.09,0.1515,1.0486,SKIP,SKIP,True,2026-07-13T10:42:49.051602
12,baseline,obj_mug,0.2315,1.1386,0.08,0.09,0.1515,1.0486,SKIP,SKIP,True,2026-07-13T10:42:59.752325
13,baseline,obj_mug,0.2315,1.1386,0.08,0.09,0.1515,1.0486,SKIP,SKIP,True,2026-07-13T10:43:04.909699
14,baseline,obj_mug,0.0489,0.1026,0.08,0.09,0.0311,0.0126,GRASP,SKIP,False,2026-07-13T10:43:10.363566
15,baseline,obj_mug,0.2315,1.1386,0.08,0.09,0.1515,1.0486,SKIP,SKIP,True,2026-07-13T10:43:16.065682
16,baseline,obj_mug,0.0489,0.1026,0.08,0.09,0.0311,0.0126,GRASP,SKIP,False,2026-07-13T10:43:21.581242
18,baseline,obj_mug,0.0489,0.1026,0.08,0.09,0.0311,0.0126,GRASP,SKIP,False,2026-07-13T10:43:44.305666
19,baseline,obj_mug,0.0489,0.1026,0.08,0.09,0.0311,0.0126,GRASP,SKIP,False,2026-07-13T10:43:55.180576
1,baseline,obj_toothbrush,0.0099,0.1365,0.18,0.008,0.1701,0.1285,SKIP,SKIP,True,2026-07-13T10:44:20.925665
2,baseline,obj_toothbrush,0.17,0.7226,0.18,0.008,0.01,0.7146,SKIP,SKIP,True,2026-07-13T10:44:26.494558
3,baseline,obj_toothbrush,0.17,0.7226,0.18,0.008,0.01,0.7146,SKIP,SKIP,True,2026-07-13T10:44:32.009585
4,baseline,obj_toothbrush,0.0099,0.1365,0.18,0.008,0.1701,0.1285,SKIP,SKIP,True,2026-07-13T10:44:37.483657
5,baseline,obj_toothbrush,0.17,0.7226,0.18,0.008,0.01,0.7146,SKIP,SKIP,True,2026-07-13T10:44:42.966096
7,baseline,obj_toothbrush,0.0099,0.1365,0.18,0.008,0.1701,0.1285,SKIP,SKIP,True,2026-07-13T10:44:59.153662
8,baseline,obj_toothbrush,0.17,0.7226,0.18,0.008,0.01,0.7146,SKIP,SKIP,True,2026-07-13T10:45:04.285951
9,baseline,obj_toothbrush,0.0099,0.1365,0.18,0.008,0.1701,0.1285,SKIP,SKIP,True,2026-07-13T10:45:14.863644
10,baseline,obj_toothbrush,0.17,0.7226,0.18,0.008,0.01,0.7146,SKIP,SKIP,True,2026-07-13T10:45:20.401398
11,baseline,obj_toothbrush,0.17,0.7226,0.18,0.008,0.01,0.7146,SKIP,SKIP,True,2026-07-13T10:45:31.506200
12,baseline,obj_toothbrush,0.17,0.7226,0.18,0.008,0.01,0.7146,SKIP,SKIP,True,2026-07-13T10:45:36.976017
13,baseline,obj_toothbrush,0.0099,0.1365,0.18,0.008,0.1701,0.1285,SKIP,SKIP,True,2026-07-13T10:45:42.339064
14,baseline,obj_toothbrush,0.0099,0.1365,0.18,0.008,0.1701,0.1285,SKIP,SKIP,True,2026-07-13T10:45:47.597325
16,baseline,obj_toothbrush,0.0099,0.1365,0.18,0.008,0.1701,0.1285,SKIP,SKIP,True,2026-07-13T10:46:08.664612
17,baseline,obj_toothbrush,0.17,0.7226,0.18,0.008,0.01,0.7146,SKIP,SKIP,True,2026-07-13T10:46:19.406809
19,baseline,obj_toothbrush,0.0099,0.1365,0.18,0.008,0.1701,0.1285,SKIP,SKIP,True,2026-07-13T10:46:35.151119
20,baseline,obj_toothbrush,0.0099,0.1365,0.18,0.008,0.1701,0.1285,SKIP,SKIP,True,2026-07-13T10:46:40.711432
1,baseline,obj_notebook,0.0955,0.1601,0.21,0.01,0.1145,0.1501,SKIP,SKIP,True,2026-07-13T10:46:51.504228
2,baseline,obj_notebook,0.1992,0.318,0.21,0.01,0.0108,0.308,SKIP,SKIP,True,2026-07-13T10:46:57.036906
3,baseline,obj_notebook,0.0955,0.1601,0.21,0.01,0.1145,0.1501,SKIP,SKIP,True,2026-07-13T10:47:07.790502
4,baseline,obj_notebook,0.1992,0.318,0.21,0.01,0.0108,0.308,SKIP,SKIP,True,2026-07-13T10:47:18.734960
5,baseline,obj_notebook,0.1992,0.318,0.21,0.01,0.0108,0.308,SKIP,SKIP,True,2026-07-13T10:47:29.288704
7,baseline,obj_notebook,0.0955,0.1601,0.21,0.01,0.1145,0.1501,SKIP,SKIP,True,2026-07-13T10:47:50.791149
8,baseline,obj_notebook,0.1992,0.318,0.21,0.01,0.0108,0.308,SKIP,SKIP,True,2026-07-13T10:47:56.062473
9,baseline,obj_notebook,0.1992,0.318,0.21,0.01,0.0108,0.308,SKIP,SKIP,True,2026-07-13T10:48:01.476897
10,baseline,obj_notebook,0.1992,0.318,0.21,0.01,0.0108,0.308,SKIP,SKIP,True,2026-07-13T10:48:06.321298
11,baseline,obj_notebook,0.1992,0.318,0.21,0.01,0.0108,0.308,SKIP,SKIP,True,2026-07-13T10:48:11.420672
12,baseline,obj_notebook,0.1992,0.318,0.21,0.01,0.0108,0.308,SKIP,SKIP,True,2026-07-13T10:48:22.146960
13,baseline,obj_notebook,0.1992,0.318,0.21,0.01,0.0108,0.308,SKIP,SKIP,True,2026-07-13T10:48:27.012429
14,baseline,obj_notebook,0.0955,0.1601,0.21,0.01,0.1145,0.1501,SKIP,SKIP,True,2026-07-13T10:48:32.330468
15,baseline,obj_notebook,0.1992,0.318,0.21,0.01,0.0108,0.308,SKIP,SKIP,True,2026-07-13T10:48:43.157813
16,baseline,obj_notebook,0.0955,0.1601,0.21,0.01,0.1145,0.1501,SKIP,SKIP,True,2026-07-13T10:48:48.633362
18,baseline,obj_notebook,0.1992,0.318,0.21,0.01,0.0108,0.308,SKIP,SKIP,True,2026-07-13T10:49:09.416690
19,baseline,obj_notebook,0.0955,0.1601,0.21,0.01,0.1145,0.1501,SKIP,SKIP,True,2026-07-13T10:49:15.001373
20,baseline,obj_notebook,0.1992,0.318,0.21,0.01,0.0108,0.308,SKIP,SKIP,True,2026-07-13T10:49:20.403300
1,baseline,obj_pen,0.1269,0.6255,0.01,0.14,0.1169,0.4855,SKIP,SKIP,True,2026-07-13T10:49:36.572118
2,baseline,obj_pen,0.1269,0.6255,0.01,0.14,0.1169,0.4855,SKIP,SKIP,True,2026-07-13T10:49:41.740255
4,baseline,obj_pen,0.0514,0.1826,0.01,0.14,0.0414,0.0426,SKIP,SKIP,True,2026-07-13T10:50:02.724227
5,baseline,obj_pen,0.0514,0.1826,0.01,0.14,0.0414,0.0426,SKIP,SKIP,True,2026-07-13T10:50:13.562451
6,baseline,obj_pen,0.1269,0.6255,0.01,0.14,0.1169,0.4855,SKIP,SKIP,True,2026-07-13T10:50:24.052389
7,baseline,obj_pen,0.1269,0.6255,0.01,0.14,0.1169,0.4855,SKIP,SKIP,True,2026-07-13T10:50:29.868175
8,baseline,obj_pen,0.0514,0.1826,0.01,0.14,0.0414,0.0426,SKIP,SKIP,True,2026-07-13T10:50:40.293379
9,baseline,obj_pen,0.0514,0.1826,0.01,0.14,0.0414,0.0426,SKIP,SKIP,True,2026-07-13T10:50:50.379323
11,baseline,obj_pen,0.1269,0.6255,0.01,0.14,0.1169,0.4855,SKIP,SKIP,True,2026-07-13T10:51:17.130287
12,baseline,obj_pen,0.0514,0.1826,0.01,0.14,0.0414,0.0426,SKIP,SKIP,True,2026-07-13T10:51:27.645483
14,baseline,obj_pen,0.0514,0.1826,0.01,0.14,0.0414,0.0426,SKIP,SKIP,True,2026-07-13T10:51:44.109773
15,baseline,obj_pen,0.1269,0.6255,0.01,0.14,0.1169,0.4855,SKIP,SKIP,True,2026-07-13T10:51:54.585352
16,baseline,obj_pen,0.1269,0.6255,0.01,0.14,0.1169,0.4855,SKIP,SKIP,True,2026-07-13T10:52:05.038230
17,baseline,obj_pen,0.1269,0.6255,0.01,0.14,0.1169,0.4855,SKIP,SKIP,True,2026-07-13T10:52:10.133220
18,baseline,obj_pen,0.0514,0.1826,0.01,0.14,0.0414,0.0426,SKIP,SKIP,True,2026-07-13T10:52:15.475254
19,baseline,obj_pen,0.0514,0.1826,0.01,0.14,0.0414,0.0426,SKIP,SKIP,True,2026-07-13T10:52:26.123120
20,baseline,obj_pen,0.0514,0.1826,0.01,0.14,0.0414,0.0426,SKIP,SKIP,True,2026-07-13T10:52:31.082490
1,baseline,obj_pencil,0.0979,0.2264,0.009,0.175,0.0889,0.0514,SKIP,SKIP,True,2026-07-13T10:52:46.213928
2,baseline,obj_pencil,0.1953,0.3059,0.009,0.175,0.1863,0.1309,SKIP,SKIP,True,2026-07-13T10:52:51.509367
3,baseline,obj_pencil,0.0979,0.2264,0.009,0.175,0.0889,0.0514,SKIP,SKIP,True,2026-07-13T10:52:56.780897
5,baseline,obj_pencil,0.0979,0.2264,0.009,0.175,0.0889,0.0514,SKIP,SKIP,True,2026-07-13T10:53:18.431536
6,baseline,obj_pencil,0.0979,0.2264,0.009,0.175,0.0889,0.0514,SKIP,SKIP,True,2026-07-13T10:53:23.914577
7,baseline,obj_pencil,0.0979,0.2264,0.009,0.175,0.0889,0.0514,SKIP,SKIP,True,2026-07-13T10:53:29.451242
8,baseline,obj_pencil,0.1953,0.3059,0.009,0.175,0.1863,0.1309,SKIP,SKIP,True,2026-07-13T10:53:34.897923
9,baseline,obj_pencil,0.1953,0.3059,0.009,0.175,0.1863,0.1309,SKIP,SKIP,True,2026-07-13T10:53:45.804878
10,baseline,obj_pencil,0.0979,0.2264,0.009,0.175,0.0889,0.0514,SKIP,SKIP,True,2026-07-13T10:53:51.248643
11,baseline,obj_pencil,0.1953,0.3059,0.009,0.175,0.1863,0.1309,SKIP,SKIP,True,2026-07-13T10:53:56.446199
12,baseline,obj_pencil,0.0979,0.2264,0.009,0.175,0.0889,0.0514,SKIP,SKIP,True,2026-07-13T10:54:01.914261
13,baseline,obj_pencil,0.0979,0.2264,0.009,0.175,0.0889,0.0514,SKIP,SKIP,True,2026-07-13T10:54:07.393404
14,baseline,obj_pencil,0.1953,0.3059,0.009,0.175,0.1863,0.1309,SKIP,SKIP,True,2026-07-13T10:54:17.976439
15,baseline,obj_pencil,0.1953,0.3059,0.009,0.175,0.1863,0.1309,SKIP,SKIP,True,2026-07-13T10:54:23.099825
16,baseline,obj_pencil,0.1953,0.3059,0.009,0.175,0.1863,0.1309,SKIP,SKIP,True,2026-07-13T10:54:32.857692
17,baseline,obj_pencil,0.0979,0.2264,0.009,0.175,0.0889,0.0514,SKIP,SKIP,True,2026-07-13T10:54:43.152282
18,baseline,obj_pencil,0.0979,0.2264,0.009,0.175,0.0889,0.0514,SKIP,SKIP,True,2026-07-13T10:54:54.401244
19,baseline,obj_pencil,0.1953,0.3059,0.009,0.175,0.1863,0.1309,SKIP,SKIP,True,2026-07-13T10:55:00.088117
1,baseline,obj_knife,0.0398,0.1718,0.2,0.005,0.1602,0.1668,SKIP,SKIP,True,2026-07-13T10:55:27.062661
2,baseline,obj_knife,0.0974,0.3188,0.2,0.005,0.1026,0.3138,SKIP,SKIP,True,2026-07-13T10:55:37.314024
4,baseline,obj_knife,0.0398,0.1718,0.2,0.005,0.1602,0.1668,SKIP,SKIP,True,2026-07-13T10:55:53.389469
5,baseline,obj_knife,0.0398,0.1718,0.2,0.005,0.1602,0.1668,SKIP,SKIP,True,2026-07-13T10:55:58.624932
6,baseline,obj_knife,0.0398,0.1718,0.2,0.005,0.1602,0.1668,SKIP,SKIP,True,2026-07-13T10:56:04.241897
7,baseline,obj_knife,0.0398,0.1718,0.2,0.005,0.1602,0.1668,SKIP,SKIP,True,2026-07-13T10:56:19.480486
9,baseline,obj_knife,0.0398,0.1718,0.2,0.005,0.1602,0.1668,SKIP,SKIP,True,2026-07-13T10:56:40.217596
11,baseline,obj_knife,0.0398,0.1718,0.2,0.005,0.1602,0.1668,SKIP,SKIP,True,2026-07-13T10:57:00.715389
13,baseline,obj_knife,0.0974,0.3188,0.2,0.005,0.1026,0.3138,SKIP,SKIP,True,2026-07-13T10:57:16.906202
14,baseline,obj_knife,0.0398,0.1718,0.2,0.005,0.1602,0.1668,SKIP,SKIP,True,2026-07-13T10:57:27.815935
15,baseline,obj_knife,0.0974,0.3188,0.2,0.005,0.1026,0.3138,SKIP,SKIP,True,2026-07-13T10:57:33.310050
16,baseline,obj_knife,0.0974,0.3188,0.2,0.005,0.1026,0.3138,SKIP,SKIP,True,2026-07-13T10:57:38.774091
17,baseline,obj_knife,0.0398,0.1718,0.2,0.005,0.1602,0.1668,SKIP,SKIP,True,2026-07-13T10:57:44.070893
18,baseline,obj_knife,0.0398,0.1718,0.2,0.005,0.1602,0.1668,SKIP,SKIP,True,2026-07-13T10:57:54.386338
19,baseline,obj_knife,0.0398,0.1718,0.2,0.005,0.1602,0.1668,SKIP,SKIP,True,2026-07-13T10:57:59.635143
1,baseline,obj_spoon,0.0185,0.2401,0.18,0.006,0.1615,0.2341,SKIP,SKIP,True,2026-07-13T10:58:29.970937
2,baseline,obj_spoon,0.0185,0.2401,0.18,0.006,0.1615,0.2341,SKIP,SKIP,True,2026-07-13T10:58:45.240661
3,baseline,obj_spoon,0.1411,0.2462,0.18,0.006,0.0389,0.2402,SKIP,SKIP,True,2026-07-13T10:58:56.344449
4,baseline,obj_spoon,0.1411,0.2462,0.18,0.006,0.0389,0.2402,SKIP,SKIP,True,2026-07-13T10:59:06.693918
5,baseline,obj_spoon,0.1411,0.2462,0.18,0.006,0.0389,0.2402,SKIP,SKIP,True,2026-07-13T10:59:11.868189
6,baseline,obj_spoon,0.0185,0.2401,0.18,0.006,0.1615,0.2341,SKIP,SKIP,True,2026-07-13T10:59:17.426371
7,baseline,obj_spoon,0.0185,0.2401,0.18,0.006,0.1615,0.2341,SKIP,SKIP,True,2026-07-13T10:59:27.429902
8,baseline,obj_spoon,0.0185,0.2401,0.18,0.006,0.1615,0.2341,SKIP,SKIP,True,2026-07-13T10:59:32.753065
10,baseline,obj_spoon,0.0185,0.2401,0.18,0.006,0.1615,0.2341,SKIP,SKIP,True,2026-07-13T10:59:53.313866
11,baseline,obj_spoon,0.1411,0.2462,0.18,0.006,0.0389,0.2402,SKIP,SKIP,True,2026-07-13T11:00:04.267540
12,baseline,obj_spoon,0.0185,0.2401,0.18,0.006,0.1615,0.2341,SKIP,SKIP,True,2026-07-13T11:00:15.161477
13,baseline,obj_spoon,0.0185,0.2401,0.18,0.006,0.1615,0.2341,SKIP,SKIP,True,2026-07-13T11:00:19.979369
14,baseline,obj_spoon,0.0185,0.2401,0.18,0.006,0.1615,0.2341,SKIP,SKIP,True,2026-07-13T11:00:25.244070
15,baseline,obj_spoon,0.1411,0.2462,0.18,0.006,0.0389,0.2402,SKIP,SKIP,True,2026-07-13T11:00:35.688012
17,baseline,obj_spoon,0.0185,0.2401,0.18,0.006,0.1615,0.2341,SKIP,SKIP,True,2026-07-13T11:00:51.708050
18,baseline,obj_spoon,0.1411,0.2462,0.18,0.006,0.0389,0.2402,SKIP,SKIP,True,2026-07-13T11:01:02.497695
20,baseline,obj_spoon,0.0185,0.2401,0.18,0.006,0.1615,0.2341,SKIP,SKIP,True,2026-07-13T11:01:18.403034
1,baseline,obj_ruler,0.1973,0.4205,0.3,0.003,0.1027,0.4175,SKIP,SKIP,True,2026-07-13T11:01:28.741224
2,baseline,obj_ruler,0.1973,0.4205,0.3,0.003,0.1027,0.4175,SKIP,SKIP,True,2026-07-13T11:01:33.891499
3,baseline,obj_ruler,0.081,0.1889,0.3,0.003,0.219,0.1859,SKIP,SKIP,True,2026-07-13T11:01:39.438956
4,baseline,obj_ruler,0.081,0.1889,0.3,0.003,0.219,0.1859,SKIP,SKIP,True,2026-07-13T11:01:49.554593
5,baseline,obj_ruler,0.1973,0.4205,0.3,0.003,0.1027,0.4175,SKIP,SKIP,True,2026-07-13T11:01:55.098538
6,baseline,obj_ruler,0.081,0.1889,0.3,0.003,0.219,0.1859,SKIP,SKIP,True,2026-07-13T11:02:00.636282
7,baseline,obj_ruler,0.081,0.1889,0.3,0.003,0.219,0.1859,SKIP,SKIP,True,2026-07-13T11:02:11.311399
8,baseline,obj_ruler,0.081,0.1889,0.3,0.003,0.219,0.1859,SKIP,SKIP,True,2026-07-13T11:02:16.347999
9,baseline,obj_ruler,0.1973,0.4205,0.3,0.003,0.1027,0.4175,SKIP,SKIP,True,2026-07-13T11:02:27.235772
10,baseline,obj_ruler,0.081,0.1889,0.3,0.003,0.219,0.1859,SKIP,SKIP,True,2026-07-13T11:02:32.407147
11,baseline,obj_ruler,0.081,0.1889,0.3,0.003,0.219,0.1859,SKIP,SKIP,True,2026-07-13T11:02:37.829093
13,baseline,obj_ruler,0.1973,0.4205,0.3,0.003,0.1027,0.4175,SKIP,SKIP,True,2026-07-13T11:02:53.565454
14,baseline,obj_ruler,0.1973,0.4205,0.3,0.003,0.1027,0.4175,SKIP,SKIP,True,2026-07-13T11:02:58.831683
15,baseline,obj_ruler,0.1973,0.4205,0.3,0.003,0.1027,0.4175,SKIP,SKIP,True,2026-07-13T11:03:04.049293
16,baseline,obj_ruler,0.1973,0.4205,0.3,0.003,0.1027,0.4175,SKIP,SKIP,True,2026-07-13T11:03:14.452345
17,baseline,obj_ruler,0.081,0.1889,0.3,0.003,0.219,0.1859,SKIP,SKIP,True,2026-07-13T11:03:19.951296
18,baseline,obj_ruler,0.1973,0.4205,0.3,0.003,0.1027,0.4175,SKIP,SKIP,True,2026-07-13T11:03:30.472114
19,baseline,obj_ruler,0.081,0.1889,0.3,0.003,0.219,0.1859,SKIP,SKIP,True,2026-07-13T11:03:36.059390
20,baseline,obj_ruler,0.081,0.1889,0.3,0.003,0.219,0.1859,SKIP,SKIP,True,2026-07-13T11:03:41.185516
1,baseline,obj_cable,0.0421,0.1871,0.13,0.003,0.0879,0.1841,SKIP,SKIP,True,2026-07-13T11:04:01.617942
2,baseline,obj_cable,0.0421,0.1871,0.13,0.003,0.0879,0.1841,SKIP,SKIP,True,2026-07-13T11:04:07.304774
3,baseline,obj_cable,0.0421,0.1871,0.13,0.003,0.0879,0.1841,SKIP,SKIP,True,2026-07-13T11:04:12.438979
4,baseline,obj_cable,0.2407,0.4015,0.13,0.003,0.1107,0.3985,SKIP,SKIP,True,2026-07-13T11:04:23.198906
6,baseline,obj_cable,0.2407,0.4015,0.13,0.003,0.1107,0.3985,SKIP,SKIP,True,2026-07-13T11:04:44.685573
7,baseline,obj_cable,0.2407,0.4015,0.13,0.003,0.1107,0.3985,SKIP,SKIP,True,2026-07-13T11:04:49.952544
8,baseline,obj_cable,0.0421,0.1871,0.13,0.003,0.0879,0.1841,SKIP,SKIP,True,2026-07-13T11:04:55.874754
9,baseline,obj_cable,0.0421,0.1871,0.13,0.003,0.0879,0.1841,SKIP,SKIP,True,2026-07-13T11:05:01.338395
10,baseline,obj_cable,0.0421,0.1871,0.13,0.003,0.0879,0.1841,SKIP,SKIP,True,2026-07-13T11:05:12.050916
13,baseline,obj_cable,0.2407,0.4015,0.13,0.003,0.1107,0.3985,SKIP,SKIP,True,2026-07-13T11:05:55.120805
14,baseline,obj_cable,0.0421,0.1871,0.13,0.003,0.0879,0.1841,SKIP,SKIP,True,2026-07-13T11:06:00.640026
15,baseline,obj_cable,0.0421,0.1871,0.13,0.003,0.0879,0.1841,SKIP,SKIP,True,2026-07-13T11:06:10.645242
17,baseline,obj_cable,0.2407,0.4015,0.13,0.003,0.1107,0.3985,SKIP,SKIP,True,2026-07-13T11:06:37.046029
18,baseline,obj_cable,0.2407,0.4015,0.13,0.003,0.1107,0.3985,SKIP,SKIP,True,2026-07-13T11:06:42.284569
