trial,condition,object_name,estimated_width_m,estimated_height_m,gt_width_m,gt_height_m,width_error_m,height_error_m,decision,gt_decision,correct,timestamp
9,proposed,obj_fork,0.0298,0.2445,0.19,0.005,0.1602,0.2395,SKIP,SKIP,True,2026-07-14T15:19:04.876388
10,proposed,obj_fork,0.0298,0.2445,0.19,0.005,0.1602,0.2395,SKIP,SKIP,True,2026-07-14T15:19:09.496442
11,proposed,obj_fork,0.1209,0.4066,0.19,0.005,0.0691,0.4016,SKIP,SKIP,True,2026-07-14T15:19:23.384019
12,proposed,obj_fork,0.1209,0.4066,0.19,0.005,0.0691,0.4016,SKIP,SKIP,True,2026-07-14T15:19:27.424349
13,proposed,obj_fork,0.1209,0.4066,0.19,0.005,0.0691,0.4016,SKIP,SKIP,True,2026-07-14T15:19:31.945574
15,proposed,obj_fork,0.0298,0.2445,0.19,0.005,0.1602,0.2395,SKIP,SKIP,True,2026-07-14T15:19:49.109469
16,proposed,obj_fork,0.1209,0.4066,0.19,0.005,0.0691,0.4016,SKIP,SKIP,True,2026-07-14T15:19:58.145451
17,proposed,obj_fork,0.1209,0.4066,0.19,0.005,0.0691,0.4016,SKIP,SKIP,True,2026-07-14T15:20:02.188257
18,proposed,obj_fork,0.1209,0.4066,0.19,0.005,0.0691,0.4016,SKIP,SKIP,True,2026-07-14T15:20:06.635876
19,proposed,obj_fork,0.1209,0.4066,0.19,0.005,0.0691,0.4016,SKIP,SKIP,True,2026-07-14T15:20:11.098815
1,proposed,obj_bottle,0.1238,0.1279,0.07,0.18,0.0538,0.0521,SKIP,SKIP,True,2026-07-14T15:20:31.507644
2,proposed,obj_bottle,0.1005,0.1044,0.07,0.18,0.0305,0.0756,SKIP,SKIP,True,2026-07-14T15:20:35.343226
3,proposed,obj_bottle,0.1238,0.1279,0.07,0.18,0.0538,0.0521,SKIP,SKIP,True,2026-07-14T15:20:39.461617
4,proposed,obj_bottle,0.1238,0.1279,0.07,0.18,0.0538,0.0521,SKIP,SKIP,True,2026-07-14T15:20:43.331745
5,proposed,obj_bottle,0.1238,0.1279,0.07,0.18,0.0538,0.0521,SKIP,SKIP,True,2026-07-14T15:20:47.425911
6,proposed,obj_bottle,0.1238,0.1279,0.07,0.18,0.0538,0.0521,SKIP,SKIP,True,2026-07-14T15:21:00.886335
7,proposed,obj_bottle,0.1238,0.1279,0.07,0.18,0.0538,0.0521,SKIP,SKIP,True,2026-07-14T15:21:05.303225
8,proposed,obj_bottle,0.1238,0.1279,0.07,0.18,0.0538,0.0521,SKIP,SKIP,True,2026-07-14T15:21:09.930380
9,proposed,obj_bottle,0.1238,0.1279,0.07,0.18,0.0538,0.0521,SKIP,SKIP,True,2026-07-14T15:21:14.569167
10,proposed,obj_bottle,0.1238,0.1279,0.07,0.18,0.0538,0.0521,SKIP,SKIP,True,2026-07-14T15:21:22.347264
11,proposed,obj_bottle,0.1238,0.1279,0.07,0.18,0.0538,0.0521,SKIP,SKIP,True,2026-07-14T15:21:30.754986
12,proposed,obj_bottle,0.1238,0.1279,0.07,0.18,0.0538,0.0521,SKIP,SKIP,True,2026-07-14T15:21:35.080188
13,proposed,obj_bottle,0.1238,0.1279,0.07,0.18,0.0538,0.0521,SKIP,SKIP,True,2026-07-14T15:21:39.295087
14,proposed,obj_bottle,0.1238,0.1279,0.07,0.18,0.0538,0.0521,SKIP,SKIP,True,2026-07-14T15:21:52.162336
15,proposed,obj_bottle,0.1238,0.1279,0.07,0.18,0.0538,0.0521,SKIP,SKIP,True,2026-07-14T15:21:56.369907
17,proposed,obj_bottle,0.1238,0.1279,0.07,0.18,0.0538,0.0521,SKIP,SKIP,True,2026-07-14T15:22:17.943544
18,proposed,obj_bottle,0.1005,0.1044,0.07,0.18,0.0305,0.0756,SKIP,SKIP,True,2026-07-14T15:22:25.421472
19,proposed,obj_bottle,0.1238,0.1279,0.07,0.18,0.0538,0.0521,SKIP,SKIP,True,2026-07-14T15:22:29.754207
20,proposed,obj_bottle,0.1238,0.1279,0.07,0.18,0.0538,0.0521,SKIP,SKIP,True,2026-07-14T15:22:34.436939
1,proposed,obj_mug,0.0926,0.1201,0.08,0.09,0.0126,0.0301,SKIP,SKIP,True,2026-07-14T15:22:47.747030
2,proposed,obj_mug,0.1429,0.1918,0.08,0.09,0.0629,0.1018,SKIP,SKIP,True,2026-07-14T15:22:52.000091
3,proposed,obj_mug,0.1429,0.1918,0.08,0.09,0.0629,0.1018,SKIP,SKIP,True,2026-07-14T15:22:56.418839
4,proposed,obj_mug,0.1429,0.1918,0.08,0.09,0.0629,0.1018,SKIP,SKIP,True,2026-07-14T15:23:00.823233
5,proposed,obj_mug,0.1429,0.1918,0.08,0.09,0.0629,0.1018,SKIP,SKIP,True,2026-07-14T15:23:05.472772
6,proposed,obj_mug,0.0926,0.1201,0.08,0.09,0.0126,0.0301,SKIP,SKIP,True,2026-07-14T15:23:14.837179
7,proposed,obj_mug,0.1429,0.1918,0.08,0.09,0.0629,0.1018,SKIP,SKIP,True,2026-07-14T15:23:19.301987
8,proposed,obj_mug,0.0926,0.1201,0.08,0.09,0.0126,0.0301,SKIP,SKIP,True,2026-07-14T15:23:24.033178
9,proposed,obj_mug,0.1429,0.1918,0.08,0.09,0.0629,0.1018,SKIP,SKIP,True,2026-07-14T15:23:28.246552
10,proposed,obj_mug,0.0926,0.1201,0.08,0.09,0.0126,0.0301,SKIP,SKIP,True,2026-07-14T15:23:36.642060
11,proposed,obj_mug,0.1429,0.1918,0.08,0.09,0.0629,0.1018,SKIP,SKIP,True,2026-07-14T15:23:41.295783
13,proposed,obj_mug,0.1429,0.1918,0.08,0.09,0.0629,0.1018,SKIP,SKIP,True,2026-07-14T15:23:57.789638
14,proposed,obj_mug,0.0926,0.1201,0.08,0.09,0.0126,0.0301,SKIP,SKIP,True,2026-07-14T15:24:01.767846
15,proposed,obj_mug,0.1429,0.1918,0.08,0.09,0.0629,0.1018,SKIP,SKIP,True,2026-07-14T15:24:05.547138
16,proposed,obj_mug,0.1429,0.1918,0.08,0.09,0.0629,0.1018,SKIP,SKIP,True,2026-07-14T15:24:14.023535
17,proposed,obj_mug,0.1429,0.1918,0.08,0.09,0.0629,0.1018,SKIP,SKIP,True,2026-07-14T15:24:21.937794
18,proposed,obj_mug,0.1429,0.1918,0.08,0.09,0.0629,0.1018,SKIP,SKIP,True,2026-07-14T15:24:25.849515
19,proposed,obj_mug,0.0926,0.1201,0.08,0.09,0.0126,0.0301,SKIP,SKIP,True,2026-07-14T15:24:30.157573
20,proposed,obj_mug,0.0926,0.1201,0.08,0.09,0.0126,0.0301,SKIP,SKIP,True,2026-07-14T15:24:34.802951
1,proposed,obj_toothbrush,0.0234,0.2268,0.18,0.008,0.1566,0.2188,SKIP,SKIP,True,2026-07-14T15:24:43.772271
2,proposed,obj_toothbrush,0.0319,0.3176,0.18,0.008,0.1481,0.3096,SKIP,SKIP,True,2026-07-14T15:24:47.832006
3,proposed,obj_toothbrush,0.0234,0.2268,0.18,0.008,0.1566,0.2188,SKIP,SKIP,True,2026-07-14T15:24:52.098910
4,proposed,obj_toothbrush,0.0319,0.3176,0.18,0.008,0.1481,0.3096,SKIP,SKIP,True,2026-07-14T15:24:56.363810
5,proposed,obj_toothbrush,0.0234,0.2268,0.18,0.008,0.1566,0.2188,SKIP,SKIP,True,2026-07-14T15:25:00.782498
7,proposed,obj_toothbrush,0.0234,0.2268,0.18,0.008,0.1566,0.2188,SKIP,SKIP,True,2026-07-14T15:25:18.894553
8,proposed,obj_toothbrush,0.0319,0.3176,0.18,0.008,0.1481,0.3096,SKIP,SKIP,True,2026-07-14T15:25:23.454258
9,proposed,obj_toothbrush,0.0319,0.3176,0.18,0.008,0.1481,0.3096,SKIP,SKIP,True,2026-07-14T15:25:32.233844
10,proposed,obj_toothbrush,0.0319,0.3176,0.18,0.008,0.1481,0.3096,SKIP,SKIP,True,2026-07-14T15:25:36.426987
11,proposed,obj_toothbrush,0.0234,0.2268,0.18,0.008,0.1566,0.2188,SKIP,SKIP,True,2026-07-14T15:25:44.939931
12,proposed,obj_toothbrush,0.0234,0.2268,0.18,0.008,0.1566,0.2188,SKIP,SKIP,True,2026-07-14T15:25:54.224788
13,proposed,obj_toothbrush,0.0234,0.2268,0.18,0.008,0.1566,0.2188,SKIP,SKIP,True,2026-07-14T15:25:58.440996
14,proposed,obj_toothbrush,0.0234,0.2268,0.18,0.008,0.1566,0.2188,SKIP,SKIP,True,2026-07-14T15:26:02.446694
15,proposed,obj_toothbrush,0.0234,0.2268,0.18,0.008,0.1566,0.2188,SKIP,SKIP,True,2026-07-14T15:26:06.628606
16,proposed,obj_toothbrush,0.0234,0.2268,0.18,0.008,0.1566,0.2188,SKIP,SKIP,True,2026-07-14T15:26:14.892310
17,proposed,obj_toothbrush,0.0234,0.2268,0.18,0.008,0.1566,0.2188,SKIP,SKIP,True,2026-07-14T15:26:19.462811
18,proposed,obj_toothbrush,0.0319,0.3176,0.18,0.008,0.1481,0.3096,SKIP,SKIP,True,2026-07-14T15:26:27.438278
19,proposed,obj_toothbrush,0.0319,0.3176,0.18,0.008,0.1481,0.3096,SKIP,SKIP,True,2026-07-14T15:26:40.522004
20,proposed,obj_toothbrush,0.0319,0.3176,0.18,0.008,0.1481,0.3096,SKIP,SKIP,True,2026-07-14T15:26:44.698450
1,proposed,obj_notebook,0.2027,0.2822,0.21,0.01,0.0073,0.2722,SKIP,SKIP,True,2026-07-14T15:26:57.868236
2,proposed,obj_notebook,0.3191,0.4254,0.21,0.01,0.1091,0.4154,SKIP,SKIP,True,2026-07-14T15:27:06.430708
3,proposed,obj_notebook,0.2027,0.2822,0.21,0.01,0.0073,0.2722,SKIP,SKIP,True,2026-07-14T15:27:10.308388
4,proposed,obj_notebook,0.2027,0.2822,0.21,0.01,0.0073,0.2722,SKIP,SKIP,True,2026-07-14T15:27:18.643985
5,proposed,obj_notebook,0.2027,0.2822,0.21,0.01,0.0073,0.2722,SKIP,SKIP,True,2026-07-14T15:27:22.582396
6,proposed,obj_notebook,0.3191,0.4254,0.21,0.01,0.1091,0.4154,SKIP,SKIP,True,2026-07-14T15:27:27.448168
8,proposed,obj_notebook,0.3191,0.4254,0.21,0.01,0.1091,0.4154,SKIP,SKIP,True,2026-07-14T15:27:48.639221
9,proposed,obj_notebook,0.3191,0.4254,0.21,0.01,0.1091,0.4154,SKIP,SKIP,True,2026-07-14T15:27:53.237533
10,proposed,obj_notebook,0.2027,0.2822,0.21,0.01,0.0073,0.2722,SKIP,SKIP,True,2026-07-14T15:27:57.941946
11,proposed,obj_notebook,0.2027,0.2822,0.21,0.01,0.0073,0.2722,SKIP,SKIP,True,2026-07-14T15:28:07.067198
12,proposed,obj_notebook,0.3191,0.4254,0.21,0.01,0.1091,0.4154,SKIP,SKIP,True,2026-07-14T15:28:20.446319
13,proposed,obj_notebook,0.2027,0.2822,0.21,0.01,0.0073,0.2722,SKIP,SKIP,True,2026-07-14T15:28:33.665410
14,proposed,obj_notebook,0.2027,0.2822,0.21,0.01,0.0073,0.2722,SKIP,SKIP,True,2026-07-14T15:28:38.206102
15,proposed,obj_notebook,0.2027,0.2822,0.21,0.01,0.0073,0.2722,SKIP,SKIP,True,2026-07-14T15:28:42.334152
16,proposed,obj_notebook,0.3191,0.4254,0.21,0.01,0.1091,0.4154,SKIP,SKIP,True,2026-07-14T15:28:46.745505
17,proposed,obj_notebook,0.2027,0.2822,0.21,0.01,0.0073,0.2722,SKIP,SKIP,True,2026-07-14T15:28:50.763606
18,proposed,obj_notebook,0.3191,0.4254,0.21,0.01,0.1091,0.4154,SKIP,SKIP,True,2026-07-14T15:28:54.778783
19,proposed,obj_notebook,0.3191,0.4254,0.21,0.01,0.1091,0.4154,SKIP,SKIP,True,2026-07-14T15:28:59.564796
20,proposed,obj_notebook,0.3191,0.4254,0.21,0.01,0.1091,0.4154,SKIP,SKIP,True,2026-07-14T15:29:03.757413
1,proposed,obj_pen,0.0138,0.1871,0.01,0.14,0.0038,0.0471,SKIP,SKIP,True,2026-07-14T15:29:12.653889
2,proposed,obj_pen,0.0129,0.1896,0.01,0.14,0.0029,0.0496,SKIP,SKIP,True,2026-07-14T15:29:17.150873
3,proposed,obj_pen,0.0129,0.1896,0.01,0.14,0.0029,0.0496,SKIP,SKIP,True,2026-07-14T15:29:26.059029
4,proposed,obj_pen,0.0138,0.1871,0.01,0.14,0.0038,0.0471,SKIP,SKIP,True,2026-07-14T15:29:30.608084
5,proposed,obj_pen,0.0129,0.1896,0.01,0.14,0.0029,0.0496,SKIP,SKIP,True,2026-07-14T15:29:34.950508
6,proposed,obj_pen,0.0138,0.1871,0.01,0.14,0.0038,0.0471,SKIP,SKIP,True,2026-07-14T15:29:39.279282
7,proposed,obj_pen,0.0129,0.1896,0.01,0.14,0.0029,0.0496,SKIP,SKIP,True,2026-07-14T15:29:43.847995
8,proposed,obj_pen,0.0129,0.1896,0.01,0.14,0.0029,0.0496,SKIP,SKIP,True,2026-07-14T15:29:48.571205
9,proposed,obj_pen,0.0138,0.1871,0.01,0.14,0.0038,0.0471,SKIP,SKIP,True,2026-07-14T15:29:53.049315
10,proposed,obj_pen,0.0129,0.1896,0.01,0.14,0.0029,0.0496,SKIP,SKIP,True,2026-07-14T15:29:57.209749
11,proposed,obj_pen,0.0129,0.1896,0.01,0.14,0.0029,0.0496,SKIP,SKIP,True,2026-07-14T15:30:06.306931
12,proposed,obj_pen,0.0138,0.1871,0.01,0.14,0.0038,0.0471,SKIP,SKIP,True,2026-07-14T15:30:14.857856
13,proposed,obj_pen,0.0138,0.1871,0.01,0.14,0.0038,0.0471,SKIP,SKIP,True,2026-07-14T15:30:24.161945
14,proposed,obj_pen,0.0129,0.1896,0.01,0.14,0.0029,0.0496,SKIP,SKIP,True,2026-07-14T15:30:28.427634
15,proposed,obj_pen,0.0138,0.1871,0.01,0.14,0.0038,0.0471,SKIP,SKIP,True,2026-07-14T15:30:32.203249
16,proposed,obj_pen,0.0138,0.1871,0.01,0.14,0.0038,0.0471,SKIP,SKIP,True,2026-07-14T15:30:40.978001
17,proposed,obj_pen,0.0138,0.1871,0.01,0.14,0.0038,0.0471,SKIP,SKIP,True,2026-07-14T15:30:44.893268
18,proposed,obj_pen,0.0138,0.1871,0.01,0.14,0.0038,0.0471,SKIP,SKIP,True,2026-07-14T15:30:53.844851
19,proposed,obj_pen,0.0138,0.1871,0.01,0.14,0.0038,0.0471,SKIP,SKIP,True,2026-07-14T15:30:58.255881
20,proposed,obj_pen,0.0129,0.1896,0.01,0.14,0.0029,0.0496,SKIP,SKIP,True,2026-07-14T15:31:02.365074
1,proposed,obj_pencil,0.0193,0.2268,0.009,0.175,0.0103,0.0518,SKIP,SKIP,True,2026-07-14T15:31:24.098176
2,proposed,obj_pencil,0.0269,0.2894,0.009,0.175,0.0179,0.1144,SKIP,SKIP,True,2026-07-14T15:31:37.915611
3,proposed,obj_pencil,0.0269,0.2894,0.009,0.175,0.0179,0.1144,SKIP,SKIP,True,2026-07-14T15:31:42.449587
4,proposed,obj_pencil,0.0269,0.2894,0.009,0.175,0.0179,0.1144,SKIP,SKIP,True,2026-07-14T15:31:47.043451
5,proposed,obj_pencil,0.0269,0.2894,0.009,0.175,0.0179,0.1144,SKIP,SKIP,True,2026-07-14T15:31:55.311948
6,proposed,obj_pencil,0.0193,0.2268,0.009,0.175,0.0103,0.0518,SKIP,SKIP,True,2026-07-14T15:32:00.001847
7,proposed,obj_pencil,0.0269,0.2894,0.009,0.175,0.0179,0.1144,SKIP,SKIP,True,2026-07-14T15:32:04.497232
8,proposed,obj_pencil,0.0269,0.2894,0.009,0.175,0.0179,0.1144,SKIP,SKIP,True,2026-07-14T15:32:08.862898
9,proposed,obj_pencil,0.0269,0.2894,0.009,0.175,0.0179,0.1144,SKIP,SKIP,True,2026-07-14T15:32:13.666355
10,proposed,obj_pencil,0.0269,0.2894,0.009,0.175,0.0179,0.1144,SKIP,SKIP,True,2026-07-14T15:32:22.957606
11,proposed,obj_pencil,0.0193,0.2268,0.009,0.175,0.0103,0.0518,SKIP,SKIP,True,2026-07-14T15:32:26.999625
12,proposed,obj_pencil,0.0193,0.2268,0.009,0.175,0.0103,0.0518,SKIP,SKIP,True,2026-07-14T15:32:30.760775
13,proposed,obj_pencil,0.0269,0.2894,0.009,0.175,0.0179,0.1144,SKIP,SKIP,True,2026-07-14T15:32:35.596195
14,proposed,obj_pencil,0.0269,0.2894,0.009,0.175,0.0179,0.1144,SKIP,SKIP,True,2026-07-14T15:32:39.874391
15,proposed,obj_pencil,0.0269,0.2894,0.009,0.175,0.0179,0.1144,SKIP,SKIP,True,2026-07-14T15:32:48.688312
16,proposed,obj_pencil,0.0193,0.2268,0.009,0.175,0.0103,0.0518,SKIP,SKIP,True,2026-07-14T15:32:52.869715
17,proposed,obj_pencil,0.0193,0.2268,0.009,0.175,0.0103,0.0518,SKIP,SKIP,True,2026-07-14T15:32:57.271270
18,proposed,obj_pencil,0.0193,0.2268,0.009,0.175,0.0103,0.0518,SKIP,SKIP,True,2026-07-14T15:33:01.867335
19,proposed,obj_pencil,0.0269,0.2894,0.009,0.175,0.0179,0.1144,SKIP,SKIP,True,2026-07-14T15:33:10.652837
20,proposed,obj_pencil,0.0193,0.2268,0.009,0.175,0.0103,0.0518,SKIP,SKIP,True,2026-07-14T15:33:15.311835
1,proposed,obj_knife,0.1466,0.3999,0.2,0.005,0.0534,0.3949,SKIP,SKIP,True,2026-07-14T15:33:27.756588
2,proposed,obj_knife,0.1466,0.3999,0.2,0.005,0.0534,0.3949,SKIP,SKIP,True,2026-07-14T15:33:36.541159
3,proposed,obj_knife,0.1466,0.3999,0.2,0.005,0.0534,0.3949,SKIP,SKIP,True,2026-07-14T15:33:45.237985
4,proposed,obj_knife,0.1466,0.3999,0.2,0.005,0.0534,0.3949,SKIP,SKIP,True,2026-07-14T15:33:49.673358
5,proposed,obj_knife,0.1466,0.3999,0.2,0.005,0.0534,0.3949,SKIP,SKIP,True,2026-07-14T15:33:58.030806
6,proposed,obj_knife,0.1466,0.3999,0.2,0.005,0.0534,0.3949,SKIP,SKIP,True,2026-07-14T15:34:02.490346
7,proposed,obj_knife,0.0303,0.2735,0.2,0.005,0.1697,0.2685,SKIP,SKIP,True,2026-07-14T15:34:07.347742
9,proposed,obj_knife,0.1466,0.3999,0.2,0.005,0.0534,0.3949,SKIP,SKIP,True,2026-07-14T15:34:24.266411
10,proposed,obj_knife,0.1466,0.3999,0.2,0.005,0.0534,0.3949,SKIP,SKIP,True,2026-07-14T15:34:27.906414
11,proposed,obj_knife,0.1466,0.3999,0.2,0.005,0.0534,0.3949,SKIP,SKIP,True,2026-07-14T15:34:32.579698
12,proposed,obj_knife,0.1466,0.3999,0.2,0.005,0.0534,0.3949,SKIP,SKIP,True,2026-07-14T15:34:40.632499
13,proposed,obj_knife,0.1466,0.3999,0.2,0.005,0.0534,0.3949,SKIP,SKIP,True,2026-07-14T15:34:45.292551
14,proposed,obj_knife,0.1466,0.3999,0.2,0.005,0.0534,0.3949,SKIP,SKIP,True,2026-07-14T15:34:53.586868
15,proposed,obj_knife,0.1466,0.3999,0.2,0.005,0.0534,0.3949,SKIP,SKIP,True,2026-07-14T15:34:58.291712
16,proposed,obj_knife,0.0303,0.2735,0.2,0.005,0.1697,0.2685,SKIP,SKIP,True,2026-07-14T15:35:07.571260
17,proposed,obj_knife,0.0303,0.2735,0.2,0.005,0.1697,0.2685,SKIP,SKIP,True,2026-07-14T15:35:11.795474
18,proposed,obj_knife,0.1466,0.3999,0.2,0.005,0.0534,0.3949,SKIP,SKIP,True,2026-07-14T15:35:24.789713
20,proposed,obj_knife,0.1466,0.3999,0.2,0.005,0.0534,0.3949,SKIP,SKIP,True,2026-07-14T15:35:42.380973
1,proposed,obj_spoon,0.0385,0.2892,0.18,0.006,0.1415,0.2832,SKIP,SKIP,True,2026-07-14T15:36:04.146069
2,proposed,obj_spoon,0.0385,0.2892,0.18,0.006,0.1415,0.2832,SKIP,SKIP,True,2026-07-14T15:36:08.560162
3,proposed,obj_spoon,0.0385,0.2892,0.18,0.006,0.1415,0.2832,SKIP,SKIP,True,2026-07-14T15:36:12.995445
4,proposed,obj_spoon,0.0346,0.2448,0.18,0.006,0.1454,0.2388,SKIP,SKIP,True,2026-07-14T15:36:25.830332
5,proposed,obj_spoon,0.0385,0.2892,0.18,0.006,0.1415,0.2832,SKIP,SKIP,True,2026-07-14T15:36:30.228125
6,proposed,obj_spoon,0.0346,0.2448,0.18,0.006,0.1454,0.2388,SKIP,SKIP,True,2026-07-14T15:36:39.040614
7,proposed,obj_spoon,0.0385,0.2892,0.18,0.006,0.1415,0.2832,SKIP,SKIP,True,2026-07-14T15:36:43.937587
8,proposed,obj_spoon,0.0385,0.2892,0.18,0.006,0.1415,0.2832,SKIP,SKIP,True,2026-07-14T15:36:48.207319
9,proposed,obj_spoon,0.0385,0.2892,0.18,0.006,0.1415,0.2832,SKIP,SKIP,True,2026-07-14T15:36:52.908647
10,proposed,obj_spoon,0.0385,0.2892,0.18,0.006,0.1415,0.2832,SKIP,SKIP,True,2026-07-14T15:37:06.044479
11,proposed,obj_spoon,0.0385,0.2892,0.18,0.006,0.1415,0.2832,SKIP,SKIP,True,2026-07-14T15:37:10.317027
12,proposed,obj_spoon,0.0385,0.2892,0.18,0.006,0.1415,0.2832,SKIP,SKIP,True,2026-07-14T15:37:14.335464
13,proposed,obj_spoon,0.0346,0.2448,0.18,0.006,0.1454,0.2388,SKIP,SKIP,True,2026-07-14T15:37:18.510958
14,proposed,obj_spoon,0.0346,0.2448,0.18,0.006,0.1454,0.2388,SKIP,SKIP,True,2026-07-14T15:37:23.002142
16,proposed,obj_spoon,0.0385,0.2892,0.18,0.006,0.1415,0.2832,SKIP,SKIP,True,2026-07-14T15:37:40.256863
17,proposed,obj_spoon,0.0346,0.2448,0.18,0.006,0.1454,0.2388,SKIP,SKIP,True,2026-07-14T15:37:44.488913
19,proposed,obj_spoon,0.0385,0.2892,0.18,0.006,0.1415,0.2832,SKIP,SKIP,True,2026-07-14T15:38:01.703936
20,proposed,obj_spoon,0.0346,0.2448,0.18,0.006,0.1454,0.2388,SKIP,SKIP,True,2026-07-14T15:38:14.376005
1,proposed,obj_ruler,0.0429,0.3266,0.3,0.003,0.2571,0.3236,SKIP,SKIP,True,2026-07-14T15:38:35.194450
2,proposed,obj_ruler,0.0429,0.3266,0.3,0.003,0.2571,0.3236,SKIP,SKIP,True,2026-07-14T15:38:44.189471
3,proposed,obj_ruler,0.0429,0.3266,0.3,0.003,0.2571,0.3236,SKIP,SKIP,True,2026-07-14T15:38:48.871651
4,proposed,obj_ruler,0.1012,0.4046,0.3,0.003,0.1988,0.4016,SKIP,SKIP,True,2026-07-14T15:38:53.477021
5,proposed,obj_ruler,0.1012,0.4046,0.3,0.003,0.1988,0.4016,SKIP,SKIP,True,2026-07-14T15:38:58.223408
6,proposed,obj_ruler,0.1012,0.4046,0.3,0.003,0.1988,0.4016,SKIP,SKIP,True,2026-07-14T15:39:01.911583
7,proposed,obj_ruler,0.1012,0.4046,0.3,0.003,0.1988,0.4016,SKIP,SKIP,True,2026-07-14T15:39:06.195568
8,proposed,obj_ruler,0.1012,0.4046,0.3,0.003,0.1988,0.4016,SKIP,SKIP,True,2026-07-14T15:39:10.514942
9,proposed,obj_ruler,0.0429,0.3266,0.3,0.003,0.2571,0.3236,SKIP,SKIP,True,2026-07-14T15:39:14.975492
10,proposed,obj_ruler,0.1012,0.4046,0.3,0.003,0.1988,0.4016,SKIP,SKIP,True,2026-07-14T15:39:19.476714
12,proposed,obj_ruler,0.1012,0.4046,0.3,0.003,0.1988,0.4016,SKIP,SKIP,True,2026-07-14T15:39:37.076421
