trial,condition,object_name,estimated_width_m,estimated_height_m,gt_width_m,gt_height_m,width_error_m,height_error_m,decision,gt_decision,correct,timestamp
15,baseline,obj_spoon,0.0944,0.1892,0.02,0.01,0.0744,0.1792,SKIP,GRASP,False,2026-07-10T15:10:39.590918
16,baseline,obj_spoon,0.0944,0.1892,0.02,0.01,0.0744,0.1792,SKIP,GRASP,False,2026-07-10T15:10:46.932254
17,baseline,obj_spoon,0.0944,0.1892,0.02,0.01,0.0744,0.1792,SKIP,GRASP,False,2026-07-10T15:10:52.674998
18,baseline,obj_spoon,0.0944,0.1892,0.02,0.01,0.0744,0.1792,SKIP,GRASP,False,2026-07-10T15:10:55.350143
19,baseline,obj_spoon,0.0944,0.1892,0.02,0.01,0.0744,0.1792,SKIP,GRASP,False,2026-07-10T15:10:57.940569
20,baseline,obj_spoon,0.0944,0.1892,0.02,0.01,0.0744,0.1792,SKIP,GRASP,False,2026-07-10T15:11:00.266724
1,baseline,obj_plate,0.2924,0.4138,0.18,0.015,0.1124,0.3988,SKIP,SKIP,True,2026-07-10T15:11:08.915732
2,baseline,obj_plate,0.2924,0.4138,0.18,0.015,0.1124,0.3988,SKIP,SKIP,True,2026-07-10T15:11:12.452150
3,baseline,obj_plate,0.2924,0.4138,0.18,0.015,0.1124,0.3988,SKIP,SKIP,True,2026-07-10T15:11:15.903893
4,baseline,obj_plate,0.2924,0.4138,0.18,0.015,0.1124,0.3988,SKIP,SKIP,True,2026-07-10T15:11:19.745543
5,baseline,obj_plate,0.2924,0.4138,0.18,0.015,0.1124,0.3988,SKIP,SKIP,True,2026-07-10T15:11:22.612442
6,baseline,obj_plate,0.2924,0.4138,0.18,0.015,0.1124,0.3988,SKIP,SKIP,True,2026-07-10T15:11:25.324949
7,baseline,obj_plate,0.2924,0.4138,0.18,0.015,0.1124,0.3988,SKIP,SKIP,True,2026-07-10T15:11:28.406902
8,baseline,obj_plate,0.2924,0.4138,0.18,0.015,0.1124,0.3988,SKIP,SKIP,True,2026-07-10T15:11:33.799808
9,baseline,obj_plate,0.2924,0.4138,0.18,0.015,0.1124,0.3988,SKIP,SKIP,True,2026-07-10T15:11:38.597840
10,baseline,obj_plate,0.2924,0.4138,0.18,0.015,0.1124,0.3988,SKIP,SKIP,True,2026-07-10T15:11:50.688269
11,baseline,obj_plate,0.2924,0.4138,0.18,0.015,0.1124,0.3988,SKIP,SKIP,True,2026-07-10T15:11:54.270764
12,baseline,obj_plate,0.2924,0.4138,0.18,0.015,0.1124,0.3988,SKIP,SKIP,True,2026-07-10T15:12:00.562299
13,baseline,obj_plate,0.2924,0.4138,0.18,0.015,0.1124,0.3988,SKIP,SKIP,True,2026-07-10T15:12:03.424440
14,baseline,obj_plate,0.2924,0.4138,0.18,0.015,0.1124,0.3988,SKIP,SKIP,True,2026-07-10T15:12:05.983248
15,baseline,obj_plate,0.2924,0.4138,0.18,0.015,0.1124,0.3988,SKIP,SKIP,True,2026-07-10T15:12:09.411434
16,baseline,obj_plate,0.2924,0.4138,0.18,0.015,0.1124,0.3988,SKIP,SKIP,True,2026-07-10T15:12:15.222115
17,baseline,obj_plate,0.2924,0.4138,0.18,0.015,0.1124,0.3988,SKIP,SKIP,True,2026-07-10T15:12:18.864556
18,baseline,obj_plate,0.2924,0.4138,0.18,0.015,0.1124,0.3988,SKIP,SKIP,True,2026-07-10T15:12:22.186941
19,baseline,obj_plate,0.2924,0.4138,0.18,0.015,0.1124,0.3988,SKIP,SKIP,True,2026-07-10T15:12:28.141287
20,baseline,obj_plate,0.2924,0.4138,0.18,0.015,0.1124,0.3988,SKIP,SKIP,True,2026-07-10T15:12:30.711575
1,baseline,obj_tissue_box,0.2324,0.4251,0.12,0.1,0.1124,0.3251,SKIP,SKIP,True,2026-07-10T15:12:46.876888
2,baseline,obj_tissue_box,0.2324,0.4251,0.12,0.1,0.1124,0.3251,SKIP,SKIP,True,2026-07-10T15:12:55.508700
3,baseline,obj_tissue_box,0.2324,0.4251,0.12,0.1,0.1124,0.3251,SKIP,SKIP,True,2026-07-10T15:12:57.856526
4,baseline,obj_tissue_box,0.2324,0.4251,0.12,0.1,0.1124,0.3251,SKIP,SKIP,True,2026-07-10T15:13:03.237953
5,baseline,obj_tissue_box,0.2324,0.4251,0.12,0.1,0.1124,0.3251,SKIP,SKIP,True,2026-07-10T15:13:06.830283
6,baseline,obj_tissue_box,0.2324,0.4251,0.12,0.1,0.1124,0.3251,SKIP,SKIP,True,2026-07-10T15:13:11.997318
7,baseline,obj_tissue_box,0.2324,0.4251,0.12,0.1,0.1124,0.3251,SKIP,SKIP,True,2026-07-10T15:13:15.518366
8,baseline,obj_tissue_box,0.2324,0.4251,0.12,0.1,0.1124,0.3251,SKIP,SKIP,True,2026-07-10T15:13:22.265438
9,baseline,obj_tissue_box,0.2324,0.4251,0.12,0.1,0.1124,0.3251,SKIP,SKIP,True,2026-07-10T15:13:32.481226
10,baseline,obj_tissue_box,0.2324,0.4251,0.12,0.1,0.1124,0.3251,SKIP,SKIP,True,2026-07-10T15:13:35.784120
11,baseline,obj_tissue_box,0.2324,0.4251,0.12,0.1,0.1124,0.3251,SKIP,SKIP,True,2026-07-10T15:13:38.327774
12,baseline,obj_tissue_box,0.2324,0.4251,0.12,0.1,0.1124,0.3251,SKIP,SKIP,True,2026-07-10T15:13:40.939197
13,baseline,obj_tissue_box,0.2324,0.4251,0.12,0.1,0.1124,0.3251,SKIP,SKIP,True,2026-07-10T15:13:44.597993
14,baseline,obj_tissue_box,0.2324,0.4251,0.12,0.1,0.1124,0.3251,SKIP,SKIP,True,2026-07-10T15:13:46.827973
15,baseline,obj_tissue_box,0.2324,0.4251,0.12,0.1,0.1124,0.3251,SKIP,SKIP,True,2026-07-10T15:13:49.765451
16,baseline,obj_tissue_box,0.2324,0.4251,0.12,0.1,0.1124,0.3251,SKIP,SKIP,True,2026-07-10T15:14:00.030317
17,baseline,obj_tissue_box,0.2324,0.4251,0.12,0.1,0.1124,0.3251,SKIP,SKIP,True,2026-07-10T15:14:02.627606
18,baseline,obj_tissue_box,0.2324,0.4251,0.12,0.1,0.1124,0.3251,SKIP,SKIP,True,2026-07-10T15:14:06.328930
19,baseline,obj_tissue_box,0.2324,0.4251,0.12,0.1,0.1124,0.3251,SKIP,SKIP,True,2026-07-10T15:14:09.515771
20,baseline,obj_tissue_box,0.2324,0.4251,0.12,0.1,0.1124,0.3251,SKIP,SKIP,True,2026-07-10T15:14:14.171837
1,baseline,obj_cereal_box,0.7187,1.9535,0.07,0.24,0.6487,1.7135,SKIP,SKIP,True,2026-07-10T15:14:20.116188
2,baseline,obj_cereal_box,0.7187,1.9535,0.07,0.24,0.6487,1.7135,SKIP,SKIP,True,2026-07-10T15:14:25.200501
3,baseline,obj_cereal_box,0.7187,1.9535,0.07,0.24,0.6487,1.7135,SKIP,SKIP,True,2026-07-10T15:14:28.807706
4,baseline,obj_cereal_box,0.7187,1.9535,0.07,0.24,0.6487,1.7135,SKIP,SKIP,True,2026-07-10T15:14:31.292961
5,baseline,obj_cereal_box,0.7187,1.9535,0.07,0.24,0.6487,1.7135,SKIP,SKIP,True,2026-07-10T15:14:33.947785
6,baseline,obj_cereal_box,0.7187,1.9535,0.07,0.24,0.6487,1.7135,SKIP,SKIP,True,2026-07-10T15:14:37.154418
7,baseline,obj_cereal_box,0.7187,1.9535,0.07,0.24,0.6487,1.7135,SKIP,SKIP,True,2026-07-10T15:14:39.808746
8,baseline,obj_cereal_box,0.7187,1.9535,0.07,0.24,0.6487,1.7135,SKIP,SKIP,True,2026-07-10T15:14:43.356339
9,baseline,obj_cereal_box,0.7187,1.9535,0.07,0.24,0.6487,1.7135,SKIP,SKIP,True,2026-07-10T15:14:49.298082
10,baseline,obj_cereal_box,0.7187,1.9535,0.07,0.24,0.6487,1.7135,SKIP,SKIP,True,2026-07-10T15:14:52.256085
11,baseline,obj_cereal_box,0.7187,1.9535,0.07,0.24,0.6487,1.7135,SKIP,SKIP,True,2026-07-10T15:14:58.933989
12,baseline,obj_cereal_box,0.7187,1.9535,0.07,0.24,0.6487,1.7135,SKIP,SKIP,True,2026-07-10T15:15:01.596725
13,baseline,obj_cereal_box,0.7187,1.9535,0.07,0.24,0.6487,1.7135,SKIP,SKIP,True,2026-07-10T15:15:07.393411
14,baseline,obj_cereal_box,0.7187,1.9535,0.07,0.24,0.6487,1.7135,SKIP,SKIP,True,2026-07-10T15:15:10.961450
15,baseline,obj_cereal_box,0.7187,1.9535,0.07,0.24,0.6487,1.7135,SKIP,SKIP,True,2026-07-10T15:15:13.967139
16,baseline,obj_cereal_box,0.7187,1.9535,0.07,0.24,0.6487,1.7135,SKIP,SKIP,True,2026-07-10T15:15:24.797182
17,baseline,obj_cereal_box,0.7187,1.9535,0.07,0.24,0.6487,1.7135,SKIP,SKIP,True,2026-07-10T15:15:27.215249
18,baseline,obj_cereal_box,0.7187,1.9535,0.07,0.24,0.6487,1.7135,SKIP,SKIP,True,2026-07-10T15:15:32.956946
19,baseline,obj_cereal_box,0.7187,1.9535,0.07,0.24,0.6487,1.7135,SKIP,SKIP,True,2026-07-10T15:15:39.251898
20,baseline,obj_cereal_box,0.7187,1.9535,0.07,0.24,0.6487,1.7135,SKIP,SKIP,True,2026-07-10T15:15:48.282217
1,baseline,obj_notebook,0.2569,0.2986,0.15,0.02,0.1069,0.2786,SKIP,SKIP,True,2026-07-10T15:15:54.222281
2,baseline,obj_notebook,0.2569,0.2986,0.15,0.02,0.1069,0.2786,SKIP,SKIP,True,2026-07-10T15:15:57.687773
3,baseline,obj_notebook,0.2569,0.2986,0.15,0.02,0.1069,0.2786,SKIP,SKIP,True,2026-07-10T15:16:00.402163
4,baseline,obj_notebook,0.2569,0.2986,0.15,0.02,0.1069,0.2786,SKIP,SKIP,True,2026-07-10T15:16:03.611463
5,baseline,obj_notebook,0.2569,0.2986,0.15,0.02,0.1069,0.2786,SKIP,SKIP,True,2026-07-10T15:16:06.550467
6,baseline,obj_notebook,0.2569,0.2986,0.15,0.02,0.1069,0.2786,SKIP,SKIP,True,2026-07-10T15:16:09.946205
7,baseline,obj_notebook,0.2569,0.2986,0.15,0.02,0.1069,0.2786,SKIP,SKIP,True,2026-07-10T15:16:13.256770
8,baseline,obj_notebook,0.2569,0.2986,0.15,0.02,0.1069,0.2786,SKIP,SKIP,True,2026-07-10T15:16:16.818559
9,baseline,obj_notebook,0.2569,0.2986,0.15,0.02,0.1069,0.2786,SKIP,SKIP,True,2026-07-10T15:16:20.319641
10,baseline,obj_notebook,0.2569,0.2986,0.15,0.02,0.1069,0.2786,SKIP,SKIP,True,2026-07-10T15:16:22.840797
11,baseline,obj_notebook,0.2569,0.2986,0.15,0.02,0.1069,0.2786,SKIP,SKIP,True,2026-07-10T15:16:29.175794
12,baseline,obj_notebook,0.2569,0.2986,0.15,0.02,0.1069,0.2786,SKIP,SKIP,True,2026-07-10T15:16:31.900344
13,baseline,obj_notebook,0.2569,0.2986,0.15,0.02,0.1069,0.2786,SKIP,SKIP,True,2026-07-10T15:16:35.529340
14,baseline,obj_notebook,0.2569,0.2986,0.15,0.02,0.1069,0.2786,SKIP,SKIP,True,2026-07-10T15:16:42.260243
15,baseline,obj_notebook,0.2569,0.2986,0.15,0.02,0.1069,0.2786,SKIP,SKIP,True,2026-07-10T15:16:45.353576
16,baseline,obj_notebook,0.2569,0.2986,0.15,0.02,0.1069,0.2786,SKIP,SKIP,True,2026-07-10T15:16:52.963981
17,baseline,obj_notebook,0.2569,0.2986,0.15,0.02,0.1069,0.2786,SKIP,SKIP,True,2026-07-10T15:16:55.868845
18,baseline,obj_notebook,0.2569,0.2986,0.15,0.02,0.1069,0.2786,SKIP,SKIP,True,2026-07-10T15:16:59.550370
19,baseline,obj_notebook,0.2569,0.2986,0.15,0.02,0.1069,0.2786,SKIP,SKIP,True,2026-07-10T15:17:07.889176
20,baseline,obj_notebook,0.2569,0.2986,0.15,0.02,0.1069,0.2786,SKIP,SKIP,True,2026-07-10T15:17:14.461038
1,baseline,obj_remote,0.0879,0.2117,0.045,0.02,0.0429,0.1917,SKIP,GRASP,False,2026-07-10T15:17:21.536034
2,baseline,obj_remote,0.0879,0.2117,0.045,0.02,0.0429,0.1917,SKIP,GRASP,False,2026-07-10T15:17:24.589925
3,baseline,obj_remote,0.0879,0.2117,0.045,0.02,0.0429,0.1917,SKIP,GRASP,False,2026-07-10T15:17:30.623314
4,baseline,obj_remote,0.0879,0.2117,0.045,0.02,0.0429,0.1917,SKIP,GRASP,False,2026-07-10T15:17:33.194833
5,baseline,obj_remote,0.0879,0.2117,0.045,0.02,0.0429,0.1917,SKIP,GRASP,False,2026-07-10T15:17:36.369176
6,baseline,obj_remote,0.0879,0.2117,0.045,0.02,0.0429,0.1917,SKIP,GRASP,False,2026-07-10T15:17:43.340350
7,baseline,obj_remote,0.0879,0.2117,0.045,0.02,0.0429,0.1917,SKIP,GRASP,False,2026-07-10T15:17:45.721749
9,baseline,obj_remote,0.0879,0.2117,0.045,0.02,0.0429,0.1917,SKIP,GRASP,False,2026-07-10T15:18:04.853254
10,baseline,obj_remote,0.0879,0.2117,0.045,0.02,0.0429,0.1917,SKIP,GRASP,False,2026-07-10T15:18:08.060655
11,baseline,obj_remote,0.0879,0.2117,0.045,0.02,0.0429,0.1917,SKIP,GRASP,False,2026-07-10T15:18:10.682469
12,baseline,obj_remote,0.0879,0.2117,0.045,0.02,0.0429,0.1917,SKIP,GRASP,False,2026-07-10T15:18:13.245555
13,baseline,obj_remote,0.0879,0.2117,0.045,0.02,0.0429,0.1917,SKIP,GRASP,False,2026-07-10T15:18:19.114631
14,baseline,obj_remote,0.0879,0.2117,0.045,0.02,0.0429,0.1917,SKIP,GRASP,False,2026-07-10T15:18:22.757990
15,baseline,obj_remote,0.0879,0.2117,0.045,0.02,0.0429,0.1917,SKIP,GRASP,False,2026-07-10T15:18:25.245279
16,baseline,obj_remote,0.0879,0.2117,0.045,0.02,0.0429,0.1917,SKIP,GRASP,False,2026-07-10T15:18:28.315137
17,baseline,obj_remote,0.0879,0.2117,0.045,0.02,0.0429,0.1917,SKIP,GRASP,False,2026-07-10T15:18:30.825308
18,baseline,obj_remote,0.0879,0.2117,0.045,0.02,0.0429,0.1917,SKIP,GRASP,False,2026-07-10T15:18:35.940847
19,baseline,obj_remote,0.0879,0.2117,0.045,0.02,0.0429,0.1917,SKIP,GRASP,False,2026-07-10T15:18:39.062494
20,baseline,obj_remote,0.0879,0.2117,0.045,0.02,0.0429,0.1917,SKIP,GRASP,False,2026-07-10T15:18:45.148889
1,baseline,obj_toy_block,0.0831,0.3023,0.05,0.05,0.0331,0.2523,SKIP,GRASP,False,2026-07-10T15:18:50.386899
