trial,condition,object_name,estimated_width_m,estimated_height_m,gt_width_m,gt_height_m,width_error_m,height_error_m,decision,gt_decision,correct,timestamp
20,baseline,obj_storage_box,0.3406,2.8831,0.22,0.14,0.1206,2.7431,SKIP,SKIP,True,2026-07-13T12:13:21.494367
1,baseline,obj_wooden_crate,0.1868,0.3379,0.16,0.12,0.0268,0.2179,SKIP,SKIP,True,2026-07-13T12:13:43.411113
3,baseline,obj_wooden_crate,0.4523,1.3383,0.16,0.12,0.2923,1.2183,SKIP,SKIP,True,2026-07-13T12:14:06.268830
5,baseline,obj_wooden_crate,0.1868,0.3379,0.16,0.12,0.0268,0.2179,SKIP,SKIP,True,2026-07-13T12:14:34.566497
6,baseline,obj_wooden_crate,0.4523,1.3383,0.16,0.12,0.2923,1.2183,SKIP,SKIP,True,2026-07-13T12:14:44.637854
8,baseline,obj_wooden_crate,0.4523,1.3383,0.16,0.12,0.2923,1.2183,SKIP,SKIP,True,2026-07-13T12:15:13.999020
13,baseline,obj_wooden_crate,0.2984,1.4253,0.16,0.12,0.1384,1.3053,SKIP,SKIP,True,2026-07-13T12:16:17.623618
15,baseline,obj_wooden_crate,0.4523,1.3383,0.16,0.12,0.2923,1.2183,SKIP,SKIP,True,2026-07-13T12:16:40.680185
16,baseline,obj_wooden_crate,0.1868,0.3379,0.16,0.12,0.0268,0.2179,SKIP,SKIP,True,2026-07-13T12:16:55.806236
17,baseline,obj_wooden_crate,0.4523,1.3383,0.16,0.12,0.2923,1.2183,SKIP,SKIP,True,2026-07-13T12:17:03.503747
18,baseline,obj_wooden_crate,0.2984,1.4253,0.16,0.12,0.1384,1.3053,SKIP,SKIP,True,2026-07-13T12:17:11.789043
19,baseline,obj_wooden_crate,0.1868,0.3379,0.16,0.12,0.0268,0.2179,SKIP,SKIP,True,2026-07-13T12:17:19.235229
2,baseline,obj_bottle,0.2389,1.1402,0.07,0.2,0.1689,0.9402,SKIP,SKIP,True,2026-07-13T12:17:50.180297
4,baseline,obj_bottle,0.2934,2.1213,0.07,0.2,0.2234,1.9213,SKIP,SKIP,True,2026-07-13T12:18:20.120394
5,baseline,obj_bottle,0.1093,0.2901,0.07,0.2,0.0393,0.0901,SKIP,SKIP,True,2026-07-13T12:18:34.403681
6,baseline,obj_bottle,0.2934,2.1213,0.07,0.2,0.2234,1.9213,SKIP,SKIP,True,2026-07-13T12:18:48.700572
7,baseline,obj_bottle,0.2389,1.1402,0.07,0.2,0.1689,0.9402,SKIP,SKIP,True,2026-07-13T12:18:56.267650
10,baseline,obj_bottle,0.2934,2.1213,0.07,0.2,0.2234,1.9213,SKIP,SKIP,True,2026-07-13T12:19:33.318214
11,baseline,obj_bottle,0.2934,2.1213,0.07,0.2,0.2234,1.9213,SKIP,SKIP,True,2026-07-13T12:19:40.345596
14,baseline,obj_bottle,0.2389,1.1402,0.07,0.2,0.1689,0.9402,SKIP,SKIP,True,2026-07-13T12:20:24.825299
15,baseline,obj_bottle,0.2934,2.1213,0.07,0.2,0.2234,1.9213,SKIP,SKIP,True,2026-07-13T12:20:32.067649
16,baseline,obj_bottle,0.2934,2.1213,0.07,0.2,0.2234,1.9213,SKIP,SKIP,True,2026-07-13T12:20:39.266405
17,baseline,obj_bottle,0.2934,2.1213,0.07,0.2,0.2234,1.9213,SKIP,SKIP,True,2026-07-13T12:20:47.057557
19,baseline,obj_bottle,0.1093,0.2901,0.07,0.2,0.0393,0.0901,SKIP,SKIP,True,2026-07-13T12:21:16.132551
20,baseline,obj_bottle,0.2389,1.1402,0.07,0.2,0.1689,0.9402,SKIP,SKIP,True,2026-07-13T12:21:23.231697
3,baseline,obj_mug,0.0755,0.1218,0.08,0.1,0.0045,0.0218,SKIP,SKIP,True,2026-07-13T12:22:15.257320
4,baseline,obj_mug,0.1531,0.6165,0.08,0.1,0.0731,0.5165,SKIP,SKIP,True,2026-07-13T12:22:23.051240
5,baseline,obj_mug,0.0399,0.0544,0.08,0.1,0.0401,0.0456,GRASP,SKIP,False,2026-07-13T12:22:38.579713
6,baseline,obj_mug,0.0399,0.0544,0.08,0.1,0.0401,0.0456,GRASP,SKIP,False,2026-07-13T12:22:53.847293
7,baseline,obj_mug,0.0755,0.1218,0.08,0.1,0.0045,0.0218,SKIP,SKIP,True,2026-07-13T12:23:01.112916
9,baseline,obj_mug,0.0755,0.1218,0.08,0.1,0.0045,0.0218,SKIP,SKIP,True,2026-07-13T12:23:22.836326
10,baseline,obj_mug,0.1531,0.6165,0.08,0.1,0.0731,0.5165,SKIP,SKIP,True,2026-07-13T12:23:37.628961
11,baseline,obj_mug,0.0399,0.0544,0.08,0.1,0.0401,0.0456,GRASP,SKIP,False,2026-07-13T12:23:44.929063
12,baseline,obj_mug,0.1531,0.6165,0.08,0.1,0.0731,0.5165,SKIP,SKIP,True,2026-07-13T12:23:59.317167
13,baseline,obj_mug,0.0399,0.0544,0.08,0.1,0.0401,0.0456,GRASP,SKIP,False,2026-07-13T12:24:06.412842
15,baseline,obj_mug,0.0755,0.1218,0.08,0.1,0.0045,0.0218,SKIP,SKIP,True,2026-07-13T12:24:35.400226
17,baseline,obj_mug,0.0755,0.1218,0.08,0.1,0.0045,0.0218,SKIP,SKIP,True,2026-07-13T12:24:56.967430
18,baseline,obj_mug,0.1531,0.6165,0.08,0.1,0.0731,0.5165,SKIP,SKIP,True,2026-07-13T12:25:04.281870
20,baseline,obj_mug,0.1531,0.6165,0.08,0.1,0.0731,0.5165,SKIP,SKIP,True,2026-07-13T12:25:26.149998
1,baseline,obj_bowl,0.2432,2.1369,0.14,0.05,0.1032,2.0869,SKIP,SKIP,True,2026-07-13T12:25:40.943329
2,baseline,obj_bowl,0.0646,0.1563,0.14,0.05,0.0754,0.1063,SKIP,SKIP,True,2026-07-13T12:25:48.093120
4,baseline,obj_bowl,0.0646,0.1563,0.14,0.05,0.0754,0.1063,SKIP,SKIP,True,2026-07-13T12:26:10.400175
6,baseline,obj_bowl,0.0646,0.1563,0.14,0.05,0.0754,0.1063,SKIP,SKIP,True,2026-07-13T12:26:32.676867
7,baseline,obj_bowl,0.2421,0.4358,0.14,0.05,0.1021,0.3858,SKIP,SKIP,True,2026-07-13T12:26:40.135981
9,baseline,obj_bowl,0.0646,0.1563,0.14,0.05,0.0754,0.1063,SKIP,SKIP,True,2026-07-13T12:27:09.855208
10,baseline,obj_bowl,0.2432,2.1369,0.14,0.05,0.1032,2.0869,SKIP,SKIP,True,2026-07-13T12:27:17.448991
12,baseline,obj_bowl,0.2421,0.4358,0.14,0.05,0.1021,0.3858,SKIP,SKIP,True,2026-07-13T12:27:39.469070
13,baseline,obj_bowl,0.0646,0.1563,0.14,0.05,0.0754,0.1063,SKIP,SKIP,True,2026-07-13T12:27:46.721163
15,baseline,obj_bowl,0.2432,2.1369,0.14,0.05,0.1032,2.0869,SKIP,SKIP,True,2026-07-13T12:28:08.745964
16,baseline,obj_bowl,0.2432,2.1369,0.14,0.05,0.1032,2.0869,SKIP,SKIP,True,2026-07-13T12:28:23.242842
17,baseline,obj_bowl,0.2432,2.1369,0.14,0.05,0.1032,2.0869,SKIP,SKIP,True,2026-07-13T12:28:30.592721
18,baseline,obj_bowl,0.0646,0.1563,0.14,0.05,0.0754,0.1063,SKIP,SKIP,True,2026-07-13T12:28:38.284090
19,baseline,obj_bowl,0.0646,0.1563,0.14,0.05,0.0754,0.1063,SKIP,SKIP,True,2026-07-13T12:28:45.621159
20,baseline,obj_bowl,0.2432,2.1369,0.14,0.05,0.1032,2.0869,SKIP,SKIP,True,2026-07-13T12:29:00.089922
1,baseline,obj_plate,0.2129,0.2239,0.22,0.015,0.0071,0.2089,SKIP,SKIP,True,2026-07-13T12:29:14.599352
2,baseline,obj_plate,0.1196,0.1975,0.22,0.015,0.1004,0.1825,SKIP,SKIP,True,2026-07-13T12:29:29.367910
3,baseline,obj_plate,0.1421,1.0948,0.22,0.015,0.0779,1.0798,SKIP,SKIP,True,2026-07-13T12:29:44.161453
4,baseline,obj_plate,0.2129,0.2239,0.22,0.015,0.0071,0.2089,SKIP,SKIP,True,2026-07-13T12:29:51.500386
6,baseline,obj_plate,0.2129,0.2239,0.22,0.015,0.0071,0.2089,SKIP,SKIP,True,2026-07-13T12:30:12.949973
7,baseline,obj_plate,0.1196,0.1975,0.22,0.015,0.1004,0.1825,SKIP,SKIP,True,2026-07-13T12:30:20.590934
8,baseline,obj_plate,0.2129,0.2239,0.22,0.015,0.0071,0.2089,SKIP,SKIP,True,2026-07-13T12:30:36.039356
9,baseline,obj_plate,0.1196,0.1975,0.22,0.015,0.1004,0.1825,SKIP,SKIP,True,2026-07-13T12:30:43.574124
10,baseline,obj_plate,0.1421,1.0948,0.22,0.015,0.0779,1.0798,SKIP,SKIP,True,2026-07-13T12:30:58.591245
12,baseline,obj_plate,0.1421,1.0948,0.22,0.015,0.0779,1.0798,SKIP,SKIP,True,2026-07-13T12:31:21.211159
13,baseline,obj_plate,0.2129,0.2239,0.22,0.015,0.0071,0.2089,SKIP,SKIP,True,2026-07-13T12:31:35.534030
16,baseline,obj_plate,0.1196,0.1975,0.22,0.015,0.1004,0.1825,SKIP,SKIP,True,2026-07-13T12:32:13.462262
17,baseline,obj_plate,0.2129,0.2239,0.22,0.015,0.0071,0.2089,SKIP,SKIP,True,2026-07-13T12:32:20.710829
18,baseline,obj_plate,0.1421,1.0948,0.22,0.015,0.0779,1.0798,SKIP,SKIP,True,2026-07-13T12:32:35.058533
20,baseline,obj_plate,0.2129,0.2239,0.22,0.015,0.0071,0.2089,SKIP,SKIP,True,2026-07-13T12:32:58.002331
1,baseline,obj_notebook,0.0998,0.1841,0.21,0.02,0.1102,0.1641,SKIP,SKIP,True,2026-07-13T12:33:20.706235
3,baseline,obj_notebook,0.3111,2.1337,0.21,0.02,0.1011,2.1137,SKIP,SKIP,True,2026-07-13T12:33:43.170437
4,baseline,obj_notebook,0.0998,0.1841,0.21,0.02,0.1102,0.1641,SKIP,SKIP,True,2026-07-13T12:33:58.570732
5,baseline,obj_notebook,0.0998,0.1841,0.21,0.02,0.1102,0.1641,SKIP,SKIP,True,2026-07-13T12:34:05.831982
6,baseline,obj_notebook,0.1632,0.2333,0.21,0.02,0.0468,0.2133,SKIP,SKIP,True,2026-07-13T12:34:13.249983
8,baseline,obj_notebook,0.1632,0.2333,0.21,0.02,0.0468,0.2133,SKIP,SKIP,True,2026-07-13T12:34:35.700604
10,baseline,obj_notebook,0.1632,0.2333,0.21,0.02,0.0468,0.2133,SKIP,SKIP,True,2026-07-13T12:34:57.522001
11,baseline,obj_notebook,0.3111,2.1337,0.21,0.02,0.1011,2.1137,SKIP,SKIP,True,2026-07-13T12:35:12.349590
12,baseline,obj_notebook,0.1632,0.2333,0.21,0.02,0.0468,0.2133,SKIP,SKIP,True,2026-07-13T12:35:19.972494
13,baseline,obj_notebook,0.3111,2.1337,0.21,0.02,0.1011,2.1137,SKIP,SKIP,True,2026-07-13T12:35:27.658191
14,baseline,obj_notebook,0.1632,0.2333,0.21,0.02,0.0468,0.2133,SKIP,SKIP,True,2026-07-13T12:35:42.546278
15,baseline,obj_notebook,0.3111,2.1337,0.21,0.02,0.1011,2.1137,SKIP,SKIP,True,2026-07-13T12:35:49.983170
16,baseline,obj_notebook,0.1632,0.2333,0.21,0.02,0.0468,0.2133,SKIP,SKIP,True,2026-07-13T12:35:57.419755
19,baseline,obj_notebook,0.1632,0.2333,0.21,0.02,0.0468,0.2133,SKIP,SKIP,True,2026-07-13T12:36:33.548065
1,baseline,obj_book,0.2054,0.7142,0.15,0.03,0.0554,0.6842,SKIP,SKIP,True,2026-07-13T12:37:10.207346
3,baseline,obj_book,0.1982,0.2954,0.15,0.03,0.0482,0.2654,SKIP,SKIP,True,2026-07-13T12:37:32.650920
4,baseline,obj_book,0.1982,0.2954,0.15,0.03,0.0482,0.2654,SKIP,SKIP,True,2026-07-13T12:37:47.053125
5,baseline,obj_book,0.2294,0.2871,0.15,0.03,0.0794,0.2571,SKIP,SKIP,True,2026-07-13T12:37:54.598818
6,baseline,obj_book,0.2054,0.7142,0.15,0.03,0.0554,0.6842,SKIP,SKIP,True,2026-07-13T12:38:01.776292
7,baseline,obj_book,0.2294,0.2871,0.15,0.03,0.0794,0.2571,SKIP,SKIP,True,2026-07-13T12:38:09.219193
9,baseline,obj_book,0.1982,0.2954,0.15,0.03,0.0482,0.2654,SKIP,SKIP,True,2026-07-13T12:38:31.682625
10,baseline,obj_book,0.2294,0.2871,0.15,0.03,0.0794,0.2571,SKIP,SKIP,True,2026-07-13T12:38:46.421905
11,baseline,obj_book,0.2294,0.2871,0.15,0.03,0.0794,0.2571,SKIP,SKIP,True,2026-07-13T12:38:53.637082
12,baseline,obj_book,0.2054,0.7142,0.15,0.03,0.0554,0.6842,SKIP,SKIP,True,2026-07-13T12:39:08.577296
13,baseline,obj_book,0.1982,0.2954,0.15,0.03,0.0482,0.2654,SKIP,SKIP,True,2026-07-13T12:39:23.893659
14,baseline,obj_book,0.2054,0.7142,0.15,0.03,0.0554,0.6842,SKIP,SKIP,True,2026-07-13T12:39:38.663104
15,baseline,obj_book,0.2054,0.7142,0.15,0.03,0.0554,0.6842,SKIP,SKIP,True,2026-07-13T12:39:45.848893
17,baseline,obj_book,0.2054,0.7142,0.15,0.03,0.0554,0.6842,SKIP,SKIP,True,2026-07-13T12:40:07.271096
18,baseline,obj_book,0.2054,0.7142,0.15,0.03,0.0554,0.6842,SKIP,SKIP,True,2026-07-13T12:40:22.004966
19,baseline,obj_book,0.2294,0.2871,0.15,0.03,0.0794,0.2571,SKIP,SKIP,True,2026-07-13T12:40:29.502221
20,baseline,obj_book,0.2054,0.7142,0.15,0.03,0.0554,0.6842,SKIP,SKIP,True,2026-07-13T12:40:44.030049
1,baseline,obj_toy_cube,0.086,0.4549,0.05,0.05,0.036,0.4049,SKIP,GRASP,False,2026-07-13T12:41:13.454823
2,baseline,obj_toy_cube,0.086,0.4549,0.05,0.05,0.036,0.4049,SKIP,GRASP,False,2026-07-13T12:41:20.719534
3,baseline,obj_toy_cube,0.0337,0.0446,0.05,0.05,0.0163,0.0054,GRASP,GRASP,True,2026-07-13T12:41:28.006170
4,baseline,obj_toy_cube,0.086,0.4549,0.05,0.05,0.036,0.4049,SKIP,GRASP,False,2026-07-13T12:41:35.241438
6,baseline,obj_toy_cube,0.086,0.4549,0.05,0.05,0.036,0.4049,SKIP,GRASP,False,2026-07-13T12:41:57.425553
7,baseline,obj_toy_cube,0.0443,0.0947,0.05,0.05,0.0057,0.0447,GRASP,GRASP,True,2026-07-13T12:42:04.955499
8,baseline,obj_toy_cube,0.0443,0.0947,0.05,0.05,0.0057,0.0447,GRASP,GRASP,True,2026-07-13T12:42:12.294463
9,baseline,obj_toy_cube,0.086,0.4549,0.05,0.05,0.036,0.4049,SKIP,GRASP,False,2026-07-13T12:42:19.605414
10,baseline,obj_toy_cube,0.0443,0.0947,0.05,0.05,0.0057,0.0447,GRASP,GRASP,True,2026-07-13T12:42:34.239469
11,baseline,obj_toy_cube,0.0443,0.0947,0.05,0.05,0.0057,0.0447,GRASP,GRASP,True,2026-07-13T12:42:48.854885
13,baseline,obj_toy_cube,0.0443,0.0947,0.05,0.05,0.0057,0.0447,GRASP,GRASP,True,2026-07-13T12:43:10.741809
15,baseline,obj_toy_cube,0.0443,0.0947,0.05,0.05,0.0057,0.0447,GRASP,GRASP,True,2026-07-13T12:43:40.145130
16,baseline,obj_toy_cube,0.0337,0.0446,0.05,0.05,0.0163,0.0054,GRASP,GRASP,True,2026-07-13T12:43:47.552435
17,baseline,obj_toy_cube,0.086,0.4549,0.05,0.05,0.036,0.4049,SKIP,GRASP,False,2026-07-13T12:44:02.560445
18,baseline,obj_toy_cube,0.0337,0.0446,0.05,0.05,0.0163,0.0054,GRASP,GRASP,True,2026-07-13T12:44:09.850933
19,baseline,obj_toy_cube,0.0337,0.0446,0.05,0.05,0.0163,0.0054,GRASP,GRASP,True,2026-07-13T12:44:24.994375
20,baseline,obj_toy_cube,0.0443,0.0947,0.05,0.05,0.0057,0.0447,GRASP,GRASP,True,2026-07-13T12:44:32.489744
2,baseline,obj_sponge,0.0749,0.1116,0.09,0.03,0.0151,0.0816,GRASP,SKIP,False,2026-07-13T12:45:09.384913
3,baseline,obj_sponge,0.1967,0.2217,0.09,0.03,0.1067,0.1917,SKIP,SKIP,True,2026-07-13T12:45:16.820313
4,baseline,obj_sponge,0.0749,0.1116,0.09,0.03,0.0151,0.0816,GRASP,SKIP,False,2026-07-13T12:45:24.641202
5,baseline,obj_sponge,0.0645,0.1257,0.09,0.03,0.0255,0.0957,SKIP,SKIP,True,2026-07-13T12:45:32.134667
8,baseline,obj_sponge,0.0749,0.1116,0.09,0.03,0.0151,0.0816,GRASP,SKIP,False,2026-07-13T12:46:09.132283
9,baseline,obj_sponge,0.0749,0.1116,0.09,0.03,0.0151,0.0816,GRASP,SKIP,False,2026-07-13T12:46:16.184089
10,baseline,obj_sponge,0.0645,0.1257,0.09,0.03,0.0255,0.0957,SKIP,SKIP,True,2026-07-13T12:46:30.796859
11,baseline,obj_sponge,0.0645,0.1257,0.09,0.03,0.0255,0.0957,SKIP,SKIP,True,2026-07-13T12:46:38.623297
12,baseline,obj_sponge,0.0749,0.1116,0.09,0.03,0.0151,0.0816,GRASP,SKIP,False,2026-07-13T12:46:46.157388
13,baseline,obj_sponge,0.1967,0.2217,0.09,0.03,0.1067,0.1917,SKIP,SKIP,True,2026-07-13T12:46:53.718443
15,baseline,obj_sponge,0.0645,0.1257,0.09,0.03,0.0255,0.0957,SKIP,SKIP,True,2026-07-13T12:47:23.408264
16,baseline,obj_sponge,0.0645,0.1257,0.09,0.03,0.0255,0.0957,SKIP,SKIP,True,2026-07-13T12:47:30.878266
17,baseline,obj_sponge,0.0645,0.1257,0.09,0.03,0.0255,0.0957,SKIP,SKIP,True,2026-07-13T12:47:45.591405
18,baseline,obj_sponge,0.0749,0.1116,0.09,0.03,0.0151,0.0816,GRASP,SKIP,False,2026-07-13T12:47:52.450729
19,baseline,obj_sponge,0.0749,0.1116,0.09,0.03,0.0151,0.0816,GRASP,SKIP,False,2026-07-13T12:47:59.834524
1,baseline,obj_can,0.1257,1.8609,0.066,0.115,0.0597,1.7459,SKIP,GRASP,False,2026-07-13T12:48:37.297691
2,baseline,obj_can,0.2128,0.9806,0.066,0.115,0.1468,0.8656,SKIP,GRASP,False,2026-07-13T12:48:44.823672
4,baseline,obj_can,0.2128,0.9806,0.066,0.115,0.1468,0.8656,SKIP,GRASP,False,2026-07-13T12:49:06.962799
5,baseline,obj_can,0.0903,0.2404,0.066,0.115,0.0243,0.1254,SKIP,GRASP,False,2026-07-13T12:49:14.191381
7,baseline,obj_can,0.1257,1.8609,0.066,0.115,0.0597,1.7459,SKIP,GRASP,False,2026-07-13T12:49:43.808747
8,baseline,obj_can,0.2128,0.9806,0.066,0.115,0.1468,0.8656,SKIP,GRASP,False,2026-07-13T12:49:58.544794
9,baseline,obj_can,0.2128,0.9806,0.066,0.115,0.1468,0.8656,SKIP,GRASP,False,2026-07-13T12:50:12.962957
10,baseline,obj_can,0.1257,1.8609,0.066,0.115,0.0597,1.7459,SKIP,GRASP,False,2026-07-13T12:50:20.662976
12,baseline,obj_can,0.0903,0.2404,0.066,0.115,0.0243,0.1254,SKIP,GRASP,False,2026-07-13T12:50:43.102302
14,baseline,obj_can,0.0903,0.2404,0.066,0.115,0.0243,0.1254,SKIP,GRASP,False,2026-07-13T12:50:58.645282
15,baseline,obj_can,0.2128,0.9806,0.066,0.115,0.1468,0.8656,SKIP,GRASP,False,2026-07-13T12:51:06.079355
16,baseline,obj_can,0.2128,0.9806,0.066,0.115,0.1468,0.8656,SKIP,GRASP,False,2026-07-13T12:51:13.771387
19,baseline,obj_can,0.0903,0.2404,0.066,0.115,0.0243,0.1254,SKIP,GRASP,False,2026-07-13T12:51:57.680022
20,baseline,obj_can,0.1257,1.8609,0.066,0.115,0.0597,1.7459,SKIP,GRASP,False,2026-07-13T12:52:04.981308
1,baseline,obj_glass_jar,0.1436,0.6065,0.09,0.12,0.0536,0.4865,SKIP,SKIP,True,2026-07-13T12:52:26.975980
2,baseline,obj_glass_jar,0.1184,0.5076,0.09,0.12,0.0284,0.3876,SKIP,SKIP,True,2026-07-13T12:52:33.880696
3,baseline,obj_glass_jar,0.0866,0.1949,0.09,0.12,0.0034,0.0749,SKIP,SKIP,True,2026-07-13T12:52:41.069063
4,baseline,obj_glass_jar,0.1184,0.5076,0.09,0.12,0.0284,0.3876,SKIP,SKIP,True,2026-07-13T12:52:48.441354
