trial,condition,object_name,estimated_width_m,estimated_height_m,gt_width_m,gt_height_m,width_error_m,height_error_m,decision,gt_decision,correct,timestamp
12,proposed,obj_bowl,0.5083,0.5444,0.1,0.1,0.4083,0.4444,SKIP,SKIP,True,2026-07-10T15:28:32.482114
13,proposed,obj_bowl,0.5083,0.5444,0.1,0.1,0.4083,0.4444,SKIP,SKIP,True,2026-07-10T15:28:35.801488
14,proposed,obj_bowl,0.5083,0.5444,0.1,0.1,0.4083,0.4444,SKIP,SKIP,True,2026-07-10T15:28:41.022163
15,proposed,obj_bowl,0.5083,0.5444,0.1,0.1,0.4083,0.4444,SKIP,SKIP,True,2026-07-10T15:28:43.301480
16,proposed,obj_bowl,0.5083,0.5444,0.1,0.1,0.4083,0.4444,SKIP,SKIP,True,2026-07-10T15:28:46.526863
17,proposed,obj_bowl,0.5083,0.5444,0.1,0.1,0.4083,0.4444,SKIP,SKIP,True,2026-07-10T15:28:48.953189
18,proposed,obj_bowl,0.5083,0.5444,0.1,0.1,0.4083,0.4444,SKIP,SKIP,True,2026-07-10T15:28:51.562251
20,proposed,obj_bowl,0.5083,0.5444,0.1,0.1,0.4083,0.4444,SKIP,SKIP,True,2026-07-10T15:29:14.018475
1,proposed,obj_apple,0.3613,0.4839,0.07,0.07,0.2913,0.4139,SKIP,GRASP,False,2026-07-10T15:29:20.096494
2,proposed,obj_apple,0.3613,0.4839,0.07,0.07,0.2913,0.4139,SKIP,GRASP,False,2026-07-10T15:29:26.142836
3,proposed,obj_apple,0.3613,0.4839,0.07,0.07,0.2913,0.4139,SKIP,GRASP,False,2026-07-10T15:29:36.744006
4,proposed,obj_apple,0.3613,0.4839,0.07,0.07,0.2913,0.4139,SKIP,GRASP,False,2026-07-10T15:29:39.847041
5,proposed,obj_apple,0.3613,0.4839,0.07,0.07,0.2913,0.4139,SKIP,GRASP,False,2026-07-10T15:29:42.705841
6,proposed,obj_apple,0.3613,0.4839,0.07,0.07,0.2913,0.4139,SKIP,GRASP,False,2026-07-10T15:29:45.610368
7,proposed,obj_apple,0.3613,0.4839,0.07,0.07,0.2913,0.4139,SKIP,GRASP,False,2026-07-10T15:29:51.580388
8,proposed,obj_apple,0.3613,0.4839,0.07,0.07,0.2913,0.4139,SKIP,GRASP,False,2026-07-10T15:29:53.887491
9,proposed,obj_apple,0.3613,0.4839,0.07,0.07,0.2913,0.4139,SKIP,GRASP,False,2026-07-10T15:30:01.024495
10,proposed,obj_apple,0.3613,0.4839,0.07,0.07,0.2913,0.4139,SKIP,GRASP,False,2026-07-10T15:30:03.542713
11,proposed,obj_apple,0.3613,0.4839,0.07,0.07,0.2913,0.4139,SKIP,GRASP,False,2026-07-10T15:30:05.926069
12,proposed,obj_apple,0.3613,0.4839,0.07,0.07,0.2913,0.4139,SKIP,GRASP,False,2026-07-10T15:30:08.212324
13,proposed,obj_apple,0.3613,0.4839,0.07,0.07,0.2913,0.4139,SKIP,GRASP,False,2026-07-10T15:30:11.626948
14,proposed,obj_apple,0.3613,0.4839,0.07,0.07,0.2913,0.4139,SKIP,GRASP,False,2026-07-10T15:30:13.997336
15,proposed,obj_apple,0.3613,0.4839,0.07,0.07,0.2913,0.4139,SKIP,GRASP,False,2026-07-10T15:30:22.943832
16,proposed,obj_apple,0.3613,0.4839,0.07,0.07,0.2913,0.4139,SKIP,GRASP,False,2026-07-10T15:30:25.598856
17,proposed,obj_apple,0.3613,0.4839,0.07,0.07,0.2913,0.4139,SKIP,GRASP,False,2026-07-10T15:30:28.329408
18,proposed,obj_apple,0.3613,0.4839,0.07,0.07,0.2913,0.4139,SKIP,GRASP,False,2026-07-10T15:30:34.300478
19,proposed,obj_apple,0.3613,0.4839,0.07,0.07,0.2913,0.4139,SKIP,GRASP,False,2026-07-10T15:30:37.420843
20,proposed,obj_apple,0.3613,0.4839,0.07,0.07,0.2913,0.4139,SKIP,GRASP,False,2026-07-10T15:30:39.972433
1,proposed,obj_spoon,0.1542,0.9228,0.02,0.01,0.1342,0.9128,SKIP,GRASP,False,2026-07-10T15:30:48.761804
2,proposed,obj_spoon,0.1542,0.9228,0.02,0.01,0.1342,0.9128,SKIP,GRASP,False,2026-07-10T15:30:55.430719
3,proposed,obj_spoon,0.1542,0.9228,0.02,0.01,0.1342,0.9128,SKIP,GRASP,False,2026-07-10T15:31:01.169439
4,proposed,obj_spoon,0.1542,0.9228,0.02,0.01,0.1342,0.9128,SKIP,GRASP,False,2026-07-10T15:31:03.448453
5,proposed,obj_spoon,0.1542,0.9228,0.02,0.01,0.1342,0.9128,SKIP,GRASP,False,2026-07-10T15:31:09.142834
6,proposed,obj_spoon,0.1542,0.9228,0.02,0.01,0.1342,0.9128,SKIP,GRASP,False,2026-07-10T15:31:12.153261
7,proposed,obj_spoon,0.1542,0.9228,0.02,0.01,0.1342,0.9128,SKIP,GRASP,False,2026-07-10T15:31:15.264075
8,proposed,obj_spoon,0.1542,0.9228,0.02,0.01,0.1342,0.9128,SKIP,GRASP,False,2026-07-10T15:31:18.422673
9,proposed,obj_spoon,0.1542,0.9228,0.02,0.01,0.1342,0.9128,SKIP,GRASP,False,2026-07-10T15:31:27.220766
10,proposed,obj_spoon,0.1542,0.9228,0.02,0.01,0.1342,0.9128,SKIP,GRASP,False,2026-07-10T15:31:30.621895
11,proposed,obj_spoon,0.1542,0.9228,0.02,0.01,0.1342,0.9128,SKIP,GRASP,False,2026-07-10T15:31:33.131029
12,proposed,obj_spoon,0.1542,0.9228,0.02,0.01,0.1342,0.9128,SKIP,GRASP,False,2026-07-10T15:31:36.452309
13,proposed,obj_spoon,0.1542,0.9228,0.02,0.01,0.1342,0.9128,SKIP,GRASP,False,2026-07-10T15:31:39.282132
14,proposed,obj_spoon,0.1542,0.9228,0.02,0.01,0.1342,0.9128,SKIP,GRASP,False,2026-07-10T15:31:44.267918
15,proposed,obj_spoon,0.1542,0.9228,0.02,0.01,0.1342,0.9128,SKIP,GRASP,False,2026-07-10T15:31:57.595906
16,proposed,obj_spoon,0.1542,0.9228,0.02,0.01,0.1342,0.9128,SKIP,GRASP,False,2026-07-10T15:32:00.572447
17,proposed,obj_spoon,0.1542,0.9228,0.02,0.01,0.1342,0.9128,SKIP,GRASP,False,2026-07-10T15:32:07.085347
18,proposed,obj_spoon,0.1542,0.9228,0.02,0.01,0.1342,0.9128,SKIP,GRASP,False,2026-07-10T15:32:10.667975
19,proposed,obj_spoon,0.1542,0.9228,0.02,0.01,0.1342,0.9128,SKIP,GRASP,False,2026-07-10T15:32:14.192258
20,proposed,obj_spoon,0.1542,0.9228,0.02,0.01,0.1342,0.9128,SKIP,GRASP,False,2026-07-10T15:32:17.104685
1,proposed,obj_plate,0.8833,0.9344,0.18,0.015,0.7033,0.9194,SKIP,SKIP,True,2026-07-10T15:32:25.723452
2,proposed,obj_plate,0.8833,0.9344,0.18,0.015,0.7033,0.9194,SKIP,SKIP,True,2026-07-10T15:32:29.080090
3,proposed,obj_plate,0.8833,0.9344,0.18,0.015,0.7033,0.9194,SKIP,SKIP,True,2026-07-10T15:32:32.176425
4,proposed,obj_plate,0.8833,0.9344,0.18,0.015,0.7033,0.9194,SKIP,SKIP,True,2026-07-10T15:32:37.759502
5,proposed,obj_plate,0.8833,0.9344,0.18,0.015,0.7033,0.9194,SKIP,SKIP,True,2026-07-10T15:32:41.008890
6,proposed,obj_plate,0.8833,0.9344,0.18,0.015,0.7033,0.9194,SKIP,SKIP,True,2026-07-10T15:32:44.208691
7,proposed,obj_plate,0.8833,0.9344,0.18,0.015,0.7033,0.9194,SKIP,SKIP,True,2026-07-10T15:32:46.836453
8,proposed,obj_plate,0.8833,0.9344,0.18,0.015,0.7033,0.9194,SKIP,SKIP,True,2026-07-10T15:32:50.118135
9,proposed,obj_plate,0.8833,0.9344,0.18,0.015,0.7033,0.9194,SKIP,SKIP,True,2026-07-10T15:32:53.769886
10,proposed,obj_plate,0.8833,0.9344,0.18,0.015,0.7033,0.9194,SKIP,SKIP,True,2026-07-10T15:32:57.083370
11,proposed,obj_plate,0.8833,0.9344,0.18,0.015,0.7033,0.9194,SKIP,SKIP,True,2026-07-10T15:33:08.166696
12,proposed,obj_plate,0.8833,0.9344,0.18,0.015,0.7033,0.9194,SKIP,SKIP,True,2026-07-10T15:33:11.652314
13,proposed,obj_plate,0.8833,0.9344,0.18,0.015,0.7033,0.9194,SKIP,SKIP,True,2026-07-10T15:33:20.172680
14,proposed,obj_plate,0.8833,0.9344,0.18,0.015,0.7033,0.9194,SKIP,SKIP,True,2026-07-10T15:33:23.423831
15,proposed,obj_plate,0.8833,0.9344,0.18,0.015,0.7033,0.9194,SKIP,SKIP,True,2026-07-10T15:33:26.518971
16,proposed,obj_plate,0.8833,0.9344,0.18,0.015,0.7033,0.9194,SKIP,SKIP,True,2026-07-10T15:33:29.292896
17,proposed,obj_plate,0.8833,0.9344,0.18,0.015,0.7033,0.9194,SKIP,SKIP,True,2026-07-10T15:33:32.616257
18,proposed,obj_plate,0.8833,0.9344,0.18,0.015,0.7033,0.9194,SKIP,SKIP,True,2026-07-10T15:33:38.759009
19,proposed,obj_plate,0.8833,0.9344,0.18,0.015,0.7033,0.9194,SKIP,SKIP,True,2026-07-10T15:33:42.200845
20,proposed,obj_plate,0.8833,0.9344,0.18,0.015,0.7033,0.9194,SKIP,SKIP,True,2026-07-10T15:33:47.906459
1,proposed,obj_tissue_box,0.6905,0.9142,0.12,0.1,0.5705,0.8142,SKIP,SKIP,True,2026-07-10T15:33:57.538210
2,proposed,obj_tissue_box,0.6905,0.9142,0.12,0.1,0.5705,0.8142,SKIP,SKIP,True,2026-07-10T15:33:59.999620
3,proposed,obj_tissue_box,0.6905,0.9142,0.12,0.1,0.5705,0.8142,SKIP,SKIP,True,2026-07-10T15:34:02.833329
4,proposed,obj_tissue_box,0.6905,0.9142,0.12,0.1,0.5705,0.8142,SKIP,SKIP,True,2026-07-10T15:34:06.343838
5,proposed,obj_tissue_box,0.6905,0.9142,0.12,0.1,0.5705,0.8142,SKIP,SKIP,True,2026-07-10T15:34:11.804260
6,proposed,obj_tissue_box,0.6905,0.9142,0.12,0.1,0.5705,0.8142,SKIP,SKIP,True,2026-07-10T15:34:14.587008
7,proposed,obj_tissue_box,0.6905,0.9142,0.12,0.1,0.5705,0.8142,SKIP,SKIP,True,2026-07-10T15:34:16.894911
8,proposed,obj_tissue_box,0.6905,0.9142,0.12,0.1,0.5705,0.8142,SKIP,SKIP,True,2026-07-10T15:34:19.482419
9,proposed,obj_tissue_box,0.6905,0.9142,0.12,0.1,0.5705,0.8142,SKIP,SKIP,True,2026-07-10T15:34:22.703364
10,proposed,obj_tissue_box,0.6905,0.9142,0.12,0.1,0.5705,0.8142,SKIP,SKIP,True,2026-07-10T15:34:25.882477
11,proposed,obj_tissue_box,0.6905,0.9142,0.12,0.1,0.5705,0.8142,SKIP,SKIP,True,2026-07-10T15:34:28.121802
12,proposed,obj_tissue_box,0.6905,0.9142,0.12,0.1,0.5705,0.8142,SKIP,SKIP,True,2026-07-10T15:34:30.823255
13,proposed,obj_tissue_box,0.6905,0.9142,0.12,0.1,0.5705,0.8142,SKIP,SKIP,True,2026-07-10T15:34:40.685558
14,proposed,obj_tissue_box,0.6905,0.9142,0.12,0.1,0.5705,0.8142,SKIP,SKIP,True,2026-07-10T15:34:43.880565
15,proposed,obj_tissue_box,0.6905,0.9142,0.12,0.1,0.5705,0.8142,SKIP,SKIP,True,2026-07-10T15:34:49.408840
16,proposed,obj_tissue_box,0.6905,0.9142,0.12,0.1,0.5705,0.8142,SKIP,SKIP,True,2026-07-10T15:34:54.503138
17,proposed,obj_tissue_box,0.6905,0.9142,0.12,0.1,0.5705,0.8142,SKIP,SKIP,True,2026-07-10T15:34:57.160356
18,proposed,obj_tissue_box,0.6905,0.9142,0.12,0.1,0.5705,0.8142,SKIP,SKIP,True,2026-07-10T15:34:59.372119
19,proposed,obj_tissue_box,0.6905,0.9142,0.12,0.1,0.5705,0.8142,SKIP,SKIP,True,2026-07-10T15:35:02.532026
20,proposed,obj_tissue_box,0.6905,0.9142,0.12,0.1,0.5705,0.8142,SKIP,SKIP,True,2026-07-10T15:35:05.577397
1,proposed,obj_cereal_box,0.9991,1.1258,0.07,0.24,0.9291,0.8858,SKIP,SKIP,True,2026-07-10T15:35:19.883830
2,proposed,obj_cereal_box,0.9991,1.1258,0.07,0.24,0.9291,0.8858,SKIP,SKIP,True,2026-07-10T15:35:23.070090
3,proposed,obj_cereal_box,0.9991,1.1258,0.07,0.24,0.9291,0.8858,SKIP,SKIP,True,2026-07-10T15:35:26.281385
4,proposed,obj_cereal_box,0.9991,1.1258,0.07,0.24,0.9291,0.8858,SKIP,SKIP,True,2026-07-10T15:35:34.772444
5,proposed,obj_cereal_box,0.9991,1.1258,0.07,0.24,0.9291,0.8858,SKIP,SKIP,True,2026-07-10T15:35:37.957000
6,proposed,obj_cereal_box,0.9991,1.1258,0.07,0.24,0.9291,0.8858,SKIP,SKIP,True,2026-07-10T15:35:41.034684
7,proposed,obj_cereal_box,0.9991,1.1258,0.07,0.24,0.9291,0.8858,SKIP,SKIP,True,2026-07-10T15:35:47.233821
8,proposed,obj_cereal_box,0.9991,1.1258,0.07,0.24,0.9291,0.8858,SKIP,SKIP,True,2026-07-10T15:35:52.847843
9,proposed,obj_cereal_box,0.9991,1.1258,0.07,0.24,0.9291,0.8858,SKIP,SKIP,True,2026-07-10T15:35:55.767937
10,proposed,obj_cereal_box,0.9991,1.1258,0.07,0.24,0.9291,0.8858,SKIP,SKIP,True,2026-07-10T15:35:58.434422
11,proposed,obj_cereal_box,0.9991,1.1258,0.07,0.24,0.9291,0.8858,SKIP,SKIP,True,2026-07-10T15:36:01.223788
12,proposed,obj_cereal_box,0.9991,1.1258,0.07,0.24,0.9291,0.8858,SKIP,SKIP,True,2026-07-10T15:36:03.764463
13,proposed,obj_cereal_box,0.9991,1.1258,0.07,0.24,0.9291,0.8858,SKIP,SKIP,True,2026-07-10T15:36:06.113916
14,proposed,obj_cereal_box,0.9991,1.1258,0.07,0.24,0.9291,0.8858,SKIP,SKIP,True,2026-07-10T15:36:11.285836
15,proposed,obj_cereal_box,0.9991,1.1258,0.07,0.24,0.9291,0.8858,SKIP,SKIP,True,2026-07-10T15:36:14.658058
16,proposed,obj_cereal_box,0.9991,1.1258,0.07,0.24,0.9291,0.8858,SKIP,SKIP,True,2026-07-10T15:36:17.390838
17,proposed,obj_cereal_box,0.9991,1.1258,0.07,0.24,0.9291,0.8858,SKIP,SKIP,True,2026-07-10T15:36:20.113205
18,proposed,obj_cereal_box,0.9991,1.1258,0.07,0.24,0.9291,0.8858,SKIP,SKIP,True,2026-07-10T15:36:23.862205
19,proposed,obj_cereal_box,0.9991,1.1258,0.07,0.24,0.9291,0.8858,SKIP,SKIP,True,2026-07-10T15:36:26.232560
20,proposed,obj_cereal_box,0.9991,1.1258,0.07,0.24,0.9291,0.8858,SKIP,SKIP,True,2026-07-10T15:36:32.327235
1,proposed,obj_notebook,1.0711,1.3701,0.15,0.02,0.9211,1.3501,SKIP,SKIP,True,2026-07-10T15:36:40.540389
2,proposed,obj_notebook,1.0711,1.3701,0.15,0.02,0.9211,1.3501,SKIP,SKIP,True,2026-07-10T15:36:45.983087
3,proposed,obj_notebook,1.0711,1.3701,0.15,0.02,0.9211,1.3501,SKIP,SKIP,True,2026-07-10T15:36:48.577812
4,proposed,obj_notebook,1.0711,1.3701,0.15,0.02,0.9211,1.3501,SKIP,SKIP,True,2026-07-10T15:36:54.393515
5,proposed,obj_notebook,1.0711,1.3701,0.15,0.02,0.9211,1.3501,SKIP,SKIP,True,2026-07-10T15:36:57.820302
6,proposed,obj_notebook,1.0711,1.3701,0.15,0.02,0.9211,1.3501,SKIP,SKIP,True,2026-07-10T15:37:00.360839
7,proposed,obj_notebook,1.0711,1.3701,0.15,0.02,0.9211,1.3501,SKIP,SKIP,True,2026-07-10T15:37:06.978297
8,proposed,obj_notebook,1.0711,1.3701,0.15,0.02,0.9211,1.3501,SKIP,SKIP,True,2026-07-10T15:37:12.545703
9,proposed,obj_notebook,1.0711,1.3701,0.15,0.02,0.9211,1.3501,SKIP,SKIP,True,2026-07-10T15:37:15.330151
10,proposed,obj_notebook,1.0711,1.3701,0.15,0.02,0.9211,1.3501,SKIP,SKIP,True,2026-07-10T15:37:26.712665
11,proposed,obj_notebook,1.0711,1.3701,0.15,0.02,0.9211,1.3501,SKIP,SKIP,True,2026-07-10T15:37:29.799767
12,proposed,obj_notebook,1.0711,1.3701,0.15,0.02,0.9211,1.3501,SKIP,SKIP,True,2026-07-10T15:37:35.271817
13,proposed,obj_notebook,1.0711,1.3701,0.15,0.02,0.9211,1.3501,SKIP,SKIP,True,2026-07-10T15:37:38.252968
14,proposed,obj_notebook,1.0711,1.3701,0.15,0.02,0.9211,1.3501,SKIP,SKIP,True,2026-07-10T15:37:43.749306
15,proposed,obj_notebook,1.0711,1.3701,0.15,0.02,0.9211,1.3501,SKIP,SKIP,True,2026-07-10T15:37:49.145561
16,proposed,obj_notebook,1.0711,1.3701,0.15,0.02,0.9211,1.3501,SKIP,SKIP,True,2026-07-10T15:37:52.319435
17,proposed,obj_notebook,1.0711,1.3701,0.15,0.02,0.9211,1.3501,SKIP,SKIP,True,2026-07-10T15:37:55.950178
18,proposed,obj_notebook,1.0711,1.3701,0.15,0.02,0.9211,1.3501,SKIP,SKIP,True,2026-07-10T15:37:58.676537
19,proposed,obj_notebook,1.0711,1.3701,0.15,0.02,0.9211,1.3501,SKIP,SKIP,True,2026-07-10T15:38:10.380125
20,proposed,obj_notebook,1.0711,1.3701,0.15,0.02,0.9211,1.3501,SKIP,SKIP,True,2026-07-10T15:38:12.657664
1,proposed,obj_remote,0.3127,1.0623,0.045,0.02,0.2677,1.0423,SKIP,GRASP,False,2026-07-10T15:38:18.586642
2,proposed,obj_remote,0.3127,1.0623,0.045,0.02,0.2677,1.0423,SKIP,GRASP,False,2026-07-10T15:38:21.948603
3,proposed,obj_remote,0.3127,1.0623,0.045,0.02,0.2677,1.0423,SKIP,GRASP,False,2026-07-10T15:38:24.438266
4,proposed,obj_remote,0.3127,1.0623,0.045,0.02,0.2677,1.0423,SKIP,GRASP,False,2026-07-10T15:38:27.244310
5,proposed,obj_remote,0.3127,1.0623,0.045,0.02,0.2677,1.0423,SKIP,GRASP,False,2026-07-10T15:38:32.673411
6,proposed,obj_remote,0.3127,1.0623,0.045,0.02,0.2677,1.0423,SKIP,GRASP,False,2026-07-10T15:38:47.803198
7,proposed,obj_remote,0.3127,1.0623,0.045,0.02,0.2677,1.0423,SKIP,GRASP,False,2026-07-10T15:38:50.894913
8,proposed,obj_remote,0.3127,1.0623,0.045,0.02,0.2677,1.0423,SKIP,GRASP,False,2026-07-10T15:38:54.158862
9,proposed,obj_remote,0.3127,1.0623,0.045,0.02,0.2677,1.0423,SKIP,GRASP,False,2026-07-10T15:38:57.358414
10,proposed,obj_remote,0.3127,1.0623,0.045,0.02,0.2677,1.0423,SKIP,GRASP,False,2026-07-10T15:39:06.684473
11,proposed,obj_remote,0.3127,1.0623,0.045,0.02,0.2677,1.0423,SKIP,GRASP,False,2026-07-10T15:39:14.874016
12,proposed,obj_remote,0.3127,1.0623,0.045,0.02,0.2677,1.0423,SKIP,GRASP,False,2026-07-10T15:39:18.091496
13,proposed,obj_remote,0.3127,1.0623,0.045,0.02,0.2677,1.0423,SKIP,GRASP,False,2026-07-10T15:39:21.095468
14,proposed,obj_remote,0.3127,1.0623,0.045,0.02,0.2677,1.0423,SKIP,GRASP,False,2026-07-10T15:39:27.983344
15,proposed,obj_remote,0.3127,1.0623,0.045,0.02,0.2677,1.0423,SKIP,GRASP,False,2026-07-10T15:39:34.644247
16,proposed,obj_remote,0.3127,1.0623,0.045,0.02,0.2677,1.0423,SKIP,GRASP,False,2026-07-10T15:39:36.946969
17,proposed,obj_remote,0.3127,1.0623,0.045,0.02,0.2677,1.0423,SKIP,GRASP,False,2026-07-10T15:39:40.199383
18,proposed,obj_remote,0.3127,1.0623,0.045,0.02,0.2677,1.0423,SKIP,GRASP,False,2026-07-10T15:39:42.829902
19,proposed,obj_remote,0.3127,1.0623,0.045,0.02,0.2677,1.0423,SKIP,GRASP,False,2026-07-10T15:39:46.298629
20,proposed,obj_remote,0.3127,1.0623,0.045,0.02,0.2677,1.0423,SKIP,GRASP,False,2026-07-10T15:39:49.363960
1,proposed,obj_toy_block,0.3895,0.5116,0.05,0.05,0.3395,0.4616,SKIP,GRASP,False,2026-07-10T15:39:58.363117
