trial,condition,object_name,estimated_width_m,estimated_height_m,gt_width_m,gt_height_m,width_error_m,height_error_m,decision,gt_decision,correct,timestamp
17,proposed,obj_bottle,0.1565,0.2633,0.06,0.2,0.0965,0.0633,SKIP,SKIP,True,2026-07-14T14:47:04.098764
18,proposed,obj_bottle,0.1565,0.2633,0.06,0.2,0.0965,0.0633,SKIP,SKIP,True,2026-07-14T14:47:07.456493
19,proposed,obj_bottle,0.1565,0.2633,0.06,0.2,0.0965,0.0633,SKIP,SKIP,True,2026-07-14T14:47:11.363313
20,proposed,obj_bottle,0.1565,0.2633,0.06,0.2,0.0965,0.0633,SKIP,SKIP,True,2026-07-14T14:47:24.596371
1,proposed,obj_mug,0.1638,0.197,0.07,0.1,0.0938,0.097,SKIP,GRASP,False,2026-07-14T14:47:31.347819
2,proposed,obj_mug,0.1638,0.197,0.07,0.1,0.0938,0.097,SKIP,GRASP,False,2026-07-14T14:47:36.903611
3,proposed,obj_mug,0.1638,0.197,0.07,0.1,0.0938,0.097,SKIP,GRASP,False,2026-07-14T14:47:40.503867
4,proposed,obj_mug,0.1638,0.197,0.07,0.1,0.0938,0.097,SKIP,GRASP,False,2026-07-14T14:47:43.093876
5,proposed,obj_mug,0.1638,0.197,0.07,0.1,0.0938,0.097,SKIP,GRASP,False,2026-07-14T14:47:45.531026
6,proposed,obj_mug,0.1638,0.197,0.07,0.1,0.0938,0.097,SKIP,GRASP,False,2026-07-14T14:47:50.752933
7,proposed,obj_mug,0.1638,0.197,0.07,0.1,0.0938,0.097,SKIP,GRASP,False,2026-07-14T14:47:53.105526
8,proposed,obj_mug,0.1638,0.197,0.07,0.1,0.0938,0.097,SKIP,GRASP,False,2026-07-14T14:47:56.849084
9,proposed,obj_mug,0.1638,0.197,0.07,0.1,0.0938,0.097,SKIP,GRASP,False,2026-07-14T14:47:59.862433
10,proposed,obj_mug,0.1638,0.197,0.07,0.1,0.0938,0.097,SKIP,GRASP,False,2026-07-14T14:48:03.324734
11,proposed,obj_mug,0.1638,0.197,0.07,0.1,0.0938,0.097,SKIP,GRASP,False,2026-07-14T14:48:06.053129
12,proposed,obj_mug,0.1638,0.197,0.07,0.1,0.0938,0.097,SKIP,GRASP,False,2026-07-14T14:48:13.821404
13,proposed,obj_mug,0.1638,0.197,0.07,0.1,0.0938,0.097,SKIP,GRASP,False,2026-07-14T14:48:16.876472
14,proposed,obj_mug,0.1638,0.197,0.07,0.1,0.0938,0.097,SKIP,GRASP,False,2026-07-14T14:48:19.630854
15,proposed,obj_mug,0.1638,0.197,0.07,0.1,0.0938,0.097,SKIP,GRASP,False,2026-07-14T14:48:23.093776
16,proposed,obj_mug,0.1638,0.197,0.07,0.1,0.0938,0.097,SKIP,GRASP,False,2026-07-14T14:48:31.290834
17,proposed,obj_mug,0.1638,0.197,0.07,0.1,0.0938,0.097,SKIP,GRASP,False,2026-07-14T14:48:34.427337
18,proposed,obj_mug,0.1638,0.197,0.07,0.1,0.0938,0.097,SKIP,GRASP,False,2026-07-14T14:48:36.820680
19,proposed,obj_mug,0.1638,0.197,0.07,0.1,0.0938,0.097,SKIP,GRASP,False,2026-07-14T14:48:46.012201
20,proposed,obj_mug,0.1638,0.197,0.07,0.1,0.0938,0.097,SKIP,GRASP,False,2026-07-14T14:48:49.216891
1,proposed,obj_tissue_box,0.2603,0.3858,0.12,0.1,0.1403,0.2858,SKIP,SKIP,True,2026-07-14T14:48:54.772113
2,proposed,obj_tissue_box,0.2603,0.3858,0.12,0.1,0.1403,0.2858,SKIP,SKIP,True,2026-07-14T14:48:58.116650
3,proposed,obj_tissue_box,0.2603,0.3858,0.12,0.1,0.1403,0.2858,SKIP,SKIP,True,2026-07-14T14:49:04.471236
4,proposed,obj_tissue_box,0.2603,0.3858,0.12,0.1,0.1403,0.2858,SKIP,SKIP,True,2026-07-14T14:49:06.830534
5,proposed,obj_tissue_box,0.2603,0.3858,0.12,0.1,0.1403,0.2858,SKIP,SKIP,True,2026-07-14T14:49:09.890697
6,proposed,obj_tissue_box,0.2603,0.3858,0.12,0.1,0.1403,0.2858,SKIP,SKIP,True,2026-07-14T14:49:13.653875
7,proposed,obj_tissue_box,0.2603,0.3858,0.12,0.1,0.1403,0.2858,SKIP,SKIP,True,2026-07-14T14:49:16.479787
8,proposed,obj_tissue_box,0.2603,0.3858,0.12,0.1,0.1403,0.2858,SKIP,SKIP,True,2026-07-14T14:49:19.701455
9,proposed,obj_tissue_box,0.2603,0.3858,0.12,0.1,0.1403,0.2858,SKIP,SKIP,True,2026-07-14T14:49:22.049490
10,proposed,obj_tissue_box,0.2603,0.3858,0.12,0.1,0.1403,0.2858,SKIP,SKIP,True,2026-07-14T14:49:25.504717
11,proposed,obj_tissue_box,0.2603,0.3858,0.12,0.1,0.1403,0.2858,SKIP,SKIP,True,2026-07-14T14:49:28.466831
12,proposed,obj_tissue_box,0.2603,0.3858,0.12,0.1,0.1403,0.2858,SKIP,SKIP,True,2026-07-14T14:49:31.975817
13,proposed,obj_tissue_box,0.2603,0.3858,0.12,0.1,0.1403,0.2858,SKIP,SKIP,True,2026-07-14T14:49:34.717390
14,proposed,obj_tissue_box,0.2603,0.3858,0.12,0.1,0.1403,0.2858,SKIP,SKIP,True,2026-07-14T14:49:36.863721
15,proposed,obj_tissue_box,0.2603,0.3858,0.12,0.1,0.1403,0.2858,SKIP,SKIP,True,2026-07-14T14:49:43.588086
16,proposed,obj_tissue_box,0.2603,0.3858,0.12,0.1,0.1403,0.2858,SKIP,SKIP,True,2026-07-14T14:49:46.322300
17,proposed,obj_tissue_box,0.2603,0.3858,0.12,0.1,0.1403,0.2858,SKIP,SKIP,True,2026-07-14T14:49:51.587574
18,proposed,obj_tissue_box,0.2603,0.3858,0.12,0.1,0.1403,0.2858,SKIP,SKIP,True,2026-07-14T14:49:58.881110
19,proposed,obj_tissue_box,0.2603,0.3858,0.12,0.1,0.1403,0.2858,SKIP,SKIP,True,2026-07-14T14:50:02.468488
20,proposed,obj_tissue_box,0.2603,0.3858,0.12,0.1,0.1403,0.2858,SKIP,SKIP,True,2026-07-14T14:50:05.483902
1,proposed,obj_jar,0.1993,0.2833,0.08,0.12,0.1193,0.1633,SKIP,SKIP,True,2026-07-14T14:50:16.949471
2,proposed,obj_jar,0.1993,0.2833,0.08,0.12,0.1193,0.1633,SKIP,SKIP,True,2026-07-14T14:50:20.550704
3,proposed,obj_jar,0.1993,0.2833,0.08,0.12,0.1193,0.1633,SKIP,SKIP,True,2026-07-14T14:50:23.261113
4,proposed,obj_jar,0.1993,0.2833,0.08,0.12,0.1193,0.1633,SKIP,SKIP,True,2026-07-14T14:50:29.777933
5,proposed,obj_jar,0.1993,0.2833,0.08,0.12,0.1193,0.1633,SKIP,SKIP,True,2026-07-14T14:50:41.465612
6,proposed,obj_jar,0.1993,0.2833,0.08,0.12,0.1193,0.1633,SKIP,SKIP,True,2026-07-14T14:50:44.846860
7,proposed,obj_jar,0.1993,0.2833,0.08,0.12,0.1193,0.1633,SKIP,SKIP,True,2026-07-14T14:50:48.351099
8,proposed,obj_jar,0.1993,0.2833,0.08,0.12,0.1193,0.1633,SKIP,SKIP,True,2026-07-14T14:50:50.988128
9,proposed,obj_jar,0.1993,0.2833,0.08,0.12,0.1193,0.1633,SKIP,SKIP,True,2026-07-14T14:50:53.689013
10,proposed,obj_jar,0.1993,0.2833,0.08,0.12,0.1193,0.1633,SKIP,SKIP,True,2026-07-14T14:50:59.480469
11,proposed,obj_jar,0.1993,0.2833,0.08,0.12,0.1193,0.1633,SKIP,SKIP,True,2026-07-14T14:51:02.125815
12,proposed,obj_jar,0.1993,0.2833,0.08,0.12,0.1193,0.1633,SKIP,SKIP,True,2026-07-14T14:51:07.641181
13,proposed,obj_jar,0.1993,0.2833,0.08,0.12,0.1193,0.1633,SKIP,SKIP,True,2026-07-14T14:51:10.533030
14,proposed,obj_jar,0.1993,0.2833,0.08,0.12,0.1193,0.1633,SKIP,SKIP,True,2026-07-14T14:51:13.272635
15,proposed,obj_jar,0.1993,0.2833,0.08,0.12,0.1193,0.1633,SKIP,SKIP,True,2026-07-14T14:51:26.222006
16,proposed,obj_jar,0.1993,0.2833,0.08,0.12,0.1193,0.1633,SKIP,SKIP,True,2026-07-14T14:51:29.310104
17,proposed,obj_jar,0.1993,0.2833,0.08,0.12,0.1193,0.1633,SKIP,SKIP,True,2026-07-14T14:51:37.481258
18,proposed,obj_jar,0.1993,0.2833,0.08,0.12,0.1193,0.1633,SKIP,SKIP,True,2026-07-14T14:51:43.228825
19,proposed,obj_jar,0.1993,0.2833,0.08,0.12,0.1193,0.1633,SKIP,SKIP,True,2026-07-14T14:51:46.539298
20,proposed,obj_jar,0.1993,0.2833,0.08,0.12,0.1193,0.1633,SKIP,SKIP,True,2026-07-14T14:51:58.535654
1,proposed,obj_cereal_box,0.2994,0.7,0.07,0.24,0.2294,0.46,SKIP,SKIP,True,2026-07-14T14:52:04.793463
2,proposed,obj_cereal_box,0.2994,0.7,0.07,0.24,0.2294,0.46,SKIP,SKIP,True,2026-07-14T14:52:07.362879
3,proposed,obj_cereal_box,0.2994,0.7,0.07,0.24,0.2294,0.46,SKIP,SKIP,True,2026-07-14T14:52:09.982916
4,proposed,obj_cereal_box,0.2994,0.7,0.07,0.24,0.2294,0.46,SKIP,SKIP,True,2026-07-14T14:52:12.972017
5,proposed,obj_cereal_box,0.2994,0.7,0.07,0.24,0.2294,0.46,SKIP,SKIP,True,2026-07-14T14:52:15.269842
6,proposed,obj_cereal_box,0.2994,0.7,0.07,0.24,0.2294,0.46,SKIP,SKIP,True,2026-07-14T14:52:20.533685
7,proposed,obj_cereal_box,0.2994,0.7,0.07,0.24,0.2294,0.46,SKIP,SKIP,True,2026-07-14T14:52:23.529880
8,proposed,obj_cereal_box,0.2994,0.7,0.07,0.24,0.2294,0.46,SKIP,SKIP,True,2026-07-14T14:52:26.916245
9,proposed,obj_cereal_box,0.2994,0.7,0.07,0.24,0.2294,0.46,SKIP,SKIP,True,2026-07-14T14:52:29.552964
10,proposed,obj_cereal_box,0.2994,0.7,0.07,0.24,0.2294,0.46,SKIP,SKIP,True,2026-07-14T14:52:34.646483
11,proposed,obj_cereal_box,0.2994,0.7,0.07,0.24,0.2294,0.46,SKIP,SKIP,True,2026-07-14T14:52:38.501538
12,proposed,obj_cereal_box,0.2994,0.7,0.07,0.24,0.2294,0.46,SKIP,SKIP,True,2026-07-14T14:52:51.550074
13,proposed,obj_cereal_box,0.2994,0.7,0.07,0.24,0.2294,0.46,SKIP,SKIP,True,2026-07-14T14:52:54.928972
14,proposed,obj_cereal_box,0.2994,0.7,0.07,0.24,0.2294,0.46,SKIP,SKIP,True,2026-07-14T14:52:57.702041
15,proposed,obj_cereal_box,0.2994,0.7,0.07,0.24,0.2294,0.46,SKIP,SKIP,True,2026-07-14T14:53:10.627474
16,proposed,obj_cereal_box,0.2994,0.7,0.07,0.24,0.2294,0.46,SKIP,SKIP,True,2026-07-14T14:53:14.126906
17,proposed,obj_cereal_box,0.2994,0.7,0.07,0.24,0.2294,0.46,SKIP,SKIP,True,2026-07-14T14:53:18.028124
18,proposed,obj_cereal_box,0.2994,0.7,0.07,0.24,0.2294,0.46,SKIP,SKIP,True,2026-07-14T14:53:20.692030
19,proposed,obj_cereal_box,0.2994,0.7,0.07,0.24,0.2294,0.46,SKIP,SKIP,True,2026-07-14T14:53:23.618530
20,proposed,obj_cereal_box,0.2994,0.7,0.07,0.24,0.2294,0.46,SKIP,SKIP,True,2026-07-14T14:53:27.084885
1,proposed,obj_banana,0.0869,0.4041,0.04,0.18,0.0469,0.2241,SKIP,SKIP,True,2026-07-14T14:53:32.249279
2,proposed,obj_banana,0.0869,0.4041,0.04,0.18,0.0469,0.2241,SKIP,SKIP,True,2026-07-14T14:53:35.771573
3,proposed,obj_banana,0.0869,0.4041,0.04,0.18,0.0469,0.2241,SKIP,SKIP,True,2026-07-14T14:53:38.324138
4,proposed,obj_banana,0.0869,0.4041,0.04,0.18,0.0469,0.2241,SKIP,SKIP,True,2026-07-14T14:53:41.166779
5,proposed,obj_banana,0.0869,0.4041,0.04,0.18,0.0469,0.2241,SKIP,SKIP,True,2026-07-14T14:53:49.599655
6,proposed,obj_banana,0.0869,0.4041,0.04,0.18,0.0469,0.2241,SKIP,SKIP,True,2026-07-14T14:53:52.006713
7,proposed,obj_banana,0.0869,0.4041,0.04,0.18,0.0469,0.2241,SKIP,SKIP,True,2026-07-14T14:53:54.576346
8,proposed,obj_banana,0.0869,0.4041,0.04,0.18,0.0469,0.2241,SKIP,SKIP,True,2026-07-14T14:53:57.358797
9,proposed,obj_banana,0.0869,0.4041,0.04,0.18,0.0469,0.2241,SKIP,SKIP,True,2026-07-14T14:54:02.849656
10,proposed,obj_banana,0.0869,0.4041,0.04,0.18,0.0469,0.2241,SKIP,SKIP,True,2026-07-14T14:54:12.773364
11,proposed,obj_banana,0.0869,0.4041,0.04,0.18,0.0469,0.2241,SKIP,SKIP,True,2026-07-14T14:54:16.193554
12,proposed,obj_banana,0.0869,0.4041,0.04,0.18,0.0469,0.2241,SKIP,SKIP,True,2026-07-14T14:54:24.474417
13,proposed,obj_banana,0.0869,0.4041,0.04,0.18,0.0469,0.2241,SKIP,SKIP,True,2026-07-14T14:54:33.329710
14,proposed,obj_banana,0.0869,0.4041,0.04,0.18,0.0469,0.2241,SKIP,SKIP,True,2026-07-14T14:54:42.862839
15,proposed,obj_banana,0.0869,0.4041,0.04,0.18,0.0469,0.2241,SKIP,SKIP,True,2026-07-14T14:54:51.945648
16,proposed,obj_banana,0.0869,0.4041,0.04,0.18,0.0469,0.2241,SKIP,SKIP,True,2026-07-14T14:54:54.498981
17,proposed,obj_banana,0.0869,0.4041,0.04,0.18,0.0469,0.2241,SKIP,SKIP,True,2026-07-14T14:54:57.976851
18,proposed,obj_banana,0.0869,0.4041,0.04,0.18,0.0469,0.2241,SKIP,SKIP,True,2026-07-14T14:55:01.275965
19,proposed,obj_banana,0.0869,0.4041,0.04,0.18,0.0469,0.2241,SKIP,SKIP,True,2026-07-14T14:55:04.221208
20,proposed,obj_banana,0.0869,0.4041,0.04,0.18,0.0469,0.2241,SKIP,SKIP,True,2026-07-14T14:55:06.736943
1,proposed,obj_bowl,0.2161,0.2265,0.1,0.1,0.1161,0.1265,SKIP,SKIP,True,2026-07-14T14:55:15.769965
2,proposed,obj_bowl,0.2161,0.2265,0.1,0.1,0.1161,0.1265,SKIP,SKIP,True,2026-07-14T14:55:18.294315
3,proposed,obj_bowl,0.2161,0.2265,0.1,0.1,0.1161,0.1265,SKIP,SKIP,True,2026-07-14T14:55:27.497796
4,proposed,obj_bowl,0.2161,0.2265,0.1,0.1,0.1161,0.1265,SKIP,SKIP,True,2026-07-14T14:55:30.050414
5,proposed,obj_bowl,0.2161,0.2265,0.1,0.1,0.1161,0.1265,SKIP,SKIP,True,2026-07-14T14:55:32.572526
6,proposed,obj_bowl,0.2161,0.2265,0.1,0.1,0.1161,0.1265,SKIP,SKIP,True,2026-07-14T14:55:38.792619
7,proposed,obj_bowl,0.2161,0.2265,0.1,0.1,0.1161,0.1265,SKIP,SKIP,True,2026-07-14T14:55:41.582011
8,proposed,obj_bowl,0.2161,0.2265,0.1,0.1,0.1161,0.1265,SKIP,SKIP,True,2026-07-14T14:55:47.434371
9,proposed,obj_bowl,0.2161,0.2265,0.1,0.1,0.1161,0.1265,SKIP,SKIP,True,2026-07-14T14:55:57.244145
10,proposed,obj_bowl,0.2161,0.2265,0.1,0.1,0.1161,0.1265,SKIP,SKIP,True,2026-07-14T14:56:00.498985
11,proposed,obj_bowl,0.2161,0.2265,0.1,0.1,0.1161,0.1265,SKIP,SKIP,True,2026-07-14T14:56:04.084867
12,proposed,obj_bowl,0.2161,0.2265,0.1,0.1,0.1161,0.1265,SKIP,SKIP,True,2026-07-14T14:56:17.207461
13,proposed,obj_bowl,0.2161,0.2265,0.1,0.1,0.1161,0.1265,SKIP,SKIP,True,2026-07-14T14:56:23.258776
14,proposed,obj_bowl,0.2161,0.2265,0.1,0.1,0.1161,0.1265,SKIP,SKIP,True,2026-07-14T14:56:27.488670
15,proposed,obj_bowl,0.2161,0.2265,0.1,0.1,0.1161,0.1265,SKIP,SKIP,True,2026-07-14T14:56:30.092075
16,proposed,obj_bowl,0.2161,0.2265,0.1,0.1,0.1161,0.1265,SKIP,SKIP,True,2026-07-14T14:56:33.092954
17,proposed,obj_bowl,0.2161,0.2265,0.1,0.1,0.1161,0.1265,SKIP,SKIP,True,2026-07-14T14:56:36.000728
18,proposed,obj_bowl,0.2161,0.2265,0.1,0.1,0.1161,0.1265,SKIP,SKIP,True,2026-07-14T14:56:45.448826
19,proposed,obj_bowl,0.2161,0.2265,0.1,0.1,0.1161,0.1265,SKIP,SKIP,True,2026-07-14T14:56:48.636912
1,proposed,obj_apple,0.1533,0.1668,0.07,0.07,0.0833,0.0968,SKIP,GRASP,False,2026-07-14T14:57:10.571227
3,proposed,obj_apple,0.1533,0.1668,0.07,0.07,0.0833,0.0968,SKIP,GRASP,False,2026-07-14T14:57:31.850576
4,proposed,obj_apple,0.1533,0.1668,0.07,0.07,0.0833,0.0968,SKIP,GRASP,False,2026-07-14T14:57:34.604716
5,proposed,obj_apple,0.1533,0.1668,0.07,0.07,0.0833,0.0968,SKIP,GRASP,False,2026-07-14T14:57:38.079377
6,proposed,obj_apple,0.1533,0.1668,0.07,0.07,0.0833,0.0968,SKIP,GRASP,False,2026-07-14T14:57:48.780347
7,proposed,obj_apple,0.1533,0.1668,0.07,0.07,0.0833,0.0968,SKIP,GRASP,False,2026-07-14T14:57:58.625602
8,proposed,obj_apple,0.1533,0.1668,0.07,0.07,0.0833,0.0968,SKIP,GRASP,False,2026-07-14T14:58:03.987140
9,proposed,obj_apple,0.1533,0.1668,0.07,0.07,0.0833,0.0968,SKIP,GRASP,False,2026-07-14T14:58:09.267890
10,proposed,obj_apple,0.1533,0.1668,0.07,0.07,0.0833,0.0968,SKIP,GRASP,False,2026-07-14T14:58:15.325271
11,proposed,obj_apple,0.1533,0.1668,0.07,0.07,0.0833,0.0968,SKIP,GRASP,False,2026-07-14T14:58:21.004219
12,proposed,obj_apple,0.1533,0.1668,0.07,0.07,0.0833,0.0968,SKIP,GRASP,False,2026-07-14T14:58:26.889933
13,proposed,obj_apple,0.1533,0.1668,0.07,0.07,0.0833,0.0968,SKIP,GRASP,False,2026-07-14T14:58:33.011190
15,proposed,obj_apple,0.1533,0.1668,0.07,0.07,0.0833,0.0968,SKIP,GRASP,False,2026-07-14T14:58:57.024725
16,proposed,obj_apple,0.1533,0.1668,0.07,0.07,0.0833,0.0968,SKIP,GRASP,False,2026-07-14T14:59:00.611178
17,proposed,obj_apple,0.1533,0.1668,0.07,0.07,0.0833,0.0968,SKIP,GRASP,False,2026-07-14T14:59:12.927529
18,proposed,obj_apple,0.1533,0.1668,0.07,0.07,0.0833,0.0968,SKIP,GRASP,False,2026-07-14T14:59:19.235116
19,proposed,obj_apple,0.1533,0.1668,0.07,0.07,0.0833,0.0968,SKIP,GRASP,False,2026-07-14T14:59:22.210043
20,proposed,obj_apple,0.1533,0.1668,0.07,0.07,0.0833,0.0968,SKIP,GRASP,False,2026-07-14T14:59:25.522271
1,proposed,obj_tomato,0.1256,0.146,0.06,0.06,0.0656,0.086,SKIP,GRASP,False,2026-07-14T14:59:37.389370
2,proposed,obj_tomato,0.1256,0.146,0.06,0.06,0.0656,0.086,SKIP,GRASP,False,2026-07-14T14:59:40.670915
3,proposed,obj_tomato,0.1256,0.146,0.06,0.06,0.0656,0.086,SKIP,GRASP,False,2026-07-14T14:59:47.936787
4,proposed,obj_tomato,0.1256,0.146,0.06,0.06,0.0656,0.086,SKIP,GRASP,False,2026-07-14T14:59:53.612613
5,proposed,obj_tomato,0.1256,0.146,0.06,0.06,0.0656,0.086,SKIP,GRASP,False,2026-07-14T14:59:56.823562
6,proposed,obj_tomato,0.1256,0.146,0.06,0.06,0.0656,0.086,SKIP,GRASP,False,2026-07-14T15:00:00.136116
7,proposed,obj_tomato,0.1256,0.146,0.06,0.06,0.0656,0.086,SKIP,GRASP,False,2026-07-14T15:00:03.902377
8,proposed,obj_tomato,0.1256,0.146,0.06,0.06,0.0656,0.086,SKIP,GRASP,False,2026-07-14T15:00:13.215810
9,proposed,obj_tomato,0.1256,0.146,0.06,0.06,0.0656,0.086,SKIP,GRASP,False,2026-07-14T15:00:15.841529
10,proposed,obj_tomato,0.1256,0.146,0.06,0.06,0.0656,0.086,SKIP,GRASP,False,2026-07-14T15:00:22.039424
11,proposed,obj_tomato,0.1256,0.146,0.06,0.06,0.0656,0.086,SKIP,GRASP,False,2026-07-14T15:00:24.992105
12,proposed,obj_tomato,0.1256,0.146,0.06,0.06,0.0656,0.086,SKIP,GRASP,False,2026-07-14T15:00:27.666500
13,proposed,obj_tomato,0.1256,0.146,0.06,0.06,0.0656,0.086,SKIP,GRASP,False,2026-07-14T15:00:33.399141
14,proposed,obj_tomato,0.1256,0.146,0.06,0.06,0.0656,0.086,SKIP,GRASP,False,2026-07-14T15:00:36.538497
15,proposed,obj_tomato,0.1256,0.146,0.06,0.06,0.0656,0.086,SKIP,GRASP,False,2026-07-14T15:00:39.889771
16,proposed,obj_tomato,0.1256,0.146,0.06,0.06,0.0656,0.086,SKIP,GRASP,False,2026-07-14T15:00:42.441573
17,proposed,obj_tomato,0.1256,0.146,0.06,0.06,0.0656,0.086,SKIP,GRASP,False,2026-07-14T15:00:45.143231
18,proposed,obj_tomato,0.1256,0.146,0.06,0.06,0.0656,0.086,SKIP,GRASP,False,2026-07-14T15:00:48.776750
19,proposed,obj_tomato,0.1256,0.146,0.06,0.06,0.0656,0.086,SKIP,GRASP,False,2026-07-14T15:01:00.164599
20,proposed,obj_tomato,0.1256,0.146,0.06,0.06,0.0656,0.086,SKIP,GRASP,False,2026-07-14T15:01:06.338955
1,proposed,obj_plate,0.3376,0.3408,0.18,0.015,0.1576,0.3258,SKIP,SKIP,True,2026-07-14T15:01:26.815508
2,proposed,obj_plate,0.3376,0.3408,0.18,0.015,0.1576,0.3258,SKIP,SKIP,True,2026-07-14T15:01:29.656612
3,proposed,obj_plate,0.3376,0.3408,0.18,0.015,0.1576,0.3258,SKIP,SKIP,True,2026-07-14T15:01:37.093297
4,proposed,obj_plate,0.3376,0.3408,0.18,0.015,0.1576,0.3258,SKIP,SKIP,True,2026-07-14T15:01:40.717538
5,proposed,obj_plate,0.3376,0.3408,0.18,0.015,0.1576,0.3258,SKIP,SKIP,True,2026-07-14T15:01:43.134005
6,proposed,obj_plate,0.3376,0.3408,0.18,0.015,0.1576,0.3258,SKIP,SKIP,True,2026-07-14T15:01:46.474730
7,proposed,obj_plate,0.3376,0.3408,0.18,0.015,0.1576,0.3258,SKIP,SKIP,True,2026-07-14T15:01:52.356807
8,proposed,obj_plate,0.3376,0.3408,0.18,0.015,0.1576,0.3258,SKIP,SKIP,True,2026-07-14T15:01:55.890310
9,proposed,obj_plate,0.3376,0.3408,0.18,0.015,0.1576,0.3258,SKIP,SKIP,True,2026-07-14T15:02:03.004981
10,proposed,obj_plate,0.3376,0.3408,0.18,0.015,0.1576,0.3258,SKIP,SKIP,True,2026-07-14T15:02:06.518007
11,proposed,obj_plate,0.3376,0.3408,0.18,0.015,0.1576,0.3258,SKIP,SKIP,True,2026-07-14T15:02:09.416017
12,proposed,obj_plate,0.3376,0.3408,0.18,0.015,0.1576,0.3258,SKIP,SKIP,True,2026-07-14T15:02:12.015046
13,proposed,obj_plate,0.3376,0.3408,0.18,0.015,0.1576,0.3258,SKIP,SKIP,True,2026-07-14T15:02:14.685790
14,proposed,obj_plate,0.3376,0.3408,0.18,0.015,0.1576,0.3258,SKIP,SKIP,True,2026-07-14T15:02:17.078133
15,proposed,obj_plate,0.3376,0.3408,0.18,0.015,0.1576,0.3258,SKIP,SKIP,True,2026-07-14T15:02:23.051415
16,proposed,obj_plate,0.3376,0.3408,0.18,0.015,0.1576,0.3258,SKIP,SKIP,True,2026-07-14T15:02:25.975046
17,proposed,obj_plate,0.3376,0.3408,0.18,0.015,0.1576,0.3258,SKIP,SKIP,True,2026-07-14T15:02:29.420515
18,proposed,obj_plate,0.3376,0.3408,0.18,0.015,0.1576,0.3258,SKIP,SKIP,True,2026-07-14T15:02:32.996806
19,proposed,obj_plate,0.3376,0.3408,0.18,0.015,0.1576,0.3258,SKIP,SKIP,True,2026-07-14T15:02:35.770478
20,proposed,obj_plate,0.3376,0.3408,0.18,0.015,0.1576,0.3258,SKIP,SKIP,True,2026-07-14T15:02:41.437896
1,proposed,obj_spoon,0.0474,0.2706,0.02,0.01,0.0274,0.2606,SKIP,GRASP,False,2026-07-14T15:02:50.448007
2,proposed,obj_spoon,0.0474,0.2706,0.02,0.01,0.0274,0.2606,SKIP,GRASP,False,2026-07-14T15:03:00.164944
3,proposed,obj_spoon,0.0474,0.2706,0.02,0.01,0.0274,0.2606,SKIP,GRASP,False,2026-07-14T15:03:03.158810
4,proposed,obj_spoon,0.0474,0.2706,0.02,0.01,0.0274,0.2606,SKIP,GRASP,False,2026-07-14T15:03:08.510902
5,proposed,obj_spoon,0.0474,0.2706,0.02,0.01,0.0274,0.2606,SKIP,GRASP,False,2026-07-14T15:03:11.712382
