trial,condition,object_name,estimated_width_m,estimated_height_m,gt_width_m,gt_height_m,width_error_m,height_error_m,decision,gt_decision,correct,timestamp
3,proposed,obj_fork,0.1345,1.2155,0.19,0.005,0.0555,1.2105,SKIP,SKIP,True,2026-07-13T11:18:49.872046
4,proposed,obj_fork,0.1345,1.2155,0.19,0.005,0.0555,1.2105,SKIP,SKIP,True,2026-07-13T11:18:59.871890
5,proposed,obj_fork,0.4898,1.4004,0.19,0.005,0.2998,1.3954,SKIP,SKIP,True,2026-07-13T11:19:15.290515
6,proposed,obj_fork,0.1345,1.2155,0.19,0.005,0.0555,1.2105,SKIP,SKIP,True,2026-07-13T11:19:20.666783
7,proposed,obj_fork,0.4898,1.4004,0.19,0.005,0.2998,1.3954,SKIP,SKIP,True,2026-07-13T11:19:25.802601
8,proposed,obj_fork,0.4898,1.4004,0.19,0.005,0.2998,1.3954,SKIP,SKIP,True,2026-07-13T11:19:30.640052
9,proposed,obj_fork,0.1345,1.2155,0.19,0.005,0.0555,1.2105,SKIP,SKIP,True,2026-07-13T11:19:41.548901
10,proposed,obj_fork,0.4898,1.4004,0.19,0.005,0.2998,1.3954,SKIP,SKIP,True,2026-07-13T11:19:47.000439
11,proposed,obj_fork,0.4898,1.4004,0.19,0.005,0.2998,1.3954,SKIP,SKIP,True,2026-07-13T11:19:52.256395
12,proposed,obj_fork,0.1345,1.2155,0.19,0.005,0.0555,1.2105,SKIP,SKIP,True,2026-07-13T11:19:58.085360
13,proposed,obj_fork,0.4898,1.4004,0.19,0.005,0.2998,1.3954,SKIP,SKIP,True,2026-07-13T11:20:03.284734
14,proposed,obj_fork,0.1345,1.2155,0.19,0.005,0.0555,1.2105,SKIP,SKIP,True,2026-07-13T11:20:08.198762
15,proposed,obj_fork,0.1345,1.2155,0.19,0.005,0.0555,1.2105,SKIP,SKIP,True,2026-07-13T11:20:13.354578
16,proposed,obj_fork,0.1345,1.2155,0.19,0.005,0.0555,1.2105,SKIP,SKIP,True,2026-07-13T11:20:24.432248
17,proposed,obj_fork,0.1345,1.2155,0.19,0.005,0.0555,1.2105,SKIP,SKIP,True,2026-07-13T11:20:29.540845
18,proposed,obj_fork,0.1345,1.2155,0.19,0.005,0.0555,1.2105,SKIP,SKIP,True,2026-07-13T11:20:34.707099
19,proposed,obj_fork,0.4898,1.4004,0.19,0.005,0.2998,1.3954,SKIP,SKIP,True,2026-07-13T11:20:44.926412
20,proposed,obj_fork,0.1345,1.2155,0.19,0.005,0.0555,1.2105,SKIP,SKIP,True,2026-07-13T11:20:55.496264
1,proposed,obj_bottle,0.4483,0.5851,0.07,0.18,0.3783,0.4051,SKIP,SKIP,True,2026-07-13T11:21:05.915027
2,proposed,obj_bottle,0.4652,0.4946,0.07,0.18,0.3952,0.3146,SKIP,SKIP,True,2026-07-13T11:21:16.368373
3,proposed,obj_bottle,0.4483,0.5851,0.07,0.18,0.3783,0.4051,SKIP,SKIP,True,2026-07-13T11:21:21.771781
4,proposed,obj_bottle,0.4483,0.5851,0.07,0.18,0.3783,0.4051,SKIP,SKIP,True,2026-07-13T11:21:27.344336
5,proposed,obj_bottle,0.4652,0.4946,0.07,0.18,0.3952,0.3146,SKIP,SKIP,True,2026-07-13T11:21:32.518194
6,proposed,obj_bottle,0.4483,0.5851,0.07,0.18,0.3783,0.4051,SKIP,SKIP,True,2026-07-13T11:21:37.686834
7,proposed,obj_bottle,0.4483,0.5851,0.07,0.18,0.3783,0.4051,SKIP,SKIP,True,2026-07-13T11:21:43.222524
8,proposed,obj_bottle,0.4652,0.4946,0.07,0.18,0.3952,0.3146,SKIP,SKIP,True,2026-07-13T11:21:54.224295
9,proposed,obj_bottle,0.4483,0.5851,0.07,0.18,0.3783,0.4051,SKIP,SKIP,True,2026-07-13T11:21:59.691234
10,proposed,obj_bottle,0.4652,0.4946,0.07,0.18,0.3952,0.3146,SKIP,SKIP,True,2026-07-13T11:22:10.537363
11,proposed,obj_bottle,0.4483,0.5851,0.07,0.18,0.3783,0.4051,SKIP,SKIP,True,2026-07-13T11:22:21.899315
12,proposed,obj_bottle,0.4483,0.5851,0.07,0.18,0.3783,0.4051,SKIP,SKIP,True,2026-07-13T11:22:27.258103
13,proposed,obj_bottle,0.4652,0.4946,0.07,0.18,0.3952,0.3146,SKIP,SKIP,True,2026-07-13T11:22:32.693418
14,proposed,obj_bottle,0.4483,0.5851,0.07,0.18,0.3783,0.4051,SKIP,SKIP,True,2026-07-13T11:22:42.975634
15,proposed,obj_bottle,0.4652,0.4946,0.07,0.18,0.3952,0.3146,SKIP,SKIP,True,2026-07-13T11:22:47.936655
16,proposed,obj_bottle,0.4483,0.5851,0.07,0.18,0.3783,0.4051,SKIP,SKIP,True,2026-07-13T11:22:53.189988
17,proposed,obj_bottle,0.4483,0.5851,0.07,0.18,0.3783,0.4051,SKIP,SKIP,True,2026-07-13T11:22:58.481342
18,proposed,obj_bottle,0.4652,0.4946,0.07,0.18,0.3952,0.3146,SKIP,SKIP,True,2026-07-13T11:23:03.955771
19,proposed,obj_bottle,0.4652,0.4946,0.07,0.18,0.3952,0.3146,SKIP,SKIP,True,2026-07-13T11:23:09.407499
20,proposed,obj_bottle,0.4652,0.4946,0.07,0.18,0.3952,0.3146,SKIP,SKIP,True,2026-07-13T11:23:14.803019
1,proposed,obj_mug,0.5433,0.806,0.08,0.09,0.4633,0.716,SKIP,SKIP,True,2026-07-13T11:23:25.118869
2,proposed,obj_mug,0.4417,0.5274,0.08,0.09,0.3617,0.4374,SKIP,SKIP,True,2026-07-13T11:23:30.312547
3,proposed,obj_mug,0.5433,0.806,0.08,0.09,0.4633,0.716,SKIP,SKIP,True,2026-07-13T11:23:35.330203
4,proposed,obj_mug,0.5433,0.806,0.08,0.09,0.4633,0.716,SKIP,SKIP,True,2026-07-13T11:23:45.287755
5,proposed,obj_mug,0.5433,0.806,0.08,0.09,0.4633,0.716,SKIP,SKIP,True,2026-07-13T11:23:50.834316
6,proposed,obj_mug,0.5433,0.806,0.08,0.09,0.4633,0.716,SKIP,SKIP,True,2026-07-13T11:23:56.178267
7,proposed,obj_mug,0.4417,0.5274,0.08,0.09,0.3617,0.4374,SKIP,SKIP,True,2026-07-13T11:24:01.270938
8,proposed,obj_mug,0.5433,0.806,0.08,0.09,0.4633,0.716,SKIP,SKIP,True,2026-07-13T11:24:06.281434
9,proposed,obj_mug,0.4417,0.5274,0.08,0.09,0.3617,0.4374,SKIP,SKIP,True,2026-07-13T11:24:11.619994
10,proposed,obj_mug,0.5433,0.806,0.08,0.09,0.4633,0.716,SKIP,SKIP,True,2026-07-13T11:24:21.963565
11,proposed,obj_mug,0.4417,0.5274,0.08,0.09,0.3617,0.4374,SKIP,SKIP,True,2026-07-13T11:24:32.679770
12,proposed,obj_mug,0.5433,0.806,0.08,0.09,0.4633,0.716,SKIP,SKIP,True,2026-07-13T11:24:38.082556
13,proposed,obj_mug,0.5433,0.806,0.08,0.09,0.4633,0.716,SKIP,SKIP,True,2026-07-13T11:24:43.271856
14,proposed,obj_mug,0.4417,0.5274,0.08,0.09,0.3617,0.4374,SKIP,SKIP,True,2026-07-13T11:24:48.579561
15,proposed,obj_mug,0.5433,0.806,0.08,0.09,0.4633,0.716,SKIP,SKIP,True,2026-07-13T11:24:59.454541
16,proposed,obj_mug,0.4417,0.5274,0.08,0.09,0.3617,0.4374,SKIP,SKIP,True,2026-07-13T11:25:04.815023
17,proposed,obj_mug,0.5433,0.806,0.08,0.09,0.4633,0.716,SKIP,SKIP,True,2026-07-13T11:25:10.235718
19,proposed,obj_mug,0.5433,0.806,0.08,0.09,0.4633,0.716,SKIP,SKIP,True,2026-07-13T11:25:37.293031
20,proposed,obj_mug,0.5433,0.806,0.08,0.09,0.4633,0.716,SKIP,SKIP,True,2026-07-13T11:25:47.828216
1,proposed,obj_toothbrush,0.1094,1.2793,0.18,0.008,0.0706,1.2713,SKIP,SKIP,True,2026-07-13T11:26:03.542241
2,proposed,obj_toothbrush,0.1714,0.9696,0.18,0.008,0.0086,0.9616,SKIP,SKIP,True,2026-07-13T11:26:14.441746
3,proposed,obj_toothbrush,0.1094,1.2793,0.18,0.008,0.0706,1.2713,SKIP,SKIP,True,2026-07-13T11:26:19.581448
4,proposed,obj_toothbrush,0.1094,1.2793,0.18,0.008,0.0706,1.2713,SKIP,SKIP,True,2026-07-13T11:26:24.749339
5,proposed,obj_toothbrush,0.1714,0.9696,0.18,0.008,0.0086,0.9616,SKIP,SKIP,True,2026-07-13T11:26:30.143703
6,proposed,obj_toothbrush,0.1714,0.9696,0.18,0.008,0.0086,0.9616,SKIP,SKIP,True,2026-07-13T11:26:35.527825
9,proposed,obj_toothbrush,0.1714,0.9696,0.18,0.008,0.0086,0.9616,SKIP,SKIP,True,2026-07-13T11:27:07.688338
10,proposed,obj_toothbrush,0.1094,1.2793,0.18,0.008,0.0706,1.2713,SKIP,SKIP,True,2026-07-13T11:27:12.491695
11,proposed,obj_toothbrush,0.1714,0.9696,0.18,0.008,0.0086,0.9616,SKIP,SKIP,True,2026-07-13T11:27:17.953184
13,proposed,obj_toothbrush,0.1094,1.2793,0.18,0.008,0.0706,1.2713,SKIP,SKIP,True,2026-07-13T11:27:34.222789
14,proposed,obj_toothbrush,0.1094,1.2793,0.18,0.008,0.0706,1.2713,SKIP,SKIP,True,2026-07-13T11:27:39.492108
16,proposed,obj_toothbrush,0.1094,1.2793,0.18,0.008,0.0706,1.2713,SKIP,SKIP,True,2026-07-13T11:27:55.140857
17,proposed,obj_toothbrush,0.1714,0.9696,0.18,0.008,0.0086,0.9616,SKIP,SKIP,True,2026-07-13T11:28:00.493235
18,proposed,obj_toothbrush,0.1094,1.2793,0.18,0.008,0.0706,1.2713,SKIP,SKIP,True,2026-07-13T11:28:10.834772
19,proposed,obj_toothbrush,0.1094,1.2793,0.18,0.008,0.0706,1.2713,SKIP,SKIP,True,2026-07-13T11:28:16.208595
20,proposed,obj_toothbrush,0.1714,0.9696,0.18,0.008,0.0086,0.9616,SKIP,SKIP,True,2026-07-13T11:28:26.729480
1,proposed,obj_notebook,1.1187,1.4136,0.21,0.01,0.9087,1.4036,SKIP,SKIP,True,2026-07-13T11:28:36.909718
2,proposed,obj_notebook,1.1205,1.6649,0.21,0.01,0.9105,1.6549,SKIP,SKIP,True,2026-07-13T11:28:47.573251
3,proposed,obj_notebook,1.1187,1.4136,0.21,0.01,0.9087,1.4036,SKIP,SKIP,True,2026-07-13T11:28:53.079729
5,proposed,obj_notebook,1.1205,1.6649,0.21,0.01,0.9105,1.6549,SKIP,SKIP,True,2026-07-13T11:29:08.605124
6,proposed,obj_notebook,1.1187,1.4136,0.21,0.01,0.9087,1.4036,SKIP,SKIP,True,2026-07-13T11:29:13.776112
7,proposed,obj_notebook,1.1187,1.4136,0.21,0.01,0.9087,1.4036,SKIP,SKIP,True,2026-07-13T11:29:18.612512
8,proposed,obj_notebook,1.1187,1.4136,0.21,0.01,0.9087,1.4036,SKIP,SKIP,True,2026-07-13T11:29:24.049479
10,proposed,obj_notebook,1.1187,1.4136,0.21,0.01,0.9087,1.4036,SKIP,SKIP,True,2026-07-13T11:29:39.899538
11,proposed,obj_notebook,1.1187,1.4136,0.21,0.01,0.9087,1.4036,SKIP,SKIP,True,2026-07-13T11:29:44.659950
13,proposed,obj_notebook,1.1187,1.4136,0.21,0.01,0.9087,1.4036,SKIP,SKIP,True,2026-07-13T11:30:00.202310
14,proposed,obj_notebook,1.1205,1.6649,0.21,0.01,0.9105,1.6549,SKIP,SKIP,True,2026-07-13T11:30:06.034088
15,proposed,obj_notebook,1.1205,1.6649,0.21,0.01,0.9105,1.6549,SKIP,SKIP,True,2026-07-13T11:30:16.756556
16,proposed,obj_notebook,1.1205,1.6649,0.21,0.01,0.9105,1.6549,SKIP,SKIP,True,2026-07-13T11:30:21.875448
17,proposed,obj_notebook,1.1205,1.6649,0.21,0.01,0.9105,1.6549,SKIP,SKIP,True,2026-07-13T11:30:26.843472
18,proposed,obj_notebook,1.1187,1.4136,0.21,0.01,0.9087,1.4036,SKIP,SKIP,True,2026-07-13T11:30:31.914639
19,proposed,obj_notebook,1.1205,1.6649,0.21,0.01,0.9105,1.6549,SKIP,SKIP,True,2026-07-13T11:30:37.204964
20,proposed,obj_notebook,1.1187,1.4136,0.21,0.01,0.9087,1.4036,SKIP,SKIP,True,2026-07-13T11:30:42.314133
1,proposed,obj_pen,0.0936,0.946,0.01,0.14,0.0836,0.806,SKIP,SKIP,True,2026-07-13T11:30:58.097110
2,proposed,obj_pen,0.1378,0.9914,0.01,0.14,0.1278,0.8514,SKIP,SKIP,True,2026-07-13T11:31:03.402750
4,proposed,obj_pen,0.0936,0.946,0.01,0.14,0.0836,0.806,SKIP,SKIP,True,2026-07-13T11:31:19.276871
5,proposed,obj_pen,0.1378,0.9914,0.01,0.14,0.1278,0.8514,SKIP,SKIP,True,2026-07-13T11:31:29.789615
7,proposed,obj_pen,0.1378,0.9914,0.01,0.14,0.1278,0.8514,SKIP,SKIP,True,2026-07-13T11:31:51.544945
9,proposed,obj_pen,0.0936,0.946,0.01,0.14,0.0836,0.806,SKIP,SKIP,True,2026-07-13T11:32:18.617795
10,proposed,obj_pen,0.1378,0.9914,0.01,0.14,0.1278,0.8514,SKIP,SKIP,True,2026-07-13T11:32:23.885912
11,proposed,obj_pen,0.1378,0.9914,0.01,0.14,0.1278,0.8514,SKIP,SKIP,True,2026-07-13T11:32:29.274168
12,proposed,obj_pen,0.1378,0.9914,0.01,0.14,0.1278,0.8514,SKIP,SKIP,True,2026-07-13T11:32:34.605976
13,proposed,obj_pen,0.0936,0.946,0.01,0.14,0.0836,0.806,SKIP,SKIP,True,2026-07-13T11:32:39.548437
15,proposed,obj_pen,0.0936,0.946,0.01,0.14,0.0836,0.806,SKIP,SKIP,True,2026-07-13T11:32:56.291035
17,proposed,obj_pen,0.1378,0.9914,0.01,0.14,0.1278,0.8514,SKIP,SKIP,True,2026-07-13T11:33:16.918007
18,proposed,obj_pen,0.1378,0.9914,0.01,0.14,0.1278,0.8514,SKIP,SKIP,True,2026-07-13T11:33:22.111789
19,proposed,obj_pen,0.0936,0.946,0.01,0.14,0.0836,0.806,SKIP,SKIP,True,2026-07-13T11:33:33.102639
20,proposed,obj_pen,0.1378,0.9914,0.01,0.14,0.1278,0.8514,SKIP,SKIP,True,2026-07-13T11:33:38.319687
1,proposed,obj_pencil,0.0708,1.1489,0.009,0.175,0.0618,0.9739,SKIP,SKIP,True,2026-07-13T11:33:59.177845
2,proposed,obj_pencil,0.0778,1.3861,0.009,0.175,0.0688,1.2111,SKIP,SKIP,True,2026-07-13T11:34:04.164860
3,proposed,obj_pencil,0.0708,1.1489,0.009,0.175,0.0618,0.9739,SKIP,SKIP,True,2026-07-13T11:34:09.352811
4,proposed,obj_pencil,0.0708,1.1489,0.009,0.175,0.0618,0.9739,SKIP,SKIP,True,2026-07-13T11:34:20.378324
5,proposed,obj_pencil,0.0778,1.3861,0.009,0.175,0.0688,1.2111,SKIP,SKIP,True,2026-07-13T11:34:25.785351
6,proposed,obj_pencil,0.0778,1.3861,0.009,0.175,0.0688,1.2111,SKIP,SKIP,True,2026-07-13T11:34:31.325892
8,proposed,obj_pencil,0.0778,1.3861,0.009,0.175,0.0688,1.2111,SKIP,SKIP,True,2026-07-13T11:34:52.505482
10,proposed,obj_pencil,0.0708,1.1489,0.009,0.175,0.0618,0.9739,SKIP,SKIP,True,2026-07-13T11:35:09.455579
11,proposed,obj_pencil,0.0778,1.3861,0.009,0.175,0.0688,1.2111,SKIP,SKIP,True,2026-07-13T11:35:14.832507
12,proposed,obj_pencil,0.0708,1.1489,0.009,0.175,0.0618,0.9739,SKIP,SKIP,True,2026-07-13T11:35:20.036396
13,proposed,obj_pencil,0.0778,1.3861,0.009,0.175,0.0688,1.2111,SKIP,SKIP,True,2026-07-13T11:35:30.844721
14,proposed,obj_pencil,0.0708,1.1489,0.009,0.175,0.0618,0.9739,SKIP,SKIP,True,2026-07-13T11:35:36.264112
17,proposed,obj_pencil,0.0778,1.3861,0.009,0.175,0.0688,1.2111,SKIP,SKIP,True,2026-07-13T11:36:14.786799
19,proposed,obj_pencil,0.0778,1.3861,0.009,0.175,0.0688,1.2111,SKIP,SKIP,True,2026-07-13T11:36:33.023605
20,proposed,obj_pencil,0.0778,1.3861,0.009,0.175,0.0688,1.2111,SKIP,SKIP,True,2026-07-13T11:36:40.397747
1,proposed,obj_knife,0.1647,1.3805,0.2,0.005,0.0353,1.3755,SKIP,SKIP,True,2026-07-13T11:37:09.144705
2,proposed,obj_knife,0.1647,1.3805,0.2,0.005,0.0353,1.3755,SKIP,SKIP,True,2026-07-13T11:37:16.405842
3,proposed,obj_knife,0.1647,1.3805,0.2,0.005,0.0353,1.3755,SKIP,SKIP,True,2026-07-13T11:37:23.212682
4,proposed,obj_knife,0.5948,1.139,0.2,0.005,0.3948,1.134,SKIP,SKIP,True,2026-07-13T11:37:30.185822
5,proposed,obj_knife,0.5948,1.139,0.2,0.005,0.3948,1.134,SKIP,SKIP,True,2026-07-13T11:37:36.694834
7,proposed,obj_knife,0.1647,1.3805,0.2,0.005,0.0353,1.3755,SKIP,SKIP,True,2026-07-13T11:37:55.612302
8,proposed,obj_knife,0.1647,1.3805,0.2,0.005,0.0353,1.3755,SKIP,SKIP,True,2026-07-13T11:38:01.470800
9,proposed,obj_knife,0.1647,1.3805,0.2,0.005,0.0353,1.3755,SKIP,SKIP,True,2026-07-13T11:38:07.006972
10,proposed,obj_knife,0.1647,1.3805,0.2,0.005,0.0353,1.3755,SKIP,SKIP,True,2026-07-13T11:38:12.512872
12,proposed,obj_knife,0.5948,1.139,0.2,0.005,0.3948,1.134,SKIP,SKIP,True,2026-07-13T11:38:38.985979
13,proposed,obj_knife,0.5948,1.139,0.2,0.005,0.3948,1.134,SKIP,SKIP,True,2026-07-13T11:38:49.564342
14,proposed,obj_knife,0.1647,1.3805,0.2,0.005,0.0353,1.3755,SKIP,SKIP,True,2026-07-13T11:38:54.709366
16,proposed,obj_knife,0.1647,1.3805,0.2,0.005,0.0353,1.3755,SKIP,SKIP,True,2026-07-13T11:39:21.120684
17,proposed,obj_knife,0.1647,1.3805,0.2,0.005,0.0353,1.3755,SKIP,SKIP,True,2026-07-13T11:39:26.446771
18,proposed,obj_knife,0.5948,1.139,0.2,0.005,0.3948,1.134,SKIP,SKIP,True,2026-07-13T11:39:31.387070
1,proposed,obj_spoon,0.1468,1.0774,0.18,0.006,0.0332,1.0714,SKIP,SKIP,True,2026-07-13T11:40:19.367779
3,proposed,obj_spoon,0.1468,1.0774,0.18,0.006,0.0332,1.0714,SKIP,SKIP,True,2026-07-13T11:40:40.772986
4,proposed,obj_spoon,0.2001,1.2546,0.18,0.006,0.0201,1.2486,SKIP,SKIP,True,2026-07-13T11:40:45.844355
5,proposed,obj_spoon,0.1468,1.0774,0.18,0.006,0.0332,1.0714,SKIP,SKIP,True,2026-07-13T11:40:56.198880
7,proposed,obj_spoon,0.2001,1.2546,0.18,0.006,0.0201,1.2486,SKIP,SKIP,True,2026-07-13T11:41:12.064702
8,proposed,obj_spoon,0.1468,1.0774,0.18,0.006,0.0332,1.0714,SKIP,SKIP,True,2026-07-13T11:41:17.228587
9,proposed,obj_spoon,0.2001,1.2546,0.18,0.006,0.0201,1.2486,SKIP,SKIP,True,2026-07-13T11:41:22.821229
10,proposed,obj_spoon,0.2001,1.2546,0.18,0.006,0.0201,1.2486,SKIP,SKIP,True,2026-07-13T11:41:33.234470
11,proposed,obj_spoon,0.2001,1.2546,0.18,0.006,0.0201,1.2486,SKIP,SKIP,True,2026-07-13T11:41:44.339605
12,proposed,obj_spoon,0.1468,1.0774,0.18,0.006,0.0332,1.0714,SKIP,SKIP,True,2026-07-13T11:41:49.316829
13,proposed,obj_spoon,0.2001,1.2546,0.18,0.006,0.0201,1.2486,SKIP,SKIP,True,2026-07-13T11:41:59.923686
14,proposed,obj_spoon,0.2001,1.2546,0.18,0.006,0.0201,1.2486,SKIP,SKIP,True,2026-07-13T11:42:10.748496
16,proposed,obj_spoon,0.2001,1.2546,0.18,0.006,0.0201,1.2486,SKIP,SKIP,True,2026-07-13T11:42:27.662816
17,proposed,obj_spoon,0.1468,1.0774,0.18,0.006,0.0332,1.0714,SKIP,SKIP,True,2026-07-13T11:42:33.253009
18,proposed,obj_spoon,0.1468,1.0774,0.18,0.006,0.0332,1.0714,SKIP,SKIP,True,2026-07-13T11:42:43.375947
20,proposed,obj_spoon,0.1468,1.0774,0.18,0.006,0.0332,1.0714,SKIP,SKIP,True,2026-07-13T11:43:04.515303
1,proposed,obj_ruler,0.692,1.3261,0.3,0.003,0.392,1.3231,SKIP,SKIP,True,2026-07-13T11:43:15.445336
2,proposed,obj_ruler,0.158,1.339,0.3,0.003,0.142,1.336,SKIP,SKIP,True,2026-07-13T11:43:26.867455
3,proposed,obj_ruler,0.692,1.3261,0.3,0.003,0.392,1.3231,SKIP,SKIP,True,2026-07-13T11:43:37.684336
4,proposed,obj_ruler,0.158,1.339,0.3,0.003,0.142,1.336,SKIP,SKIP,True,2026-07-13T11:43:43.158751
5,proposed,obj_ruler,0.692,1.3261,0.3,0.003,0.392,1.3231,SKIP,SKIP,True,2026-07-13T11:43:48.734398
6,proposed,obj_ruler,0.692,1.3261,0.3,0.003,0.392,1.3231,SKIP,SKIP,True,2026-07-13T11:43:58.992589
7,proposed,obj_ruler,0.692,1.3261,0.3,0.003,0.392,1.3231,SKIP,SKIP,True,2026-07-13T11:44:04.018476
9,proposed,obj_ruler,0.692,1.3261,0.3,0.003,0.392,1.3231,SKIP,SKIP,True,2026-07-13T11:44:30.063422
10,proposed,obj_ruler,0.158,1.339,0.3,0.003,0.142,1.336,SKIP,SKIP,True,2026-07-13T11:44:35.387631
11,proposed,obj_ruler,0.692,1.3261,0.3,0.003,0.392,1.3231,SKIP,SKIP,True,2026-07-13T11:44:40.236220
13,proposed,obj_ruler,0.692,1.3261,0.3,0.003,0.392,1.3231,SKIP,SKIP,True,2026-07-13T11:45:10.032042
14,proposed,obj_ruler,0.158,1.339,0.3,0.003,0.142,1.336,SKIP,SKIP,True,2026-07-13T11:45:20.070788
15,proposed,obj_ruler,0.158,1.339,0.3,0.003,0.142,1.336,SKIP,SKIP,True,2026-07-13T11:45:25.433245
16,proposed,obj_ruler,0.158,1.339,0.3,0.003,0.142,1.336,SKIP,SKIP,True,2026-07-13T11:45:30.484494
17,proposed,obj_ruler,0.692,1.3261,0.3,0.003,0.392,1.3231,SKIP,SKIP,True,2026-07-13T11:45:35.814647
18,proposed,obj_ruler,0.158,1.339,0.3,0.003,0.142,1.336,SKIP,SKIP,True,2026-07-13T11:45:40.908112
19,proposed,obj_ruler,0.158,1.339,0.3,0.003,0.142,1.336,SKIP,SKIP,True,2026-07-13T11:45:50.669329
20,proposed,obj_ruler,0.158,1.339,0.3,0.003,0.142,1.336,SKIP,SKIP,True,2026-07-13T11:45:55.536001
1,proposed,obj_cable,0.3682,1.4794,0.13,0.003,0.2382,1.4764,SKIP,SKIP,True,2026-07-13T11:46:06.017247
2,proposed,obj_cable,0.2146,1.3049,0.13,0.003,0.0846,1.3019,SKIP,SKIP,True,2026-07-13T11:46:11.273867
3,proposed,obj_cable,0.2146,1.3049,0.13,0.003,0.0846,1.3019,SKIP,SKIP,True,2026-07-13T11:46:16.650932
4,proposed,obj_cable,0.2146,1.3049,0.13,0.003,0.0846,1.3019,SKIP,SKIP,True,2026-07-13T11:46:21.539916
5,proposed,obj_cable,0.3682,1.4794,0.13,0.003,0.2382,1.4764,SKIP,SKIP,True,2026-07-13T11:46:32.282728
7,proposed,obj_cable,0.2146,1.3049,0.13,0.003,0.0846,1.3019,SKIP,SKIP,True,2026-07-13T11:46:48.605750
8,proposed,obj_cable,0.2146,1.3049,0.13,0.003,0.0846,1.3019,SKIP,SKIP,True,2026-07-13T11:46:53.594206
10,proposed,obj_cable,0.2146,1.3049,0.13,0.003,0.0846,1.3019,SKIP,SKIP,True,2026-07-13T11:47:09.627401
11,proposed,obj_cable,0.2146,1.3049,0.13,0.003,0.0846,1.3019,SKIP,SKIP,True,2026-07-13T11:47:14.985685
12,proposed,obj_cable,0.2146,1.3049,0.13,0.003,0.0846,1.3019,SKIP,SKIP,True,2026-07-13T11:47:20.038684
15,proposed,obj_cable,0.2146,1.3049,0.13,0.003,0.0846,1.3019,SKIP,SKIP,True,2026-07-13T11:47:51.022055
17,proposed,obj_cable,0.3682,1.4794,0.13,0.003,0.2382,1.4764,SKIP,SKIP,True,2026-07-13T11:48:07.124917
18,proposed,obj_cable,0.2146,1.3049,0.13,0.003,0.0846,1.3019,SKIP,SKIP,True,2026-07-13T11:48:17.089761
19,proposed,obj_cable,0.3682,1.4794,0.13,0.003,0.2382,1.4764,SKIP,SKIP,True,2026-07-13T11:48:22.312669
20,proposed,obj_cable,0.3682,1.4794,0.13,0.003,0.2382,1.4764,SKIP,SKIP,True,2026-07-13T11:48:27.454088
1,proposed,obj_chopstick_a,0.111,1.6396,0.006,0.22,0.105,1.4196,SKIP,SKIP,True,2026-07-13T11:48:37.820035
2,proposed,obj_chopstick_a,0.111,1.6396,0.006,0.22,0.105,1.4196,SKIP,SKIP,True,2026-07-13T11:48:48.254807
