trial,condition,object_name,estimated_width_m,estimated_height_m,gt_width_m,gt_height_m,width_error_m,height_error_m,decision,gt_decision,correct,timestamp
3,proposed,obj_tissue_box,0.5152,0.6335,0.12,0.06,0.3952,0.5735,SKIP,SKIP,True,2026-07-13T13:21:35.455242
5,proposed,obj_tissue_box,0.5152,0.6335,0.12,0.06,0.3952,0.5735,SKIP,SKIP,True,2026-07-13T13:22:04.714486
6,proposed,obj_tissue_box,0.475,0.668,0.12,0.06,0.355,0.608,SKIP,SKIP,True,2026-07-13T13:22:11.967109
7,proposed,obj_tissue_box,0.475,0.668,0.12,0.06,0.355,0.608,SKIP,SKIP,True,2026-07-13T13:22:19.265527
8,proposed,obj_tissue_box,0.4782,0.6483,0.12,0.06,0.3582,0.5883,SKIP,SKIP,True,2026-07-13T13:22:34.121459
9,proposed,obj_tissue_box,0.4782,0.6483,0.12,0.06,0.3582,0.5883,SKIP,SKIP,True,2026-07-13T13:22:41.558865
10,proposed,obj_tissue_box,0.4782,0.6483,0.12,0.06,0.3582,0.5883,SKIP,SKIP,True,2026-07-13T13:22:55.810442
11,proposed,obj_tissue_box,0.4782,0.6483,0.12,0.06,0.3582,0.5883,SKIP,SKIP,True,2026-07-13T13:23:03.285313
12,proposed,obj_tissue_box,0.475,0.668,0.12,0.06,0.355,0.608,SKIP,SKIP,True,2026-07-13T13:23:10.553255
13,proposed,obj_tissue_box,0.4782,0.6483,0.12,0.06,0.3582,0.5883,SKIP,SKIP,True,2026-07-13T13:23:17.783513
14,proposed,obj_tissue_box,0.4782,0.6483,0.12,0.06,0.3582,0.5883,SKIP,SKIP,True,2026-07-13T13:23:32.413271
16,proposed,obj_tissue_box,0.5152,0.6335,0.12,0.06,0.3952,0.5735,SKIP,SKIP,True,2026-07-13T13:23:54.973447
17,proposed,obj_tissue_box,0.475,0.668,0.12,0.06,0.355,0.608,SKIP,SKIP,True,2026-07-13T13:24:02.243209
19,proposed,obj_tissue_box,0.475,0.668,0.12,0.06,0.355,0.608,SKIP,SKIP,True,2026-07-13T13:24:24.146240
20,proposed,obj_tissue_box,0.475,0.668,0.12,0.06,0.355,0.608,SKIP,SKIP,True,2026-07-13T13:24:39.062109
1,proposed,obj_storage_box,0.9708,1.5256,0.22,0.14,0.7508,1.3856,SKIP,SKIP,True,2026-07-13T13:25:01.688730
3,proposed,obj_storage_box,1.1384,1.4374,0.22,0.14,0.9184,1.2974,SKIP,SKIP,True,2026-07-13T13:25:31.054986
5,proposed,obj_storage_box,0.9708,1.5256,0.22,0.14,0.7508,1.3856,SKIP,SKIP,True,2026-07-13T13:25:53.125838
6,proposed,obj_storage_box,0.9708,1.5256,0.22,0.14,0.7508,1.3856,SKIP,SKIP,True,2026-07-13T13:26:00.312015
7,proposed,obj_storage_box,1.1384,1.4374,0.22,0.14,0.9184,1.2974,SKIP,SKIP,True,2026-07-13T13:26:15.280012
8,proposed,obj_storage_box,0.9708,1.5256,0.22,0.14,0.7508,1.3856,SKIP,SKIP,True,2026-07-13T13:26:29.632106
9,proposed,obj_storage_box,1.1384,1.4374,0.22,0.14,0.9184,1.2974,SKIP,SKIP,True,2026-07-13T13:26:44.389053
11,proposed,obj_storage_box,0.9708,1.5256,0.22,0.14,0.7508,1.3856,SKIP,SKIP,True,2026-07-13T13:27:14.190169
13,proposed,obj_storage_box,1.1384,1.4374,0.22,0.14,0.9184,1.2974,SKIP,SKIP,True,2026-07-13T13:27:37.094886
14,proposed,obj_storage_box,1.1384,1.4374,0.22,0.14,0.9184,1.2974,SKIP,SKIP,True,2026-07-13T13:27:52.194008
15,proposed,obj_storage_box,1.1384,1.4374,0.22,0.14,0.9184,1.2974,SKIP,SKIP,True,2026-07-13T13:27:59.527946
16,proposed,obj_storage_box,0.9708,1.5256,0.22,0.14,0.7508,1.3856,SKIP,SKIP,True,2026-07-13T13:28:14.673846
17,proposed,obj_storage_box,0.9708,1.5256,0.22,0.14,0.7508,1.3856,SKIP,SKIP,True,2026-07-13T13:28:22.101720
18,proposed,obj_storage_box,0.9708,1.5256,0.22,0.14,0.7508,1.3856,SKIP,SKIP,True,2026-07-13T13:28:29.374404
19,proposed,obj_storage_box,0.9708,1.5256,0.22,0.14,0.7508,1.3856,SKIP,SKIP,True,2026-07-13T13:28:36.540265
20,proposed,obj_storage_box,0.9708,1.5256,0.22,0.14,0.7508,1.3856,SKIP,SKIP,True,2026-07-13T13:28:51.489268
1,proposed,obj_wooden_crate,0.8172,1.0695,0.16,0.12,0.6572,0.9495,SKIP,SKIP,True,2026-07-13T13:29:14.336506
2,proposed,obj_wooden_crate,0.8752,1.0709,0.16,0.12,0.7152,0.9509,SKIP,SKIP,True,2026-07-13T13:29:21.655971
3,proposed,obj_wooden_crate,0.8172,1.0695,0.16,0.12,0.6572,0.9495,SKIP,SKIP,True,2026-07-13T13:29:36.695710
6,proposed,obj_wooden_crate,0.8752,1.0709,0.16,0.12,0.7152,0.9509,SKIP,SKIP,True,2026-07-13T13:30:14.173034
7,proposed,obj_wooden_crate,1.0967,1.3248,0.16,0.12,0.9367,1.2048,SKIP,SKIP,True,2026-07-13T13:30:29.370094
9,proposed,obj_wooden_crate,1.0967,1.3248,0.16,0.12,0.9367,1.2048,SKIP,SKIP,True,2026-07-13T13:30:45.011517
10,proposed,obj_wooden_crate,1.0967,1.3248,0.16,0.12,0.9367,1.2048,SKIP,SKIP,True,2026-07-13T13:30:59.849617
11,proposed,obj_wooden_crate,1.0967,1.3248,0.16,0.12,0.9367,1.2048,SKIP,SKIP,True,2026-07-13T13:31:15.151404
15,proposed,obj_wooden_crate,0.8752,1.0709,0.16,0.12,0.7152,0.9509,SKIP,SKIP,True,2026-07-13T13:32:14.121089
16,proposed,obj_wooden_crate,0.8752,1.0709,0.16,0.12,0.7152,0.9509,SKIP,SKIP,True,2026-07-13T13:32:21.530042
18,proposed,obj_wooden_crate,0.8172,1.0695,0.16,0.12,0.6572,0.9495,SKIP,SKIP,True,2026-07-13T13:32:37.142928
20,proposed,obj_wooden_crate,0.8172,1.0695,0.16,0.12,0.6572,0.9495,SKIP,SKIP,True,2026-07-13T13:32:52.677341
1,proposed,obj_bottle,0.5324,0.9878,0.07,0.2,0.4624,0.7878,SKIP,SKIP,True,2026-07-13T13:33:22.008857
2,proposed,obj_bottle,0.4458,0.6968,0.07,0.2,0.3758,0.4968,SKIP,SKIP,True,2026-07-13T13:33:29.467497
4,proposed,obj_bottle,0.376,0.7086,0.07,0.2,0.306,0.5086,SKIP,SKIP,True,2026-07-13T13:33:59.167879
5,proposed,obj_bottle,0.5324,0.9878,0.07,0.2,0.4624,0.7878,SKIP,SKIP,True,2026-07-13T13:34:07.033092
6,proposed,obj_bottle,0.5324,0.9878,0.07,0.2,0.4624,0.7878,SKIP,SKIP,True,2026-07-13T13:34:21.823128
7,proposed,obj_bottle,0.5324,0.9878,0.07,0.2,0.4624,0.7878,SKIP,SKIP,True,2026-07-13T13:34:36.249550
9,proposed,obj_bottle,0.376,0.7086,0.07,0.2,0.306,0.5086,SKIP,SKIP,True,2026-07-13T13:34:58.801625
12,proposed,obj_bottle,0.4458,0.6968,0.07,0.2,0.3758,0.4968,SKIP,SKIP,True,2026-07-13T13:35:31.143675
14,proposed,obj_bottle,0.5324,0.9878,0.07,0.2,0.4624,0.7878,SKIP,SKIP,True,2026-07-13T13:35:53.858439
15,proposed,obj_bottle,0.4458,0.6968,0.07,0.2,0.3758,0.4968,SKIP,SKIP,True,2026-07-13T13:36:01.446269
16,proposed,obj_bottle,0.4458,0.6968,0.07,0.2,0.3758,0.4968,SKIP,SKIP,True,2026-07-13T13:36:08.923211
17,proposed,obj_bottle,0.4458,0.6968,0.07,0.2,0.3758,0.4968,SKIP,SKIP,True,2026-07-13T13:36:16.651450
18,proposed,obj_bottle,0.376,0.7086,0.07,0.2,0.306,0.5086,SKIP,SKIP,True,2026-07-13T13:36:24.126634
20,proposed,obj_bottle,0.4458,0.6968,0.07,0.2,0.3758,0.4968,SKIP,SKIP,True,2026-07-13T13:36:46.374486
1,proposed,obj_mug,0.4303,0.5019,0.08,0.1,0.3503,0.4019,SKIP,SKIP,True,2026-07-13T13:37:15.856719
2,proposed,obj_mug,0.5133,0.6682,0.08,0.1,0.4333,0.5682,SKIP,SKIP,True,2026-07-13T13:37:30.471788
3,proposed,obj_mug,0.4303,0.5019,0.08,0.1,0.3503,0.4019,SKIP,SKIP,True,2026-07-13T13:37:37.909294
4,proposed,obj_mug,0.5133,0.6682,0.08,0.1,0.4333,0.5682,SKIP,SKIP,True,2026-07-13T13:37:45.331080
5,proposed,obj_mug,0.5133,0.6682,0.08,0.1,0.4333,0.5682,SKIP,SKIP,True,2026-07-13T13:37:52.501918
6,proposed,obj_mug,0.4303,0.5019,0.08,0.1,0.3503,0.4019,SKIP,SKIP,True,2026-07-13T13:37:59.477630
7,proposed,obj_mug,0.4303,0.5019,0.08,0.1,0.3503,0.4019,SKIP,SKIP,True,2026-07-13T13:38:06.892990
8,proposed,obj_mug,0.5133,0.6682,0.08,0.1,0.4333,0.5682,SKIP,SKIP,True,2026-07-13T13:38:14.258836
9,proposed,obj_mug,0.5133,0.6682,0.08,0.1,0.4333,0.5682,SKIP,SKIP,True,2026-07-13T13:38:29.156257
11,proposed,obj_mug,0.5133,0.6682,0.08,0.1,0.4333,0.5682,SKIP,SKIP,True,2026-07-13T13:38:58.291270
12,proposed,obj_mug,0.5022,1.3645,0.08,0.1,0.4222,1.2645,SKIP,SKIP,True,2026-07-13T13:39:05.548758
13,proposed,obj_mug,0.4303,0.5019,0.08,0.1,0.3503,0.4019,SKIP,SKIP,True,2026-07-13T13:39:12.794635
14,proposed,obj_mug,0.5022,1.3645,0.08,0.1,0.4222,1.2645,SKIP,SKIP,True,2026-07-13T13:39:20.744647
15,proposed,obj_mug,0.5022,1.3645,0.08,0.1,0.4222,1.2645,SKIP,SKIP,True,2026-07-13T13:39:36.049591
16,proposed,obj_mug,0.5133,0.6682,0.08,0.1,0.4333,0.5682,SKIP,SKIP,True,2026-07-13T13:39:51.087382
17,proposed,obj_mug,0.5133,0.6682,0.08,0.1,0.4333,0.5682,SKIP,SKIP,True,2026-07-13T13:39:58.664176
18,proposed,obj_mug,0.5022,1.3645,0.08,0.1,0.4222,1.2645,SKIP,SKIP,True,2026-07-13T13:40:06.406364
19,proposed,obj_mug,0.5022,1.3645,0.08,0.1,0.4222,1.2645,SKIP,SKIP,True,2026-07-13T13:40:14.419819
20,proposed,obj_mug,0.5022,1.3645,0.08,0.1,0.4222,1.2645,SKIP,SKIP,True,2026-07-13T13:40:22.076348
2,proposed,obj_bowl,0.7611,0.9577,0.14,0.05,0.6211,0.9077,SKIP,SKIP,True,2026-07-13T13:40:52.645287
3,proposed,obj_bowl,0.7475,0.768,0.14,0.05,0.6075,0.718,SKIP,SKIP,True,2026-07-13T13:41:00.613213
4,proposed,obj_bowl,0.7611,0.9577,0.14,0.05,0.6211,0.9077,SKIP,SKIP,True,2026-07-13T13:41:08.282948
5,proposed,obj_bowl,0.7475,0.768,0.14,0.05,0.6075,0.718,SKIP,SKIP,True,2026-07-13T13:41:16.336832
6,proposed,obj_bowl,0.6411,0.8353,0.14,0.05,0.5011,0.7853,SKIP,SKIP,True,2026-07-13T13:41:31.611303
8,proposed,obj_bowl,0.7611,0.9577,0.14,0.05,0.6211,0.9077,SKIP,SKIP,True,2026-07-13T13:41:55.275508
9,proposed,obj_bowl,0.7611,0.9577,0.14,0.05,0.6211,0.9077,SKIP,SKIP,True,2026-07-13T13:42:02.741443
10,proposed,obj_bowl,0.6411,0.8353,0.14,0.05,0.5011,0.7853,SKIP,SKIP,True,2026-07-13T13:42:10.203058
14,proposed,obj_bowl,0.6411,0.8353,0.14,0.05,0.5011,0.7853,SKIP,SKIP,True,2026-07-13T13:42:56.382536
15,proposed,obj_bowl,0.7611,0.9577,0.14,0.05,0.6211,0.9077,SKIP,SKIP,True,2026-07-13T13:43:11.510362
16,proposed,obj_bowl,0.7611,0.9577,0.14,0.05,0.6211,0.9077,SKIP,SKIP,True,2026-07-13T13:43:26.722763
17,proposed,obj_bowl,0.6411,0.8353,0.14,0.05,0.5011,0.7853,SKIP,SKIP,True,2026-07-13T13:43:33.974878
18,proposed,obj_bowl,0.7611,0.9577,0.14,0.05,0.6211,0.9077,SKIP,SKIP,True,2026-07-13T13:43:41.406516
19,proposed,obj_bowl,0.7475,0.768,0.14,0.05,0.6075,0.718,SKIP,SKIP,True,2026-07-13T13:43:56.280333
20,proposed,obj_bowl,0.7611,0.9577,0.14,0.05,0.6211,0.9077,SKIP,SKIP,True,2026-07-13T13:44:11.362736
2,proposed,obj_plate,1.3244,1.3588,0.22,0.015,1.1044,1.3438,SKIP,SKIP,True,2026-07-13T13:44:49.697113
3,proposed,obj_plate,1.3244,1.3588,0.22,0.015,1.1044,1.3438,SKIP,SKIP,True,2026-07-13T13:44:57.149685
4,proposed,obj_plate,0.9976,1.2397,0.22,0.015,0.7776,1.2247,SKIP,SKIP,True,2026-07-13T13:45:12.143533
5,proposed,obj_plate,0.9976,1.2397,0.22,0.015,0.7776,1.2247,SKIP,SKIP,True,2026-07-13T13:45:19.980739
7,proposed,obj_plate,1.1334,1.3882,0.22,0.015,0.9134,1.3732,SKIP,SKIP,True,2026-07-13T13:45:36.335724
9,proposed,obj_plate,0.9976,1.2397,0.22,0.015,0.7776,1.2247,SKIP,SKIP,True,2026-07-13T13:45:52.583610
11,proposed,obj_plate,0.9976,1.2397,0.22,0.015,0.7776,1.2247,SKIP,SKIP,True,2026-07-13T13:46:18.822428
14,proposed,obj_plate,0.9976,1.2397,0.22,0.015,0.7776,1.2247,SKIP,SKIP,True,2026-07-13T13:46:51.492502
15,proposed,obj_plate,1.3244,1.3588,0.22,0.015,1.1044,1.3438,SKIP,SKIP,True,2026-07-13T13:47:05.548628
18,proposed,obj_plate,0.9976,1.2397,0.22,0.015,0.7776,1.2247,SKIP,SKIP,True,2026-07-13T13:47:46.192322
19,proposed,obj_plate,1.1334,1.3882,0.22,0.015,0.9134,1.3732,SKIP,SKIP,True,2026-07-13T13:48:01.229962
20,proposed,obj_plate,1.3244,1.3588,0.22,0.015,1.1044,1.3438,SKIP,SKIP,True,2026-07-13T13:48:08.617187
1,proposed,obj_notebook,0.8909,1.602,0.21,0.02,0.6809,1.582,SKIP,SKIP,True,2026-07-13T13:48:31.349067
2,proposed,obj_notebook,0.8909,1.602,0.21,0.02,0.6809,1.582,SKIP,SKIP,True,2026-07-13T13:48:39.220151
3,proposed,obj_notebook,0.8909,1.602,0.21,0.02,0.6809,1.582,SKIP,SKIP,True,2026-07-13T13:48:46.708160
4,proposed,obj_notebook,0.8909,1.602,0.21,0.02,0.6809,1.582,SKIP,SKIP,True,2026-07-13T13:48:55.097750
5,proposed,obj_notebook,0.8503,1.2141,0.21,0.02,0.6403,1.1941,SKIP,SKIP,True,2026-07-13T13:49:03.480949
6,proposed,obj_notebook,0.8909,1.602,0.21,0.02,0.6809,1.582,SKIP,SKIP,True,2026-07-13T13:49:11.472494
9,proposed,obj_notebook,0.8503,1.2141,0.21,0.02,0.6403,1.1941,SKIP,SKIP,True,2026-07-13T13:49:42.861306
10,proposed,obj_notebook,0.8909,1.602,0.21,0.02,0.6809,1.582,SKIP,SKIP,True,2026-07-13T13:49:50.431927
12,proposed,obj_notebook,0.8909,1.602,0.21,0.02,0.6809,1.582,SKIP,SKIP,True,2026-07-13T13:50:06.087937
14,proposed,obj_notebook,0.8909,1.602,0.21,0.02,0.6809,1.582,SKIP,SKIP,True,2026-07-13T13:50:30.291995
15,proposed,obj_notebook,0.9681,1.3512,0.21,0.02,0.7581,1.3312,SKIP,SKIP,True,2026-07-13T13:50:38.292039
16,proposed,obj_notebook,0.8909,1.602,0.21,0.02,0.6809,1.582,SKIP,SKIP,True,2026-07-13T13:50:46.207158
17,proposed,obj_notebook,0.8503,1.2141,0.21,0.02,0.6403,1.1941,SKIP,SKIP,True,2026-07-13T13:50:54.512062
1,proposed,obj_book,0.9331,1.3115,0.15,0.03,0.7831,1.2815,SKIP,SKIP,True,2026-07-13T13:52:03.066155
2,proposed,obj_book,0.9595,1.6369,0.15,0.03,0.8095,1.6069,SKIP,SKIP,True,2026-07-13T13:52:10.587048
5,proposed,obj_book,0.9547,1.3985,0.15,0.03,0.8047,1.3685,SKIP,SKIP,True,2026-07-13T13:52:48.095577
6,proposed,obj_book,0.9595,1.6369,0.15,0.03,0.8095,1.6069,SKIP,SKIP,True,2026-07-13T13:52:55.400808
7,proposed,obj_book,0.9331,1.3115,0.15,0.03,0.7831,1.2815,SKIP,SKIP,True,2026-07-13T13:53:03.306100
11,proposed,obj_book,0.9547,1.3985,0.15,0.03,0.8047,1.3685,SKIP,SKIP,True,2026-07-13T13:53:50.253251
13,proposed,obj_book,0.9331,1.3115,0.15,0.03,0.7831,1.2815,SKIP,SKIP,True,2026-07-13T13:54:12.975790
14,proposed,obj_book,0.9331,1.3115,0.15,0.03,0.7831,1.2815,SKIP,SKIP,True,2026-07-13T13:54:20.765882
15,proposed,obj_book,0.9547,1.3985,0.15,0.03,0.8047,1.3685,SKIP,SKIP,True,2026-07-13T13:54:35.920007
16,proposed,obj_book,0.9331,1.3115,0.15,0.03,0.7831,1.2815,SKIP,SKIP,True,2026-07-13T13:54:43.346216
17,proposed,obj_book,0.9595,1.6369,0.15,0.03,0.8095,1.6069,SKIP,SKIP,True,2026-07-13T13:54:50.692244
20,proposed,obj_book,0.9595,1.6369,0.15,0.03,0.8095,1.6069,SKIP,SKIP,True,2026-07-13T13:55:28.314766
4,proposed,obj_toy_cube,0.3344,0.3376,0.05,0.05,0.2844,0.2876,SKIP,GRASP,False,2026-07-13T13:56:29.316905
5,proposed,obj_toy_cube,0.3165,0.3278,0.05,0.05,0.2665,0.2778,SKIP,GRASP,False,2026-07-13T13:56:36.685424
6,proposed,obj_toy_cube,0.2855,0.6104,0.05,0.05,0.2355,0.5604,SKIP,GRASP,False,2026-07-13T13:56:44.345006
7,proposed,obj_toy_cube,0.2855,0.6104,0.05,0.05,0.2355,0.5604,SKIP,GRASP,False,2026-07-13T13:56:59.880302
8,proposed,obj_toy_cube,0.3344,0.3376,0.05,0.05,0.2844,0.2876,SKIP,GRASP,False,2026-07-13T13:57:07.547633
9,proposed,obj_toy_cube,0.3165,0.3278,0.05,0.05,0.2665,0.2778,SKIP,GRASP,False,2026-07-13T13:57:14.927589
10,proposed,obj_toy_cube,0.3344,0.3376,0.05,0.05,0.2844,0.2876,SKIP,GRASP,False,2026-07-13T13:57:22.231793
11,proposed,obj_toy_cube,0.2855,0.6104,0.05,0.05,0.2355,0.5604,SKIP,GRASP,False,2026-07-13T13:57:37.345914
12,proposed,obj_toy_cube,0.3344,0.3376,0.05,0.05,0.2844,0.2876,SKIP,GRASP,False,2026-07-13T13:57:45.154341
13,proposed,obj_toy_cube,0.2855,0.6104,0.05,0.05,0.2355,0.5604,SKIP,GRASP,False,2026-07-13T13:57:53.194799
16,proposed,obj_toy_cube,0.2855,0.6104,0.05,0.05,0.2355,0.5604,SKIP,GRASP,False,2026-07-13T13:58:38.449595
17,proposed,obj_toy_cube,0.3165,0.3278,0.05,0.05,0.2665,0.2778,SKIP,GRASP,False,2026-07-13T13:58:46.110380
18,proposed,obj_toy_cube,0.3165,0.3278,0.05,0.05,0.2665,0.2778,SKIP,GRASP,False,2026-07-13T13:58:53.988211
19,proposed,obj_toy_cube,0.3165,0.3278,0.05,0.05,0.2665,0.2778,SKIP,GRASP,False,2026-07-13T13:59:09.389109
20,proposed,obj_toy_cube,0.3165,0.3278,0.05,0.05,0.2665,0.2778,SKIP,GRASP,False,2026-07-13T13:59:17.395701
3,proposed,obj_sponge,0.5583,1.0731,0.09,0.03,0.4683,1.0431,SKIP,SKIP,True,2026-07-13T13:59:56.282264
4,proposed,obj_sponge,0.4193,0.6102,0.09,0.03,0.3293,0.5802,SKIP,SKIP,True,2026-07-13T14:00:11.285121
5,proposed,obj_sponge,0.4212,0.5946,0.09,0.03,0.3312,0.5646,SKIP,SKIP,True,2026-07-13T14:00:26.038876
6,proposed,obj_sponge,0.5583,1.0731,0.09,0.03,0.4683,1.0431,SKIP,SKIP,True,2026-07-13T14:00:33.689280
7,proposed,obj_sponge,0.4212,0.5946,0.09,0.03,0.3312,0.5646,SKIP,SKIP,True,2026-07-13T14:00:41.220206
9,proposed,obj_sponge,0.4193,0.6102,0.09,0.03,0.3293,0.5802,SKIP,SKIP,True,2026-07-13T14:01:04.336465
10,proposed,obj_sponge,0.4193,0.6102,0.09,0.03,0.3293,0.5802,SKIP,SKIP,True,2026-07-13T14:01:19.859084
11,proposed,obj_sponge,0.4193,0.6102,0.09,0.03,0.3293,0.5802,SKIP,SKIP,True,2026-07-13T14:01:35.111501
12,proposed,obj_sponge,0.5583,1.0731,0.09,0.03,0.4683,1.0431,SKIP,SKIP,True,2026-07-13T14:01:42.596766
14,proposed,obj_sponge,0.4212,0.5946,0.09,0.03,0.3312,0.5646,SKIP,SKIP,True,2026-07-13T14:02:05.794409
15,proposed,obj_sponge,0.4212,0.5946,0.09,0.03,0.3312,0.5646,SKIP,SKIP,True,2026-07-13T14:02:20.817564
17,proposed,obj_sponge,0.5583,1.0731,0.09,0.03,0.4683,1.0431,SKIP,SKIP,True,2026-07-13T14:02:50.591063
18,proposed,obj_sponge,0.5583,1.0731,0.09,0.03,0.4683,1.0431,SKIP,SKIP,True,2026-07-13T14:03:05.490216
19,proposed,obj_sponge,0.4212,0.5946,0.09,0.03,0.3312,0.5646,SKIP,SKIP,True,2026-07-13T14:03:12.602668
20,proposed,obj_sponge,0.4193,0.6102,0.09,0.03,0.3293,0.5802,SKIP,SKIP,True,2026-07-13T14:03:27.346100
1,proposed,obj_can,0.4877,1.0845,0.066,0.115,0.4217,0.9695,SKIP,GRASP,False,2026-07-13T14:03:57.657980
3,proposed,obj_can,0.4822,0.5718,0.066,0.115,0.4162,0.4568,SKIP,GRASP,False,2026-07-13T14:04:19.938632
6,proposed,obj_can,0.4877,1.0845,0.066,0.115,0.4217,0.9695,SKIP,GRASP,False,2026-07-13T14:05:05.230727
7,proposed,obj_can,0.4822,0.5718,0.066,0.115,0.4162,0.4568,SKIP,GRASP,False,2026-07-13T14:05:12.584889
9,proposed,obj_can,0.4877,1.0845,0.066,0.115,0.4217,0.9695,SKIP,GRASP,False,2026-07-13T14:05:34.937889
11,proposed,obj_can,0.3681,0.6062,0.066,0.115,0.3021,0.4912,SKIP,GRASP,False,2026-07-13T14:05:56.811577
12,proposed,obj_can,0.4877,1.0845,0.066,0.115,0.4217,0.9695,SKIP,GRASP,False,2026-07-13T14:06:04.238016
14,proposed,obj_can,0.4822,0.5718,0.066,0.115,0.4162,0.4568,SKIP,GRASP,False,2026-07-13T14:06:34.122723
15,proposed,obj_can,0.4877,1.0845,0.066,0.115,0.4217,0.9695,SKIP,GRASP,False,2026-07-13T14:06:41.328271
16,proposed,obj_can,0.3681,0.6062,0.066,0.115,0.3021,0.4912,SKIP,GRASP,False,2026-07-13T14:06:48.518756
17,proposed,obj_can,0.4822,0.5718,0.066,0.115,0.4162,0.4568,SKIP,GRASP,False,2026-07-13T14:07:03.538890
18,proposed,obj_can,0.4822,0.5718,0.066,0.115,0.4162,0.4568,SKIP,GRASP,False,2026-07-13T14:07:10.574192
19,proposed,obj_can,0.3681,0.6062,0.066,0.115,0.3021,0.4912,SKIP,GRASP,False,2026-07-13T14:07:25.574790
20,proposed,obj_can,0.3681,0.6062,0.066,0.115,0.3021,0.4912,SKIP,GRASP,False,2026-07-13T14:07:33.001986
1,proposed,obj_glass_jar,0.5745,0.7488,0.09,0.12,0.4845,0.6288,SKIP,SKIP,True,2026-07-13T14:07:55.306335
2,proposed,obj_glass_jar,0.397,0.5176,0.09,0.12,0.307,0.3976,SKIP,SKIP,True,2026-07-13T14:08:09.777984
3,proposed,obj_glass_jar,0.397,0.5176,0.09,0.12,0.307,0.3976,SKIP,SKIP,True,2026-07-13T14:08:16.857037
4,proposed,obj_glass_jar,0.397,0.5176,0.09,0.12,0.307,0.3976,SKIP,SKIP,True,2026-07-13T14:08:24.106940
6,proposed,obj_glass_jar,0.5745,0.7488,0.09,0.12,0.4845,0.6288,SKIP,SKIP,True,2026-07-13T14:08:46.630875
8,proposed,obj_glass_jar,0.5745,0.7488,0.09,0.12,0.4845,0.6288,SKIP,SKIP,True,2026-07-13T14:09:08.504744
10,proposed,obj_glass_jar,0.397,0.5176,0.09,0.12,0.307,0.3976,SKIP,SKIP,True,2026-07-13T14:09:37.365436
11,proposed,obj_glass_jar,0.5745,0.7488,0.09,0.12,0.4845,0.6288,SKIP,SKIP,True,2026-07-13T14:09:44.811283
12,proposed,obj_glass_jar,0.5745,0.7488,0.09,0.12,0.4845,0.6288,SKIP,SKIP,True,2026-07-13T14:09:59.528947
14,proposed,obj_glass_jar,0.5745,0.7488,0.09,0.12,0.4845,0.6288,SKIP,SKIP,True,2026-07-13T14:10:29.148230
15,proposed,obj_glass_jar,0.5398,0.6304,0.09,0.12,0.4498,0.5104,SKIP,SKIP,True,2026-07-13T14:10:36.257706
16,proposed,obj_glass_jar,0.5398,0.6304,0.09,0.12,0.4498,0.5104,SKIP,SKIP,True,2026-07-13T14:10:43.452597
17,proposed,obj_glass_jar,0.5745,0.7488,0.09,0.12,0.4845,0.6288,SKIP,SKIP,True,2026-07-13T14:10:50.527616
18,proposed,obj_glass_jar,0.397,0.5176,0.09,0.12,0.307,0.3976,SKIP,SKIP,True,2026-07-13T14:10:58.047861
