trial,condition,object_name,estimated_width_m,estimated_height_m,gt_width_m,gt_height_m,width_error_m,height_error_m,decision,gt_decision,correct,timestamp
9,proposed,obj_storage_box,0.2189,0.33,0.22,0.14,0.0011,0.19,SKIP,SKIP,True,2026-07-14T15:56:26.275554
10,proposed,obj_storage_box,0.2189,0.33,0.22,0.14,0.0011,0.19,SKIP,SKIP,True,2026-07-14T15:56:34.383654
11,proposed,obj_storage_box,0.2189,0.33,0.22,0.14,0.0011,0.19,SKIP,SKIP,True,2026-07-14T15:56:38.154573
12,proposed,obj_storage_box,0.2189,0.33,0.22,0.14,0.0011,0.19,SKIP,SKIP,True,2026-07-14T15:56:46.433296
13,proposed,obj_storage_box,0.2189,0.33,0.22,0.14,0.0011,0.19,SKIP,SKIP,True,2026-07-14T15:56:50.593028
14,proposed,obj_storage_box,0.2189,0.33,0.22,0.14,0.0011,0.19,SKIP,SKIP,True,2026-07-14T15:56:55.156103
15,proposed,obj_storage_box,0.2975,0.3972,0.22,0.14,0.0775,0.2572,SKIP,SKIP,True,2026-07-14T15:57:03.679329
16,proposed,obj_storage_box,0.2189,0.33,0.22,0.14,0.0011,0.19,SKIP,SKIP,True,2026-07-14T15:57:12.161361
17,proposed,obj_storage_box,0.2189,0.33,0.22,0.14,0.0011,0.19,SKIP,SKIP,True,2026-07-14T15:57:20.710670
18,proposed,obj_storage_box,0.2975,0.3972,0.22,0.14,0.0775,0.2572,SKIP,SKIP,True,2026-07-14T15:57:24.911418
19,proposed,obj_storage_box,0.2189,0.33,0.22,0.14,0.0011,0.19,SKIP,SKIP,True,2026-07-14T15:57:32.929509
20,proposed,obj_storage_box,0.2975,0.3972,0.22,0.14,0.0775,0.2572,SKIP,SKIP,True,2026-07-14T15:57:45.083524
1,proposed,obj_wooden_crate,0.2134,0.2798,0.16,0.12,0.0534,0.1598,SKIP,SKIP,True,2026-07-14T15:57:54.368112
2,proposed,obj_wooden_crate,0.2475,0.2931,0.16,0.12,0.0875,0.1731,SKIP,SKIP,True,2026-07-14T15:57:58.955906
3,proposed,obj_wooden_crate,0.2475,0.2931,0.16,0.12,0.0875,0.1731,SKIP,SKIP,True,2026-07-14T15:58:03.063080
4,proposed,obj_wooden_crate,0.2134,0.2798,0.16,0.12,0.0534,0.1598,SKIP,SKIP,True,2026-07-14T15:58:11.785136
5,proposed,obj_wooden_crate,0.2134,0.2798,0.16,0.12,0.0534,0.1598,SKIP,SKIP,True,2026-07-14T15:58:16.044436
6,proposed,obj_wooden_crate,0.2475,0.2931,0.16,0.12,0.0875,0.1731,SKIP,SKIP,True,2026-07-14T15:58:20.123543
7,proposed,obj_wooden_crate,0.2475,0.2931,0.16,0.12,0.0875,0.1731,SKIP,SKIP,True,2026-07-14T15:58:32.992776
8,proposed,obj_wooden_crate,0.2475,0.2931,0.16,0.12,0.0875,0.1731,SKIP,SKIP,True,2026-07-14T15:58:37.121966
9,proposed,obj_wooden_crate,0.2134,0.2798,0.16,0.12,0.0534,0.1598,SKIP,SKIP,True,2026-07-14T15:58:41.140025
11,proposed,obj_wooden_crate,0.2475,0.2931,0.16,0.12,0.0875,0.1731,SKIP,SKIP,True,2026-07-14T15:58:58.582247
12,proposed,obj_wooden_crate,0.2475,0.2931,0.16,0.12,0.0875,0.1731,SKIP,SKIP,True,2026-07-14T15:59:02.942413
13,proposed,obj_wooden_crate,0.2475,0.2931,0.16,0.12,0.0875,0.1731,SKIP,SKIP,True,2026-07-14T15:59:07.283619
14,proposed,obj_wooden_crate,0.2134,0.2798,0.16,0.12,0.0534,0.1598,SKIP,SKIP,True,2026-07-14T15:59:11.245337
15,proposed,obj_wooden_crate,0.2134,0.2798,0.16,0.12,0.0534,0.1598,SKIP,SKIP,True,2026-07-14T15:59:19.985809
16,proposed,obj_wooden_crate,0.2475,0.2931,0.16,0.12,0.0875,0.1731,SKIP,SKIP,True,2026-07-14T15:59:24.382432
18,proposed,obj_wooden_crate,0.2475,0.2931,0.16,0.12,0.0875,0.1731,SKIP,SKIP,True,2026-07-14T15:59:46.118927
19,proposed,obj_wooden_crate,0.2475,0.2931,0.16,0.12,0.0875,0.1731,SKIP,SKIP,True,2026-07-14T15:59:54.725346
20,proposed,obj_wooden_crate,0.2475,0.2931,0.16,0.12,0.0875,0.1731,SKIP,SKIP,True,2026-07-14T16:00:02.945802
1,proposed,obj_bottle,0.1192,0.192,0.07,0.2,0.0492,0.008,SKIP,SKIP,True,2026-07-14T16:00:15.739351
2,proposed,obj_bottle,0.1192,0.192,0.07,0.2,0.0492,0.008,SKIP,SKIP,True,2026-07-14T16:00:23.609383
3,proposed,obj_bottle,0.1148,0.2119,0.07,0.2,0.0448,0.0119,SKIP,SKIP,True,2026-07-14T16:00:28.656323
4,proposed,obj_bottle,0.1192,0.192,0.07,0.2,0.0492,0.008,SKIP,SKIP,True,2026-07-14T16:00:36.829429
5,proposed,obj_bottle,0.1192,0.192,0.07,0.2,0.0492,0.008,SKIP,SKIP,True,2026-07-14T16:00:41.174764
6,proposed,obj_bottle,0.1148,0.2119,0.07,0.2,0.0448,0.0119,SKIP,SKIP,True,2026-07-14T16:00:45.278214
7,proposed,obj_bottle,0.1148,0.2119,0.07,0.2,0.0448,0.0119,SKIP,SKIP,True,2026-07-14T16:00:49.228590
8,proposed,obj_bottle,0.1192,0.192,0.07,0.2,0.0492,0.008,SKIP,SKIP,True,2026-07-14T16:00:53.551432
9,proposed,obj_bottle,0.1192,0.192,0.07,0.2,0.0492,0.008,SKIP,SKIP,True,2026-07-14T16:01:02.173114
10,proposed,obj_bottle,0.1148,0.2119,0.07,0.2,0.0448,0.0119,SKIP,SKIP,True,2026-07-14T16:01:06.342833
11,proposed,obj_bottle,0.1192,0.192,0.07,0.2,0.0492,0.008,SKIP,SKIP,True,2026-07-14T16:01:10.103032
12,proposed,obj_bottle,0.1148,0.2119,0.07,0.2,0.0448,0.0119,SKIP,SKIP,True,2026-07-14T16:01:17.964260
13,proposed,obj_bottle,0.1192,0.192,0.07,0.2,0.0492,0.008,SKIP,SKIP,True,2026-07-14T16:01:22.058509
15,proposed,obj_bottle,0.1192,0.192,0.07,0.2,0.0492,0.008,SKIP,SKIP,True,2026-07-14T16:01:47.796621
18,proposed,obj_bottle,0.1148,0.2119,0.07,0.2,0.0448,0.0119,SKIP,SKIP,True,2026-07-14T16:02:22.009532
19,proposed,obj_bottle,0.1192,0.192,0.07,0.2,0.0492,0.008,SKIP,SKIP,True,2026-07-14T16:02:30.737618
20,proposed,obj_bottle,0.1148,0.2119,0.07,0.2,0.0448,0.0119,SKIP,SKIP,True,2026-07-14T16:02:44.335030
2,proposed,obj_mug,0.0853,0.1023,0.08,0.1,0.0053,0.0023,SKIP,SKIP,True,2026-07-14T16:03:10.315434
4,proposed,obj_mug,0.1277,0.226,0.08,0.1,0.0477,0.126,SKIP,SKIP,True,2026-07-14T16:03:35.049442
5,proposed,obj_mug,0.0853,0.1023,0.08,0.1,0.0053,0.0023,SKIP,SKIP,True,2026-07-14T16:03:39.460975
6,proposed,obj_mug,0.1277,0.226,0.08,0.1,0.0477,0.126,SKIP,SKIP,True,2026-07-14T16:03:43.716110
7,proposed,obj_mug,0.1277,0.226,0.08,0.1,0.0477,0.126,SKIP,SKIP,True,2026-07-14T16:03:47.985527
8,proposed,obj_mug,0.1277,0.226,0.08,0.1,0.0477,0.126,SKIP,SKIP,True,2026-07-14T16:03:52.902748
9,proposed,obj_mug,0.1277,0.226,0.08,0.1,0.0477,0.126,SKIP,SKIP,True,2026-07-14T16:03:56.720855
10,proposed,obj_mug,0.0853,0.1023,0.08,0.1,0.0053,0.0023,SKIP,SKIP,True,2026-07-14T16:04:01.011510
11,proposed,obj_mug,0.0853,0.1023,0.08,0.1,0.0053,0.0023,SKIP,SKIP,True,2026-07-14T16:04:05.792000
12,proposed,obj_mug,0.1277,0.226,0.08,0.1,0.0477,0.126,SKIP,SKIP,True,2026-07-14T16:04:09.885106
13,proposed,obj_mug,0.0853,0.1023,0.08,0.1,0.0053,0.0023,SKIP,SKIP,True,2026-07-14T16:04:13.541563
14,proposed,obj_mug,0.1277,0.226,0.08,0.1,0.0477,0.126,SKIP,SKIP,True,2026-07-14T16:04:22.129181
15,proposed,obj_mug,0.0853,0.1023,0.08,0.1,0.0053,0.0023,SKIP,SKIP,True,2026-07-14T16:04:26.043290
16,proposed,obj_mug,0.0853,0.1023,0.08,0.1,0.0053,0.0023,SKIP,SKIP,True,2026-07-14T16:04:30.270566
17,proposed,obj_mug,0.0853,0.1023,0.08,0.1,0.0053,0.0023,SKIP,SKIP,True,2026-07-14T16:04:38.239325
18,proposed,obj_mug,0.0853,0.1023,0.08,0.1,0.0053,0.0023,SKIP,SKIP,True,2026-07-14T16:04:42.577916
19,proposed,obj_mug,0.0853,0.1023,0.08,0.1,0.0053,0.0023,SKIP,SKIP,True,2026-07-14T16:04:47.040102
20,proposed,obj_mug,0.0853,0.1023,0.08,0.1,0.0053,0.0023,SKIP,SKIP,True,2026-07-14T16:04:51.298090
1,proposed,obj_bowl,0.2041,0.2456,0.14,0.05,0.0641,0.1956,SKIP,SKIP,True,2026-07-14T16:05:13.415516
2,proposed,obj_bowl,0.2041,0.2456,0.14,0.05,0.0641,0.1956,SKIP,SKIP,True,2026-07-14T16:05:25.977062
3,proposed,obj_bowl,0.148,0.1624,0.14,0.05,0.008,0.1124,SKIP,SKIP,True,2026-07-14T16:05:30.377114
4,proposed,obj_bowl,0.148,0.1624,0.14,0.05,0.008,0.1124,SKIP,SKIP,True,2026-07-14T16:05:34.909659
6,proposed,obj_bowl,0.148,0.1624,0.14,0.05,0.008,0.1124,SKIP,SKIP,True,2026-07-14T16:05:52.646129
7,proposed,obj_bowl,0.2041,0.2456,0.14,0.05,0.0641,0.1956,SKIP,SKIP,True,2026-07-14T16:05:56.677166
8,proposed,obj_bowl,0.148,0.1624,0.14,0.05,0.008,0.1124,SKIP,SKIP,True,2026-07-14T16:06:00.881254
9,proposed,obj_bowl,0.2041,0.2456,0.14,0.05,0.0641,0.1956,SKIP,SKIP,True,2026-07-14T16:06:04.940059
10,proposed,obj_bowl,0.2041,0.2456,0.14,0.05,0.0641,0.1956,SKIP,SKIP,True,2026-07-14T16:06:09.142217
11,proposed,obj_bowl,0.148,0.1624,0.14,0.05,0.008,0.1124,SKIP,SKIP,True,2026-07-14T16:06:17.226638
12,proposed,obj_bowl,0.148,0.1624,0.14,0.05,0.008,0.1124,SKIP,SKIP,True,2026-07-14T16:06:25.845520
14,proposed,obj_bowl,0.2041,0.2456,0.14,0.05,0.0641,0.1956,SKIP,SKIP,True,2026-07-14T16:06:43.041163
15,proposed,obj_bowl,0.2041,0.2456,0.14,0.05,0.0641,0.1956,SKIP,SKIP,True,2026-07-14T16:06:47.559631
16,proposed,obj_bowl,0.2041,0.2456,0.14,0.05,0.0641,0.1956,SKIP,SKIP,True,2026-07-14T16:06:56.140713
17,proposed,obj_bowl,0.148,0.1624,0.14,0.05,0.008,0.1124,SKIP,SKIP,True,2026-07-14T16:07:00.548480
18,proposed,obj_bowl,0.2041,0.2456,0.14,0.05,0.0641,0.1956,SKIP,SKIP,True,2026-07-14T16:07:08.697937
19,proposed,obj_bowl,0.2041,0.2456,0.14,0.05,0.0641,0.1956,SKIP,SKIP,True,2026-07-14T16:07:12.899401
20,proposed,obj_bowl,0.148,0.1624,0.14,0.05,0.008,0.1124,SKIP,SKIP,True,2026-07-14T16:07:21.554614
1,proposed,obj_plate,0.2382,0.2506,0.22,0.015,0.0182,0.2356,SKIP,SKIP,True,2026-07-14T16:07:34.449379
2,proposed,obj_plate,0.3326,0.3472,0.22,0.015,0.1126,0.3322,SKIP,SKIP,True,2026-07-14T16:07:39.012262
3,proposed,obj_plate,0.3326,0.3472,0.22,0.015,0.1126,0.3322,SKIP,SKIP,True,2026-07-14T16:07:43.386427
5,proposed,obj_plate,0.2382,0.2506,0.22,0.015,0.0182,0.2356,SKIP,SKIP,True,2026-07-14T16:08:00.340392
6,proposed,obj_plate,0.3326,0.3472,0.22,0.015,0.1126,0.3322,SKIP,SKIP,True,2026-07-14T16:08:04.616523
7,proposed,obj_plate,0.2382,0.2506,0.22,0.015,0.0182,0.2356,SKIP,SKIP,True,2026-07-14T16:08:12.855028
8,proposed,obj_plate,0.2382,0.2506,0.22,0.015,0.0182,0.2356,SKIP,SKIP,True,2026-07-14T16:08:22.039043
9,proposed,obj_plate,0.3326,0.3472,0.22,0.015,0.1126,0.3322,SKIP,SKIP,True,2026-07-14T16:08:26.849720
10,proposed,obj_plate,0.2382,0.2506,0.22,0.015,0.0182,0.2356,SKIP,SKIP,True,2026-07-14T16:08:35.350208
11,proposed,obj_plate,0.3326,0.3472,0.22,0.015,0.1126,0.3322,SKIP,SKIP,True,2026-07-14T16:08:39.685400
12,proposed,obj_plate,0.2382,0.2506,0.22,0.015,0.0182,0.2356,SKIP,SKIP,True,2026-07-14T16:08:47.542853
13,proposed,obj_plate,0.2382,0.2506,0.22,0.015,0.0182,0.2356,SKIP,SKIP,True,2026-07-14T16:08:55.185224
14,proposed,obj_plate,0.2382,0.2506,0.22,0.015,0.0182,0.2356,SKIP,SKIP,True,2026-07-14T16:08:59.917754
15,proposed,obj_plate,0.3326,0.3472,0.22,0.015,0.1126,0.3322,SKIP,SKIP,True,2026-07-14T16:09:11.834750
16,proposed,obj_plate,0.3326,0.3472,0.22,0.015,0.1126,0.3322,SKIP,SKIP,True,2026-07-14T16:09:15.845105
18,proposed,obj_plate,0.3326,0.3472,0.22,0.015,0.1126,0.3322,SKIP,SKIP,True,2026-07-14T16:09:38.147435
19,proposed,obj_plate,0.3326,0.3472,0.22,0.015,0.1126,0.3322,SKIP,SKIP,True,2026-07-14T16:09:43.094134
20,proposed,obj_plate,0.2382,0.2506,0.22,0.015,0.0182,0.2356,SKIP,SKIP,True,2026-07-14T16:09:47.337451
1,proposed,obj_notebook,0.2313,0.3151,0.21,0.02,0.0213,0.2951,SKIP,SKIP,True,2026-07-14T16:09:59.376132
2,proposed,obj_notebook,0.1866,0.2578,0.21,0.02,0.0234,0.2378,SKIP,SKIP,True,2026-07-14T16:10:03.821680
3,proposed,obj_notebook,0.2313,0.3151,0.21,0.02,0.0213,0.2951,SKIP,SKIP,True,2026-07-14T16:10:11.836649
4,proposed,obj_notebook,0.2313,0.3151,0.21,0.02,0.0213,0.2951,SKIP,SKIP,True,2026-07-14T16:10:16.006937
5,proposed,obj_notebook,0.2313,0.3151,0.21,0.02,0.0213,0.2951,SKIP,SKIP,True,2026-07-14T16:10:19.895103
6,proposed,obj_notebook,0.1866,0.2578,0.21,0.02,0.0234,0.2378,SKIP,SKIP,True,2026-07-14T16:10:24.466526
7,proposed,obj_notebook,0.1866,0.2578,0.21,0.02,0.0234,0.2378,SKIP,SKIP,True,2026-07-14T16:10:28.808272
8,proposed,obj_notebook,0.1866,0.2578,0.21,0.02,0.0234,0.2378,SKIP,SKIP,True,2026-07-14T16:10:33.135072
9,proposed,obj_notebook,0.2313,0.3151,0.21,0.02,0.0213,0.2951,SKIP,SKIP,True,2026-07-14T16:10:46.242224
10,proposed,obj_notebook,0.2313,0.3151,0.21,0.02,0.0213,0.2951,SKIP,SKIP,True,2026-07-14T16:10:54.873944
11,proposed,obj_notebook,0.2313,0.3151,0.21,0.02,0.0213,0.2951,SKIP,SKIP,True,2026-07-14T16:10:59.260550
12,proposed,obj_notebook,0.1866,0.2578,0.21,0.02,0.0234,0.2378,SKIP,SKIP,True,2026-07-14T16:11:03.042019
13,proposed,obj_notebook,0.2313,0.3151,0.21,0.02,0.0213,0.2951,SKIP,SKIP,True,2026-07-14T16:11:11.835880
14,proposed,obj_notebook,0.2313,0.3151,0.21,0.02,0.0213,0.2951,SKIP,SKIP,True,2026-07-14T16:11:16.582960
15,proposed,obj_notebook,0.1866,0.2578,0.21,0.02,0.0234,0.2378,SKIP,SKIP,True,2026-07-14T16:11:21.079528
16,proposed,obj_notebook,0.1866,0.2578,0.21,0.02,0.0234,0.2378,SKIP,SKIP,True,2026-07-14T16:11:25.040415
17,proposed,obj_notebook,0.2313,0.3151,0.21,0.02,0.0213,0.2951,SKIP,SKIP,True,2026-07-14T16:11:28.982061
18,proposed,obj_notebook,0.1866,0.2578,0.21,0.02,0.0234,0.2378,SKIP,SKIP,True,2026-07-14T16:11:33.107006
19,proposed,obj_notebook,0.1866,0.2578,0.21,0.02,0.0234,0.2378,SKIP,SKIP,True,2026-07-14T16:11:46.343927
1,proposed,obj_book,0.3084,0.391,0.15,0.03,0.1584,0.361,SKIP,SKIP,True,2026-07-14T16:12:09.437864
2,proposed,obj_book,0.3084,0.391,0.15,0.03,0.1584,0.361,SKIP,SKIP,True,2026-07-14T16:12:22.806028
3,proposed,obj_book,0.1867,0.2838,0.15,0.03,0.0367,0.2538,SKIP,SKIP,True,2026-07-14T16:12:27.555845
4,proposed,obj_book,0.3084,0.391,0.15,0.03,0.1584,0.361,SKIP,SKIP,True,2026-07-14T16:12:31.754340
5,proposed,obj_book,0.3084,0.391,0.15,0.03,0.1584,0.361,SKIP,SKIP,True,2026-07-14T16:12:44.935693
7,proposed,obj_book,0.3084,0.391,0.15,0.03,0.1584,0.361,SKIP,SKIP,True,2026-07-14T16:13:02.037884
9,proposed,obj_book,0.3084,0.391,0.15,0.03,0.1584,0.361,SKIP,SKIP,True,2026-07-14T16:13:18.338295
10,proposed,obj_book,0.3084,0.391,0.15,0.03,0.1584,0.361,SKIP,SKIP,True,2026-07-14T16:13:22.856357
11,proposed,obj_book,0.1867,0.2838,0.15,0.03,0.0367,0.2538,SKIP,SKIP,True,2026-07-14T16:13:27.360410
12,proposed,obj_book,0.1867,0.2838,0.15,0.03,0.0367,0.2538,SKIP,SKIP,True,2026-07-14T16:13:40.221309
13,proposed,obj_book,0.1867,0.2838,0.15,0.03,0.0367,0.2538,SKIP,SKIP,True,2026-07-14T16:13:44.319217
14,proposed,obj_book,0.3084,0.391,0.15,0.03,0.1584,0.361,SKIP,SKIP,True,2026-07-14T16:13:48.466102
15,proposed,obj_book,0.3084,0.391,0.15,0.03,0.1584,0.361,SKIP,SKIP,True,2026-07-14T16:13:56.774970
16,proposed,obj_book,0.1867,0.2838,0.15,0.03,0.0367,0.2538,SKIP,SKIP,True,2026-07-14T16:14:09.582722
17,proposed,obj_book,0.1867,0.2838,0.15,0.03,0.0367,0.2538,SKIP,SKIP,True,2026-07-14T16:14:17.963971
18,proposed,obj_book,0.3084,0.391,0.15,0.03,0.1584,0.361,SKIP,SKIP,True,2026-07-14T16:14:26.121483
19,proposed,obj_book,0.3084,0.391,0.15,0.03,0.1584,0.361,SKIP,SKIP,True,2026-07-14T16:14:30.287903
20,proposed,obj_book,0.3084,0.391,0.15,0.03,0.1584,0.361,SKIP,SKIP,True,2026-07-14T16:14:39.092205
1,proposed,obj_toy_cube,0.0804,0.0853,0.05,0.05,0.0304,0.0353,SKIP,GRASP,False,2026-07-14T16:14:51.042708
2,proposed,obj_toy_cube,0.0804,0.0853,0.05,0.05,0.0304,0.0353,SKIP,GRASP,False,2026-07-14T16:14:55.136315
3,proposed,obj_toy_cube,0.0676,0.081,0.05,0.05,0.0176,0.031,GRASP,GRASP,True,2026-07-14T16:15:03.425824
4,proposed,obj_toy_cube,0.0676,0.081,0.05,0.05,0.0176,0.031,GRASP,GRASP,True,2026-07-14T16:15:07.556680
5,proposed,obj_toy_cube,0.0804,0.0853,0.05,0.05,0.0304,0.0353,SKIP,GRASP,False,2026-07-14T16:15:12.173557
6,proposed,obj_toy_cube,0.0804,0.0853,0.05,0.05,0.0304,0.0353,SKIP,GRASP,False,2026-07-14T16:15:21.357791
7,proposed,obj_toy_cube,0.0676,0.081,0.05,0.05,0.0176,0.031,GRASP,GRASP,True,2026-07-14T16:15:26.046194
8,proposed,obj_toy_cube,0.0676,0.081,0.05,0.05,0.0176,0.031,GRASP,GRASP,True,2026-07-14T16:15:34.157096
9,proposed,obj_toy_cube,0.0804,0.0853,0.05,0.05,0.0304,0.0353,SKIP,GRASP,False,2026-07-14T16:15:38.195910
10,proposed,obj_toy_cube,0.0804,0.0853,0.05,0.05,0.0304,0.0353,SKIP,GRASP,False,2026-07-14T16:15:42.681186
11,proposed,obj_toy_cube,0.0676,0.081,0.05,0.05,0.0176,0.031,GRASP,GRASP,True,2026-07-14T16:15:46.891334
12,proposed,obj_toy_cube,0.0676,0.081,0.05,0.05,0.0176,0.031,GRASP,GRASP,True,2026-07-14T16:15:51.347499
13,proposed,obj_toy_cube,0.0676,0.081,0.05,0.05,0.0176,0.031,GRASP,GRASP,True,2026-07-14T16:15:55.788705
14,proposed,obj_toy_cube,0.0804,0.0853,0.05,0.05,0.0304,0.0353,SKIP,GRASP,False,2026-07-14T16:16:00.180933
15,proposed,obj_toy_cube,0.0804,0.0853,0.05,0.05,0.0304,0.0353,SKIP,GRASP,False,2026-07-14T16:16:08.641835
16,proposed,obj_toy_cube,0.0676,0.081,0.05,0.05,0.0176,0.031,GRASP,GRASP,True,2026-07-14T16:16:12.878994
